# {"t_start": 1545290873.8704247, "env_id": "MountainCar-v0"} 
r,l,t
-3.0,3,0.789498
-3.0,3,0.791131
-3.0,3,0.792777
-3.0,3,0.794417
-3.0,3,0.796043
-3.0,3,0.79769
-3.0,3,0.799353
-3.0,3,0.801027
-3.0,3,0.80268
-3.0,3,0.804341
-3.0,3,0.806064
-3.0,3,0.807742
-3.0,3,0.809392
-3.0,3,0.811046
-3.0,3,0.812692
-3.0,3,0.814349
-3.0,3,0.816138
-3.0,3,0.817912
-3.0,3,0.819588
-3.0,3,0.82124
-3.0,3,0.822915
-3.0,3,0.82459
-3.0,3,0.826198
-3.0,3,0.827896
-3.0,3,0.829458
-3.0,3,0.830987
-3.0,3,0.83264
-3.0,3,0.834069
-3.0,3,0.835505
-3.0,3,0.836955
-3.0,3,0.838381
-3.0,3,0.840703
-3.0,3,0.842554
-3.0,3,0.844169
-3.0,3,0.845711
-3.0,3,0.84728
-3.0,3,0.848763
-3.0,3,0.850233
-3.0,3,0.851709
-3.0,3,0.853179
-3.0,3,0.854774
-3.0,3,0.856882
-3.0,3,0.858491
-3.0,3,0.860182
-3.0,3,0.861972
-3.0,3,0.863838
-3.0,3,0.86567
-3.0,3,0.867513
-3.0,3,0.869249
-3.0,3,0.870823
-3.0,3,0.872516
-3.0,3,0.874182
-3.0,3,0.875897
-3.0,3,0.877769
-3.0,3,0.879717
-3.0,3,0.88152
-3.0,3,0.883209
-3.0,3,0.884814
-3.0,3,0.886489
-3.0,3,0.887948
-3.0,3,0.889583
-3.0,3,0.891176
-3.0,3,0.892808
-3.0,3,0.894633
-3.0,3,0.896351
-3.0,3,0.898001
-3.0,3,0.89958
-3.0,3,0.901238
-3.0,3,0.902921
-3.0,3,0.904593
-3.0,3,0.906224
-3.0,3,0.907812
-3.0,3,0.909394
-3.0,3,0.911069
-3.0,3,0.912771
-3.0,3,0.914565
-3.0,3,0.916229
-3.0,3,0.917784
-3.0,3,0.919379
-3.0,3,0.921062
-3.0,3,0.922567
-3.0,3,0.92403
-3.0,3,0.925489
-3.0,3,0.926954
-3.0,3,0.928495
-3.0,3,0.930095
-3.0,3,0.931643
-3.0,3,0.933178
-3.0,3,0.93473
-3.0,3,0.936191
-3.0,3,0.937648
-3.0,3,0.939111
-3.0,3,0.940764
-3.0,3,0.942301
-3.0,3,0.943856
-3.0,3,0.945308
-3.0,3,0.946821
-3.0,3,0.948309
-3.0,3,0.949865
-3.0,3,0.95133
-3.0,3,0.952824
-3.0,3,0.95434
-3.0,3,0.955859
-3.0,3,0.957404
-3.0,3,0.9589
-3.0,3,0.960352
-3.0,3,0.961911
-3.0,3,0.963524
-3.0,3,0.965316
-3.0,3,0.966781
-3.0,3,0.968334
-3.0,3,0.970031
-3.0,3,0.971668
-3.0,3,0.973328
-3.0,3,0.974935
-3.0,3,0.976599
-3.0,3,0.978253
-3.0,3,0.979927
-3.0,3,0.981542
-3.0,3,0.983064
-3.0,3,0.984552
-3.0,3,0.986052
-3.0,3,0.987569
-3.0,3,0.989059
-3.0,3,0.990554
-3.0,3,0.992069
-3.0,3,0.993577
-3.0,3,0.995069
-3.0,3,0.996579
-3.0,3,0.998118
-3.0,3,0.999686
-3.0,3,1.001247
-3.0,3,1.002746
-3.0,3,1.004305
-3.0,3,1.005787
-3.0,3,1.007383
-3.0,3,1.008957
-3.0,3,1.010519
-3.0,3,1.012022
-3.0,3,1.013525
-3.0,3,1.015088
-3.0,3,1.016721
-3.0,3,1.018328
-3.0,3,1.019859
-3.0,3,1.021319
-3.0,3,1.022778
-3.0,3,1.024241
-3.0,3,1.025701
-3.0,3,1.027156
-3.0,3,1.028625
-3.0,3,1.030085
-3.0,3,1.031548
-3.0,3,1.033018
-3.0,3,1.034477
-3.0,3,1.035938
-3.0,3,1.037399
-3.0,3,1.038866
-3.0,3,1.04033
-3.0,3,1.041776
-3.0,3,1.043232
-3.0,3,1.044688
-3.0,3,1.0462
-3.0,3,1.047643
-3.0,3,1.049109
-3.0,3,1.050564
-3.0,3,1.052102
-3.0,3,1.053628
-3.0,3,1.055128
-3.0,3,1.056581
-3.0,3,1.058029
-3.0,3,1.05949
-3.0,3,1.060999
-3.0,3,1.062478
-3.0,3,1.064017
-3.0,3,1.065497
-3.0,3,1.06695
-3.0,3,1.068399
-3.0,3,1.069839
-3.0,3,1.071304
-3.0,3,1.07282
-3.0,3,1.07427
-3.0,3,1.075724
-3.0,3,1.077178
-3.0,3,1.07866
-3.0,3,1.08028
-3.0,3,1.081918
-3.0,3,1.083477
-3.0,3,1.085134
-3.0,3,1.086682
-3.0,3,1.088155
-3.0,3,1.089598
-3.0,3,1.091047
-3.0,3,1.092538
-3.0,3,1.094276
-3.0,3,1.096162
-3.0,3,1.09785
-3.0,3,1.099504
-3.0,3,1.101192
-3.0,3,1.102909
-3.0,3,1.104589
-3.0,3,1.106259
-3.0,3,1.107928
-3.0,3,1.109891
-3.0,3,1.1118
-3.0,3,1.11348
-3.0,3,1.115423
-3.0,3,1.117289
-3.0,3,1.119266
-3.0,3,1.121102
-3.0,3,1.122969
-3.0,3,1.12481
-3.0,3,1.126635
-3.0,3,1.128499
-3.0,3,1.130242
-3.0,3,1.132131
-3.0,3,1.133998
-3.0,3,1.135877
-3.0,3,1.137695
-3.0,3,1.139502
-3.0,3,1.141386
-3.0,3,1.143264
-3.0,3,1.14524
-3.0,3,1.147003
-3.0,3,1.148911
-3.0,3,1.15086
-3.0,3,1.152785
-3.0,3,1.15462
-3.0,3,1.156473
-3.0,3,1.158139
-3.0,3,1.159999
-3.0,3,1.161747
-3.0,3,1.163475
-3.0,3,1.165377
-3.0,3,1.167315
-3.0,3,1.169156
-3.0,3,1.170807
-3.0,3,1.172489
-3.0,3,1.174193
-3.0,3,1.175883
-3.0,3,1.177562
-3.0,3,1.179406
-3.0,3,1.181137
-3.0,3,1.183069
-3.0,3,1.18485
-3.0,3,1.18663
-3.0,3,1.188336
-3.0,3,1.189961
-3.0,3,1.191547
-3.0,3,1.193067
-3.0,3,1.194581
-3.0,3,1.196194
-3.0,3,1.19781
-3.0,3,1.199345
-3.0,3,1.200922
-3.0,3,1.202517
-3.0,3,1.204083
-3.0,3,1.205784
-3.0,3,1.207884
-3.0,3,1.209536
-3.0,3,1.211127
-3.0,3,1.212693
-3.0,3,1.214469
-3.0,3,1.216143
-3.0,3,1.217845
-3.0,3,1.2195
-3.0,3,1.221102
-3.0,3,1.222685
-3.0,3,1.22422
-3.0,3,1.225779
-3.0,3,1.227405
-3.0,3,1.228903
-3.0,3,1.230395
-3.0,3,1.231925
-3.0,3,1.233411
-3.0,3,1.234898
-3.0,3,1.236402
-3.0,3,1.237904
-3.0,3,1.23946
-3.0,3,1.241094
-3.0,3,1.242671
-3.0,3,1.244287
-3.0,3,1.245803
-3.0,3,1.247461
-3.0,3,1.248968
-3.0,3,1.250523
-3.0,3,1.252012
-3.0,3,1.253502
-3.0,3,1.254996
-3.0,3,1.256537
-3.0,3,1.258174
-3.0,3,1.259954
-3.0,3,1.261516
-3.0,3,1.263167
-3.0,3,1.264662
-3.0,3,1.266185
-3.0,3,1.267583
-3.0,3,1.269173
-3.0,3,1.270889
-3.0,3,1.272646
-3.0,3,1.274141
-3.0,3,1.275691
-3.0,3,1.277201
-3.0,3,1.278728
-3.0,3,1.280409
-3.0,3,1.282014
-3.0,3,1.283665
-3.0,3,1.285392
-3.0,3,1.289315
-3.0,3,1.291208
-3.0,3,1.292792
-3.0,3,1.294301
-3.0,3,1.295878
-3.0,3,1.297556
-3.0,3,1.299294
-3.0,3,1.301053
-3.0,3,1.302687
-3.0,3,1.304446
-3.0,3,1.306096
-3.0,3,1.307784
-3.0,3,1.309335
-3.0,3,1.310853
-3.0,3,1.312414
-3.0,3,1.314
-3.0,3,1.315514
-3.0,3,1.317071
-3.0,3,1.318638
-3.0,3,1.320187
-3.0,3,1.32166
-3.0,3,1.323239
-3.0,3,1.324991
-3.0,3,1.326504
-3.0,3,1.32806
-3.0,3,1.329672
-3.0,3,1.331331
-3.0,3,1.33312
-3.0,3,1.3347
-3.0,3,1.33715
-3.0,3,1.338819
-3.0,3,1.340529
-3.0,3,1.342011
-3.0,3,1.343448
-3.0,3,1.344891
-3.0,3,1.346371
-3.0,3,1.347838
-3.0,3,1.349275
-3.0,3,1.350754
-3.0,3,1.352278
-3.0,3,1.353707
-3.0,3,1.355181
-3.0,3,1.356811
-3.0,3,1.358338
-3.0,3,1.359823
-3.0,3,1.361435
-3.0,3,1.363189
-3.0,3,1.364693
-3.0,3,1.366464
-3.0,3,1.368086
-3.0,3,1.36973
-3.0,3,1.371375
-3.0,3,1.372969
-3.0,3,1.374573
-3.0,3,1.376217
-3.0,3,1.377951
-3.0,3,1.37984
-3.0,3,1.38183
-3.0,3,1.383677
-3.0,3,1.385307
-3.0,3,1.386977
-3.0,3,1.388745
-3.0,3,1.390447
-3.0,3,1.392051
-3.0,3,1.393714
-3.0,3,1.395327
-3.0,3,1.39694
-3.0,3,1.398542
-3.0,3,1.400195
-3.0,3,1.402043
-3.0,3,1.403822
-3.0,3,1.405595
-3.0,3,1.407309
-3.0,3,1.40903
-3.0,3,1.410708
-3.0,3,1.412338
-3.0,3,1.414001
-3.0,3,1.415827
-3.0,3,1.417655
-3.0,3,1.419435
-3.0,3,1.421237
-3.0,3,1.423022
-3.0,3,1.424778
-3.0,3,1.426532
-3.0,3,1.428221
-3.0,3,1.429946
-3.0,3,1.431745
-3.0,3,1.433461
-3.0,3,1.435223
-3.0,3,1.43702
-3.0,3,1.438774
-3.0,3,1.440573
-3.0,3,1.442314
-3.0,3,1.444116
-3.0,3,1.445774
-3.0,3,1.447401
-3.0,3,1.449109
-3.0,3,1.450726
-3.0,3,1.452401
-3.0,3,1.454111
-3.0,3,1.455844
-3.0,3,1.457526
-3.0,3,1.45918
-3.0,3,1.460849
-3.0,3,1.462557
-3.0,3,1.464574
-3.0,3,1.46653
-3.0,3,1.468156
-3.0,3,1.469786
-3.0,3,1.47141
-3.0,3,1.472927
-3.0,3,1.474422
-3.0,3,1.475911
-3.0,3,1.477435
-3.0,3,1.478951
-3.0,3,1.480436
-3.0,3,1.481916
-3.0,3,1.483465
-3.0,3,1.484955
-3.0,3,1.486434
-3.0,3,1.487912
-3.0,3,1.489422
-3.0,3,1.490912
-3.0,3,1.492399
-3.0,3,1.493886
-3.0,3,1.49538
-3.0,3,1.496863
-3.0,3,1.498349
-3.0,3,1.499879
-3.0,3,1.501477
-3.0,3,1.503092
-3.0,3,1.504812
-3.0,3,1.506524
-3.0,3,1.508248
-3.0,3,1.509896
-3.0,3,1.511639
-3.0,3,1.513323
-3.0,3,1.514989
-3.0,3,1.516702
-3.0,3,1.518522
-3.0,3,1.520132
-3.0,3,1.52163
-3.0,3,1.523093
-3.0,3,1.524641
-3.0,3,1.526138
-3.0,3,1.527621
-3.0,3,1.529267
-3.0,3,1.530854
-3.0,3,1.532358
-3.0,3,1.533922
-3.0,3,1.535511
-3.0,3,1.537037
-3.0,3,1.538545
-3.0,3,1.540053
-3.0,3,1.541675
-3.0,3,1.543407
-3.0,3,1.545005
-3.0,3,1.546484
-3.0,3,1.548045
-3.0,3,1.549619
-3.0,3,1.551338
-3.0,3,1.55289
-3.0,3,1.554529
-3.0,3,1.556011
-3.0,3,1.557575
-3.0,3,1.559113
-3.0,3,1.560646
-3.0,3,1.562395
-3.0,3,1.564008
-3.0,3,1.565544
-3.0,3,1.567102
-3.0,3,1.568605
-3.0,3,1.570174
-3.0,3,1.571956
-3.0,3,1.573907
-3.0,3,1.575538
-3.0,3,1.57714
-3.0,3,1.578709
-3.0,3,1.580249
-3.0,3,1.581764
-3.0,3,1.583438
-3.0,3,1.584966
-3.0,3,1.586524
-3.0,3,1.588085
-3.0,3,1.589617
-3.0,3,1.591285
-3.0,3,1.592786
-3.0,3,1.594429
-3.0,3,1.595934
-3.0,3,1.597533
-3.0,3,1.598995
-3.0,3,1.600562
-3.0,3,1.602094
-3.0,3,1.603665
-3.0,3,1.605206
-3.0,3,1.606807
-3.0,3,1.6084
-3.0,3,1.609909
-3.0,3,1.61143
-3.0,3,1.612968
-3.0,3,1.614517
-3.0,3,1.61617
-3.0,3,1.617724
-3.0,3,1.61931
-3.0,3,1.620846
-3.0,3,1.622376
-3.0,3,1.62398
-3.0,3,1.625525
-3.0,3,1.627057
-3.0,3,1.628587
-3.0,3,1.630121
-3.0,3,1.631664
-3.0,3,1.6332
-3.0,3,1.63473
-3.0,3,1.636274
-3.0,3,1.637971
-3.0,3,1.639644
-3.0,3,1.641254
-3.0,3,1.642747
-3.0,3,1.644275
-3.0,3,1.645876
-3.0,3,1.647407
-3.0,3,1.648943
-3.0,3,1.650384
-3.0,3,1.651895
-3.0,3,1.653529
-3.0,3,1.655048
-3.0,3,1.656643
-3.0,3,1.658155
-3.0,3,1.659744
-3.0,3,1.661478
-3.0,3,1.663309
-3.0,3,1.66488
-3.0,3,1.666371
-3.0,3,1.667864
-3.0,3,1.66938
-3.0,3,1.670889
-3.0,3,1.672489
-3.0,3,1.673988
-3.0,3,1.675494
-3.0,3,1.677012
-3.0,3,1.678526
-3.0,3,1.680105
-3.0,3,1.681621
-3.0,3,1.683141
-3.0,3,1.684697
-3.0,3,1.686354
-3.0,3,1.687867
-3.0,3,1.689376
-3.0,3,1.69089
-3.0,3,1.692406
-3.0,3,1.693987
-3.0,3,1.695459
-3.0,3,1.696944
-3.0,3,1.698459
-3.0,3,1.699978
-3.0,3,1.701494
-3.0,3,1.780588
-15.0,15,1.788603
-15.0,15,1.796133
-17.0,17,1.805242
-17.0,17,1.814409
-15.0,15,1.822849
-19.0,19,1.834201
-14.0,14,1.842564
-17.0,17,1.853318
-21.0,21,1.867362
-17.0,17,1.876633
-15.0,15,1.884818
-16.0,16,1.893113
-15.0,15,1.901045
-16.0,16,1.908952
-15.0,15,1.916791
-16.0,16,1.924861
-15.0,15,1.93244
-19.0,19,1.942266
-15.0,15,1.949938
-17.0,17,1.958699
-14.0,14,1.966078
-15.0,15,1.973803
-15.0,15,1.981538
-17.0,17,1.990108
-17.0,17,1.998722
-15.0,15,2.005668
-19.0,19,2.014358
-16.0,16,2.021692
-17.0,17,2.029717
-15.0,15,2.037776
-15.0,15,2.04581
-16.0,16,2.05442
-18.0,18,2.063508
-15.0,15,2.071494
-15.0,15,2.079294
-16.0,16,2.087767
-15.0,15,2.095254
-16.0,16,2.103752
-16.0,16,2.112563
-16.0,16,2.121469
-16.0,16,2.129812
-15.0,15,2.137578
-15.0,15,2.145836
-14.0,14,2.152656
-14.0,14,2.159415
-17.0,17,2.167769
-18.0,18,2.176796
-15.0,15,2.184059
-17.0,17,2.192467
-17.0,17,2.201089
-16.0,16,2.209551
-15.0,15,2.217417
-15.0,15,2.22501
-17.0,17,2.233226
-18.0,18,2.241802
-17.0,17,2.250095
-16.0,16,2.257895
-15.0,15,2.265487
-16.0,16,2.273113
-18.0,18,2.283039
-14.0,14,2.290749
-17.0,17,2.299518
-18.0,18,2.308273
-15.0,15,2.315777
-17.0,17,2.324091
-18.0,18,2.333033
-14.0,14,2.339511
-17.0,17,2.347405
-16.0,16,2.354793
-15.0,15,2.361715
-19.0,19,2.370497
-18.0,18,2.378742
-15.0,15,2.385666
-18.0,18,2.393901
-15.0,15,2.40092
-16.0,16,2.408301
-16.0,16,2.415759
-17.0,17,2.423639
-16.0,16,2.431073
-15.0,15,2.438048
-16.0,16,2.445409
-15.0,15,2.452374
-17.0,17,2.460284
-14.0,14,2.467849
-17.0,17,2.475871
-18.0,18,2.484392
-15.0,15,2.491599
-17.0,17,2.499735
-16.0,16,2.507687
-16.0,16,2.516461
-15.0,15,2.525148
-17.0,17,2.534706
-15.0,15,2.541854
-14.0,14,2.548666
-16.0,16,2.556576
-16.0,16,2.565077
-17.0,17,2.574159
-16.0,16,2.58287
-15.0,15,2.590859
-14.0,14,2.598267
-17.0,17,2.607657
-16.0,16,2.616717
-16.0,16,2.625903
-18.0,18,2.636208
-15.0,15,2.644416
-18.0,18,2.655297
-21.0,21,2.666227
-17.0,17,2.675646
-15.0,15,2.683306
-18.0,18,2.69368
-16.0,16,2.703236
-17.0,17,2.712229
-15.0,15,2.720518
-17.0,17,2.729658
-15.0,15,2.738141
-17.0,17,2.747942
-16.0,16,2.757559
-14.0,14,2.765183
-15.0,15,2.773783
-16.0,16,2.782911
-16.0,16,2.792777
-15.0,15,2.80133
-17.0,17,2.810608
-15.0,15,2.819573
-15.0,15,2.828365
-17.0,17,2.838444
-18.0,18,2.90197
-200.0,200,3.016681
-200.0,200,3.133165
-200.0,200,3.234835
-200.0,200,3.336886
-200.0,200,3.448843
-200.0,200,3.560452
-200.0,200,3.66951
-43.0,43,3.706406
-33.0,33,3.723397
-200.0,200,3.868211
-200.0,200,4.001125
-200.0,200,4.199304
-36.0,36,4.217877
-200.0,200,4.345309
-200.0,200,4.483774
-200.0,200,4.599435
-200.0,200,4.712272
-200.0,200,4.815615
-200.0,200,4.93109
-43.0,43,4.954623
-200.0,200,5.06263
-200.0,200,5.166425
-200.0,200,5.282256
-30.0,30,5.297491
-32.0,32,5.31339
-200.0,200,5.469671
-200.0,200,5.572948
-200.0,200,5.679911
-29.0,29,5.69576
-200.0,200,5.810582
-200.0,200,5.961048
-200.0,200,6.077925
-31.0,31,6.097887
-38.0,38,6.116978
-200.0,200,6.224969
-200.0,200,6.33298
-200.0,200,6.496135
-200.0,200,6.607909
-200.0,200,6.761579
-33.0,33,6.778139
-33.0,33,6.793597
-200.0,200,6.894253
-200.0,200,6.99908
-200.0,200,7.094945
-200.0,200,7.203906
-200.0,200,7.309345
-200.0,200,7.405937
-200.0,200,7.512772
-200.0,200,7.621293
-200.0,200,7.733217
-40.0,40,7.808832
-200.0,200,7.918603
-200.0,200,8.026705
-200.0,200,8.135708
-200.0,200,8.249621
-32.0,32,8.269784
-200.0,200,8.378517
-200.0,200,8.488015
-200.0,200,8.600328
-135.0,135,8.696246
-200.0,200,8.805765
-40.0,40,8.831268
-200.0,200,8.945527
-200.0,200,9.10296
-200.0,200,9.208075
-200.0,200,9.312569
-200.0,200,9.418324
-200.0,200,9.535308
-200.0,200,9.635145
-200.0,200,9.734301
-200.0,200,9.830492
-200.0,200,9.931352
-200.0,200,10.028546
-200.0,200,10.186118
-200.0,200,10.291485
-140.0,140,10.361521
-200.0,200,10.459657
-200.0,200,10.561165
-200.0,200,10.671988
-200.0,200,10.782021
-200.0,200,10.892991
-200.0,200,10.998217
-29.0,29,11.013211
-200.0,200,11.120359
-200.0,200,11.28177
-200.0,200,11.38477
-200.0,200,11.491863
-200.0,200,11.602767
-200.0,200,11.714081
-200.0,200,11.854271
-200.0,200,11.984879
-40.0,40,12.009619
-46.0,46,12.036979
-31.0,31,12.054414
-200.0,200,12.164537
-200.0,200,12.286405
-34.0,34,12.308266
-200.0,200,12.429945
-33.0,33,12.44964
-200.0,200,12.632429
-29.0,29,12.649526
-41.0,41,12.671782
-200.0,200,12.784712
-200.0,200,12.903733
-200.0,200,13.015597
-200.0,200,13.124599
-200.0,200,13.233674
-43.0,43,13.259314
-200.0,200,13.379147
-44.0,44,13.400307
-200.0,200,13.504807
-200.0,200,13.609174
-200.0,200,13.758766
-42.0,42,13.782185
-200.0,200,13.877899
-33.0,33,13.897162
-200.0,200,14.004361
-200.0,200,14.111991
-33.0,33,14.129214
-200.0,200,14.227123
-200.0,200,14.33
-38.0,38,14.351336
-200.0,200,14.465345
-200.0,200,14.565189
-200.0,200,14.675377
-200.0,200,14.836458
-27.0,27,14.851061
-200.0,200,14.959795
-38.0,38,14.980146
-42.0,42,15.000996
-200.0,200,15.102403
-200.0,200,15.199814
-200.0,200,15.303542
-200.0,200,15.402488
-200.0,200,15.511051
-200.0,200,15.62201
-200.0,200,15.729945
-200.0,200,15.835664
-138.0,138,15.962603
-31.0,31,15.979463
-200.0,200,16.089052
-200.0,200,16.19221
-200.0,200,16.292594
-200.0,200,16.390555
-200.0,200,16.488463
-200.0,200,16.585165
-41.0,41,16.608999
-200.0,200,16.721245
-200.0,200,16.820042
-200.0,200,16.923368
-30.0,30,16.938597
-200.0,200,17.094225
-33.0,33,17.112745
-200.0,200,17.210874
-28.0,28,17.22523
-200.0,200,17.328597
-200.0,200,17.437997
-200.0,200,17.550104
-200.0,200,17.65788
-200.0,200,17.765522
-41.0,41,17.78678
-200.0,200,17.897164
-200.0,200,18.002473
-200.0,200,18.112087
-200.0,200,18.272179
-34.0,34,18.2884
-54.0,54,18.314702
-34.0,34,18.332625
-200.0,200,18.431361
-141.0,141,18.501767
-200.0,200,18.602097
-200.0,200,18.716931
-200.0,200,18.831166
-28.0,28,18.846703
-29.0,29,18.863436
-35.0,35,18.883029
-39.0,39,18.902514
-200.0,200,19.010327
-32.0,32,19.025563
-200.0,200,19.119961
-31.0,31,19.134596
-200.0,200,19.230038
-200.0,200,19.38501
-32.0,32,19.401578
-34.0,34,19.417779
-33.0,33,19.433838
-31.0,31,19.450006
-27.0,27,19.465095
-30.0,30,19.48204
-200.0,200,19.588475
-29.0,29,19.604328
-40.0,40,19.627482
-31.0,31,19.645553
-30.0,30,19.662728
-34.0,34,19.681783
-31.0,31,19.699337
-29.0,29,19.715207
-166.0,166,19.801013
-30.0,30,19.816851
-50.0,50,19.842236
-148.0,148,19.918384
-34.0,34,19.93564
-27.0,27,19.948782
-30.0,30,19.963729
-27.0,27,19.978016
-29.0,29,19.994372
-31.0,31,20.011903
-200.0,200,20.115496
-139.0,139,20.185966
-46.0,46,20.208225
-28.0,28,20.221673
-152.0,152,20.294861
-39.0,39,20.314624
-200.0,200,20.492113
-42.0,42,20.514789
-45.0,45,20.53932
-200.0,200,20.645486
-146.0,146,20.720107
-200.0,200,20.822612
-200.0,200,20.926124
-200.0,200,21.028049
-157.0,157,21.108458
-200.0,200,21.222356
-200.0,200,21.330023
-200.0,200,21.437712
-200.0,200,21.599093
-200.0,200,21.710144
-53.0,53,21.739631
-200.0,200,21.850018
-161.0,161,21.942122
-200.0,200,22.052059
-42.0,42,22.07486
-41.0,41,22.099067
-45.0,45,22.123553
-42.0,42,22.144844
-47.0,47,22.171046
-51.0,51,22.197441
-161.0,161,22.279614
-200.0,200,22.385383
-189.0,189,22.536513
-48.0,48,22.564309
-44.0,44,22.592484
-42.0,42,22.620283
-200.0,200,22.739024
-200.0,200,22.923057
-40.0,40,22.946252
-64.0,64,22.987193
-74.0,74,23.030663
-200.0,200,23.14816
-41.0,41,23.172124
-44.0,44,23.194086
-35.0,35,23.212306
-39.0,39,23.23294
-53.0,53,23.259281
-174.0,174,23.346484
-47.0,47,23.369489
-200.0,200,23.478051
-40.0,40,23.500064
-53.0,53,23.529705
-39.0,39,23.549494
-42.0,42,23.571882
-40.0,40,23.592454
-65.0,65,23.626129
-42.0,42,23.650726
-72.0,72,23.690156
-43.0,43,23.710336
-44.0,44,23.730912
-200.0,200,23.836408
-200.0,200,23.939868
-40.0,40,24.013676
-46.0,46,24.03893
-44.0,44,24.062561
-40.0,40,24.084577
-44.0,44,24.109928
-42.0,42,24.134846
-43.0,43,24.15933
-43.0,43,24.187414
-44.0,44,24.211458
-45.0,45,24.236654
-48.0,48,24.2626
-44.0,44,24.284673
-40.0,40,24.303913
-39.0,39,24.324491
-42.0,42,24.346466
-39.0,39,24.36564
-42.0,42,24.387081
-44.0,44,24.408858
-44.0,44,24.431152
-43.0,43,24.457034
-46.0,46,24.481365
-47.0,47,24.506652
-43.0,43,24.528897
-43.0,43,24.551506
-48.0,48,24.575812
-49.0,49,24.601138
-44.0,44,24.625645
-41.0,41,24.650097
-46.0,46,24.675327
-43.0,43,24.698352
-43.0,43,24.721456
-41.0,41,24.745799
-42.0,42,24.770429
-41.0,41,24.794521
-46.0,46,24.818065
-41.0,41,24.838314
-58.0,58,24.871056
-41.0,41,24.892576
-43.0,43,24.913296
-41.0,41,24.933649
-42.0,42,24.955572
-46.0,46,24.977592
-45.0,45,25.002792
-41.0,41,25.02431
-42.0,42,25.0478
-50.0,50,25.077382
-42.0,42,25.100116
-49.0,49,25.181924
-46.0,46,25.208899
-50.0,50,25.235306
-48.0,48,25.261509
-50.0,50,25.288987
-54.0,54,25.31941
-49.0,49,25.344768
-51.0,51,25.374673
-50.0,50,25.399729
-49.0,49,25.427623
-51.0,51,25.458815
-48.0,48,25.484002
-48.0,48,25.510429
-49.0,49,25.534145
-49.0,49,25.558663
-51.0,51,25.583958
-47.0,47,25.608411
-49.0,49,25.633344
-54.0,54,25.660688
-47.0,47,25.687128
-47.0,47,25.713019
-49.0,49,25.739063
-48.0,48,25.764712
-49.0,49,25.791366
-49.0,49,25.819363
-50.0,50,25.849082
-51.0,51,25.880572
-53.0,53,25.911484
-47.0,47,25.937153
-49.0,49,25.960163
-46.0,46,25.984476
-48.0,48,26.010194
-49.0,49,26.036743
