# {"t_start": 1545333012.1042702, "env_id": "MountainCar-v0"} 
r,l,t
-1.0,1,0.747706
-1.0,1,0.748257
-1.0,1,0.748806
-1.0,1,0.749357
-1.0,1,0.749906
-1.0,1,0.75045
-1.0,1,0.750993
-1.0,1,0.751546
-1.0,1,0.752099
-1.0,1,0.752645
-1.0,1,0.753195
-1.0,1,0.75375
-1.0,1,0.754294
-1.0,1,0.754843
-1.0,1,0.755633
-1.0,1,0.756588
-1.0,1,0.757122
-1.0,1,0.757642
-1.0,1,0.758209
-1.0,1,0.758717
-1.0,1,0.759225
-1.0,1,0.759729
-1.0,1,0.76026
-1.0,1,0.760767
-1.0,1,0.761278
-1.0,1,0.76194
-1.0,1,0.762494
-1.0,1,0.763041
-1.0,1,0.7636
-1.0,1,0.764146
-1.0,1,0.764695
-1.0,1,0.765243
-1.0,1,0.76583
-1.0,1,0.766414
-1.0,1,0.766949
-1.0,1,0.767531
-1.0,1,0.768098
-1.0,1,0.768663
-1.0,1,0.769199
-1.0,1,0.769782
-1.0,1,0.77035
-1.0,1,0.770899
-1.0,1,0.771451
-1.0,1,0.771966
-1.0,1,0.772512
-1.0,1,0.773134
-1.0,1,0.773768
-1.0,1,0.774343
-1.0,1,0.774936
-1.0,1,0.775551
-1.0,1,0.776152
-1.0,1,0.776735
-1.0,1,0.777282
-1.0,1,0.77787
-1.0,1,0.778409
-1.0,1,0.77895
-1.0,1,0.779522
-1.0,1,0.780077
-1.0,1,0.780663
-1.0,1,0.781274
-1.0,1,0.781935
-1.0,1,0.782546
-1.0,1,0.783102
-1.0,1,0.783675
-1.0,1,0.784221
-1.0,1,0.784761
-1.0,1,0.785336
-1.0,1,0.785864
-1.0,1,0.786391
-1.0,1,0.78696
-1.0,1,0.787532
-1.0,1,0.788099
-1.0,1,0.788691
-1.0,1,0.789206
-1.0,1,0.789742
-1.0,1,0.790313
-1.0,1,0.790855
-1.0,1,0.791452
-1.0,1,0.791987
-1.0,1,0.792519
-1.0,1,0.793064
-1.0,1,0.793599
-1.0,1,0.794146
-1.0,1,0.794657
-1.0,1,0.795167
-1.0,1,0.795701
-1.0,1,0.796233
-1.0,1,0.796766
-1.0,1,0.797314
-1.0,1,0.79782
-1.0,1,0.798329
-1.0,1,0.79884
-1.0,1,0.799387
-1.0,1,0.799897
-1.0,1,0.800406
-1.0,1,0.800911
-1.0,1,0.80142
-1.0,1,0.801953
-1.0,1,0.802497
-1.0,1,0.803032
-1.0,1,0.803574
-1.0,1,0.804104
-1.0,1,0.804635
-1.0,1,0.805169
-1.0,1,0.805702
-1.0,1,0.806234
-1.0,1,0.806742
-1.0,1,0.807246
-1.0,1,0.807779
-1.0,1,0.808293
-1.0,1,0.808801
-1.0,1,0.809366
-1.0,1,0.809926
-1.0,1,0.810457
-1.0,1,0.81099
-1.0,1,0.811523
-1.0,1,0.812083
-1.0,1,0.81262
-1.0,1,0.813157
-1.0,1,0.813689
-1.0,1,0.814216
-1.0,1,0.814751
-1.0,1,0.815284
-1.0,1,0.815816
-1.0,1,0.816356
-1.0,1,0.816891
-1.0,1,0.817425
-1.0,1,0.817957
-1.0,1,0.818495
-1.0,1,0.819027
-1.0,1,0.819553
-1.0,1,0.820096
-1.0,1,0.820627
-1.0,1,0.821165
-1.0,1,0.821698
-1.0,1,0.822231
-1.0,1,0.822736
-1.0,1,0.82324
-1.0,1,0.823769
-1.0,1,0.824268
-1.0,1,0.824774
-1.0,1,0.825285
-1.0,1,0.825836
-1.0,1,0.826349
-1.0,1,0.826883
-1.0,1,0.827414
-1.0,1,0.82795
-1.0,1,0.828482
-1.0,1,0.829018
-1.0,1,0.829564
-1.0,1,0.830096
-1.0,1,0.830626
-1.0,1,0.83116
-1.0,1,0.831702
-1.0,1,0.832234
-1.0,1,0.832764
-1.0,1,0.833302
-1.0,1,0.833833
-1.0,1,0.834366
-1.0,1,0.834898
-1.0,1,0.835428
-1.0,1,0.83596
-1.0,1,0.836492
-1.0,1,0.837002
-1.0,1,0.837516
-1.0,1,0.838016
-1.0,1,0.838523
-1.0,1,0.839069
-1.0,1,0.839607
-1.0,1,0.840145
-1.0,1,0.840688
-1.0,1,0.841229
-1.0,1,0.841771
-1.0,1,0.842279
-1.0,1,0.84278
-1.0,1,0.843286
-1.0,1,0.843788
-1.0,1,0.844364
-1.0,1,0.844988
-1.0,1,0.845605
-1.0,1,0.846152
-1.0,1,0.846692
-1.0,1,0.847203
-1.0,1,0.847712
-1.0,1,0.848251
-1.0,1,0.848782
-1.0,1,0.849318
-1.0,1,0.849929
-1.0,1,0.850479
-1.0,1,0.85101
-1.0,1,0.851521
-1.0,1,0.85204
-1.0,1,0.852585
-1.0,1,0.853097
-1.0,1,0.853641
-1.0,1,0.854173
-1.0,1,0.854707
-1.0,1,0.855211
-1.0,1,0.855711
-1.0,1,0.856254
-1.0,1,0.856796
-1.0,1,0.857341
-1.0,1,0.857857
-1.0,1,0.858389
-1.0,1,0.858898
-1.0,1,0.859402
-1.0,1,0.859912
-1.0,1,0.860418
-1.0,1,0.860929
-1.0,1,0.86152
-1.0,1,0.862064
-1.0,1,0.862572
-1.0,1,0.863086
-1.0,1,0.86359
-1.0,1,0.864096
-1.0,1,0.864625
-1.0,1,0.865138
-1.0,1,0.865649
-1.0,1,0.866166
-1.0,1,0.866672
-1.0,1,0.867177
-1.0,1,0.867685
-1.0,1,0.868223
-1.0,1,0.868731
-1.0,1,0.869279
-1.0,1,0.869824
-1.0,1,0.870368
-1.0,1,0.870877
-1.0,1,0.871385
-1.0,1,0.871891
-1.0,1,0.872421
-1.0,1,0.872929
-1.0,1,0.873438
-1.0,1,0.87395
-1.0,1,0.874457
-1.0,1,0.874964
-1.0,1,0.875495
-1.0,1,0.876025
-1.0,1,0.876555
-1.0,1,0.877056
-1.0,1,0.877572
-1.0,1,0.878079
-1.0,1,0.878618
-1.0,1,0.879155
-1.0,1,0.879691
-1.0,1,0.880226
-1.0,1,0.880732
-1.0,1,0.88124
-1.0,1,0.881747
-1.0,1,0.882263
-1.0,1,0.882775
-1.0,1,0.883281
-1.0,1,0.883789
-1.0,1,0.884299
-1.0,1,0.8848
-1.0,1,0.885321
-1.0,1,0.885827
-1.0,1,0.886365
-1.0,1,0.886899
-1.0,1,0.887441
-1.0,1,0.887949
-1.0,1,0.888459
-1.0,1,0.888962
-1.0,1,0.889535
-1.0,1,0.890159
-1.0,1,0.890841
-1.0,1,0.891503
-1.0,1,0.892106
-1.0,1,0.892644
-1.0,1,0.893205
-1.0,1,0.893788
-1.0,1,0.894342
-1.0,1,0.894931
-1.0,1,0.895555
-1.0,1,0.89614
-1.0,1,0.896718
-1.0,1,0.89727
-1.0,1,0.897852
-1.0,1,0.898431
-1.0,1,0.898977
-1.0,1,0.899557
-1.0,1,0.900103
-1.0,1,0.900648
-1.0,1,0.901206
-1.0,1,0.901759
-1.0,1,0.902292
-1.0,1,0.902831
-1.0,1,0.903376
-1.0,1,0.903952
-1.0,1,0.904505
-1.0,1,0.905041
-1.0,1,0.905632
-1.0,1,0.906178
-1.0,1,0.906721
-1.0,1,0.907274
-1.0,1,0.907825
-1.0,1,0.908377
-1.0,1,0.908961
-1.0,1,0.909525
-1.0,1,0.910105
-1.0,1,0.910651
-1.0,1,0.911208
-1.0,1,0.911792
-1.0,1,0.912386
-1.0,1,0.912932
-1.0,1,0.913502
-1.0,1,0.914058
-1.0,1,0.914606
-1.0,1,0.915162
-1.0,1,0.915714
-1.0,1,0.916248
-1.0,1,0.916796
-1.0,1,0.917348
-1.0,1,0.917903
-1.0,1,0.918458
-1.0,1,0.919004
-1.0,1,0.919559
-1.0,1,0.920137
-1.0,1,0.92069
-1.0,1,0.921248
-1.0,1,0.921801
-1.0,1,0.922349
