# {"t_start": 1545290498.285508, "env_id": "MountainCar-v0"} 
r,l,t
-3.0,3,0.754197
-3.0,3,0.756021
-3.0,3,0.75789
-3.0,3,0.759919
-3.0,3,0.76186
-3.0,3,0.763604
-3.0,3,0.765289
-3.0,3,0.766881
-3.0,3,0.768508
-3.0,3,0.770293
-3.0,3,0.771956
-3.0,3,0.773607
-3.0,3,0.775256
-3.0,3,0.776912
-3.0,3,0.778635
-3.0,3,0.780399
-3.0,3,0.782083
-3.0,3,0.783697
-3.0,3,0.785341
-3.0,3,0.787127
-3.0,3,0.788867
-3.0,3,0.790556
-3.0,3,0.792218
-3.0,3,0.793777
-3.0,3,0.79552
-3.0,3,0.797229
-3.0,3,0.798863
-3.0,3,0.800589
-3.0,3,0.802432
-3.0,3,0.804344
-3.0,3,0.806021
-3.0,3,0.807669
-3.0,3,0.809376
-3.0,3,0.811059
-3.0,3,0.812741
-3.0,3,0.814423
-3.0,3,0.816137
-3.0,3,0.818005
-3.0,3,0.819794
-3.0,3,0.821588
-3.0,3,0.823273
-3.0,3,0.824934
-3.0,3,0.826599
-3.0,3,0.828265
-3.0,3,0.829919
-3.0,3,0.831608
-3.0,3,0.833187
-3.0,3,0.834917
-3.0,3,0.836623
-3.0,3,0.838346
-3.0,3,0.84008
-3.0,3,0.841893
-3.0,3,0.843683
-3.0,3,0.845471
-3.0,3,0.847104
-3.0,3,0.848963
-3.0,3,0.850816
-3.0,3,0.852402
-3.0,3,0.853982
-3.0,3,0.855787
-3.0,3,0.857495
-3.0,3,0.859271
-3.0,3,0.861016
-3.0,3,0.862481
-3.0,3,0.864045
-3.0,3,0.865728
-3.0,3,0.867452
-3.0,3,0.869114
-3.0,3,0.87079
-3.0,3,0.872403
-3.0,3,0.873882
-3.0,3,0.87545
-3.0,3,0.877077
-3.0,3,0.878676
-3.0,3,0.880271
-3.0,3,0.881993
-3.0,3,0.883733
-3.0,3,0.885397
-3.0,3,0.886961
-3.0,3,0.888651
-3.0,3,0.890281
-3.0,3,0.892194
-3.0,3,0.893954
-3.0,3,0.895812
-3.0,3,0.897656
-3.0,3,0.899312
-3.0,3,0.900929
-3.0,3,0.902571
-3.0,3,0.90421
-3.0,3,0.905921
-3.0,3,0.907653
-3.0,3,0.909323
-3.0,3,0.911224
-3.0,3,0.913088
-3.0,3,0.914805
-3.0,3,0.916477
-3.0,3,0.918136
-3.0,3,0.919922
-3.0,3,0.921719
-3.0,3,0.923513
-3.0,3,0.925305
-3.0,3,0.927075
-3.0,3,0.928871
-3.0,3,0.930652
-3.0,3,0.932462
-3.0,3,0.934124
-3.0,3,0.935836
-3.0,3,0.937515
-3.0,3,0.939068
-3.0,3,0.940704
-3.0,3,0.942396
-3.0,3,0.943891
-3.0,3,0.945653
-3.0,3,0.947423
-3.0,3,0.949183
-3.0,3,0.950786
-3.0,3,0.952512
-3.0,3,0.954098
-3.0,3,0.955606
-3.0,3,0.957048
-3.0,3,0.958547
-3.0,3,0.96014
-3.0,3,0.961698
-3.0,3,0.963157
-3.0,3,0.964653
-3.0,3,0.966172
-3.0,3,0.967721
-3.0,3,0.969284
-3.0,3,0.970772
-3.0,3,0.972277
-3.0,3,0.973763
-3.0,3,0.975247
-3.0,3,0.976785
-3.0,3,0.978258
-3.0,3,0.979797
-3.0,3,0.981486
-3.0,3,0.983191
-3.0,3,0.984773
-3.0,3,0.986249
-3.0,3,0.98776
-3.0,3,0.989226
-3.0,3,0.990862
-3.0,3,0.9924
-3.0,3,0.994123
-3.0,3,0.995591
-3.0,3,0.997025
-3.0,3,0.99848
-3.0,3,0.999976
-3.0,3,1.001449
-3.0,3,1.002947
-3.0,3,1.004415
-3.0,3,1.005853
-3.0,3,1.007271
-3.0,3,1.008733
-3.0,3,1.010193
-3.0,3,1.011619
-3.0,3,1.01307
-3.0,3,1.014525
-3.0,3,1.015939
-3.0,3,1.017364
-3.0,3,1.018818
-3.0,3,1.020273
-3.0,3,1.021715
-3.0,3,1.023221
-3.0,3,1.024767
-3.0,3,1.02624
-3.0,3,1.027647
-3.0,3,1.029098
-3.0,3,1.030544
-3.0,3,1.032229
-3.0,3,1.034063
-3.0,3,1.035566
-3.0,3,1.037105
-3.0,3,1.038593
-3.0,3,1.040155
-3.0,3,1.041821
-3.0,3,1.043609
-3.0,3,1.045213
-3.0,3,1.046724
-3.0,3,1.048267
-3.0,3,1.049762
-3.0,3,1.051271
-3.0,3,1.052791
-3.0,3,1.054317
-3.0,3,1.055786
-3.0,3,1.057325
-3.0,3,1.058846
-3.0,3,1.060319
-3.0,3,1.061739
-3.0,3,1.063252
-3.0,3,1.064757
-3.0,3,1.06625
-3.0,3,1.067758
-3.0,3,1.069247
-3.0,3,1.070759
-3.0,3,1.072258
-3.0,3,1.073757
-3.0,3,1.075243
-3.0,3,1.07675
-3.0,3,1.078241
-3.0,3,1.079694
-3.0,3,1.081193
-3.0,3,1.082708
-3.0,3,1.084331
-3.0,3,1.085906
-3.0,3,1.087546
-3.0,3,1.089281
-3.0,3,1.090806
-3.0,3,1.092465
-3.0,3,1.094044
-3.0,3,1.095651
-3.0,3,1.097313
-3.0,3,1.098847
-3.0,3,1.10038
-3.0,3,1.101874
-3.0,3,1.10348
-3.0,3,1.105033
-3.0,3,1.106541
-3.0,3,1.108173
-3.0,3,1.109889
-3.0,3,1.111354
-3.0,3,1.11283
-3.0,3,1.114269
-3.0,3,1.115913
-3.0,3,1.117435
-3.0,3,1.118886
-3.0,3,1.12044
-3.0,3,1.121864
-3.0,3,1.123342
-3.0,3,1.124833
-3.0,3,1.126331
-3.0,3,1.127971
-3.0,3,1.129599
-3.0,3,1.1312
-3.0,3,1.133021
-3.0,3,1.134613
-3.0,3,1.136215
-3.0,3,1.1379
-3.0,3,1.139641
-3.0,3,1.141305
-3.0,3,1.142883
-3.0,3,1.144677
-3.0,3,1.146394
-3.0,3,1.148055
-3.0,3,1.149796
-3.0,3,1.151373
-3.0,3,1.152919
-3.0,3,1.154468
-3.0,3,1.155989
-3.0,3,1.157432
-3.0,3,1.171578
-3.0,3,1.173398
-3.0,3,1.175156
-3.0,3,1.176938
-3.0,3,1.178694
-3.0,3,1.180323
-3.0,3,1.181911
-3.0,3,1.183478
-3.0,3,1.185062
-3.0,3,1.186695
-3.0,3,1.188319
-3.0,3,1.18998
-3.0,3,1.191547
-3.0,3,1.193119
-3.0,3,1.194685
-3.0,3,1.196351
-3.0,3,1.198041
-3.0,3,1.199615
-3.0,3,1.201166
-3.0,3,1.202696
-3.0,3,1.204236
-3.0,3,1.205772
-3.0,3,1.207301
-3.0,3,1.208863
-3.0,3,1.210395
-3.0,3,1.212069
-3.0,3,1.213699
-3.0,3,1.21531
-3.0,3,1.216952
-3.0,3,1.218678
-3.0,3,1.220316
-3.0,3,1.221999
-3.0,3,1.223608
-3.0,3,1.225231
-3.0,3,1.226884
-3.0,3,1.228499
-3.0,3,1.230054
-3.0,3,1.231671
-3.0,3,1.233314
-3.0,3,1.234986
-3.0,3,1.236624
-3.0,3,1.238172
-3.0,3,1.239701
-3.0,3,1.24123
-3.0,3,1.242819
-3.0,3,1.24453
-3.0,3,1.246194
-3.0,3,1.247827
-3.0,3,1.249436
-3.0,3,1.250986
-3.0,3,1.252554
-3.0,3,1.254164
-3.0,3,1.2557
-3.0,3,1.257256
-3.0,3,1.258792
-3.0,3,1.26036
-3.0,3,1.261909
-3.0,3,1.26344
-3.0,3,1.264996
-3.0,3,1.266539
-3.0,3,1.268164
-3.0,3,1.269845
-3.0,3,1.271549
-3.0,3,1.273207
-3.0,3,1.274865
-3.0,3,1.276744
-3.0,3,1.278703
-3.0,3,1.280385
-3.0,3,1.282027
-3.0,3,1.283655
-3.0,3,1.285222
-3.0,3,1.286875
-3.0,3,1.288393
-3.0,3,1.289915
-3.0,3,1.291515
-3.0,3,1.293087
-3.0,3,1.29458
-3.0,3,1.296068
-3.0,3,1.297606
-3.0,3,1.299181
-3.0,3,1.300904
-3.0,3,1.302414
-3.0,3,1.3039
-3.0,3,1.305453
-3.0,3,1.307061
-3.0,3,1.308684
-3.0,3,1.310456
-3.0,3,1.3121
-3.0,3,1.313632
-3.0,3,1.315268
-3.0,3,1.316978
-3.0,3,1.318662
-3.0,3,1.320453
-3.0,3,1.322002
-3.0,3,1.323577
-3.0,3,1.325221
-3.0,3,1.326855
-3.0,3,1.328513
-3.0,3,1.330123
-3.0,3,1.331681
-3.0,3,1.333359
-3.0,3,1.33497
-3.0,3,1.336635
-3.0,3,1.338203
-3.0,3,1.339833
-3.0,3,1.341584
-3.0,3,1.343951
-3.0,3,1.345792
-3.0,3,1.347501
-3.0,3,1.349117
-3.0,3,1.350688
-3.0,3,1.352263
-3.0,3,1.353909
-3.0,3,1.355508
-3.0,3,1.357136
-3.0,3,1.35876
-3.0,3,1.360346
-3.0,3,1.361885
-3.0,3,1.363383
-3.0,3,1.364946
-3.0,3,1.366555
-3.0,3,1.368136
-3.0,3,1.369703
-3.0,3,1.371332
-3.0,3,1.372963
-3.0,3,1.374616
-3.0,3,1.376259
-3.0,3,1.377872
-3.0,3,1.379488
-3.0,3,1.3811
-3.0,3,1.382668
-3.0,3,1.384242
-3.0,3,1.385862
-3.0,3,1.387503
-3.0,3,1.38906
-3.0,3,1.390612
-3.0,3,1.392172
-3.0,3,1.393744
-3.0,3,1.395289
-3.0,3,1.39683
-3.0,3,1.398468
-3.0,3,1.40011
-3.0,3,1.401801
-3.0,3,1.403579
-3.0,3,1.405165
-3.0,3,1.406725
-3.0,3,1.408283
-3.0,3,1.41002
-3.0,3,1.411611
-3.0,3,1.413166
-3.0,3,1.414725
-3.0,3,1.416276
-3.0,3,1.417884
-3.0,3,1.419405
-3.0,3,1.420875
-3.0,3,1.422354
-3.0,3,1.423858
-3.0,3,1.425295
-3.0,3,1.42676
-3.0,3,1.428194
-3.0,3,1.429644
-3.0,3,1.4311
-3.0,3,1.43255
-3.0,3,1.433981
-3.0,3,1.435422
-3.0,3,1.436853
-3.0,3,1.438291
-3.0,3,1.439726
-3.0,3,1.441168
-3.0,3,1.442715
-3.0,3,1.444212
-3.0,3,1.445728
-3.0,3,1.447206
-3.0,3,1.448879
-3.0,3,1.450533
-3.0,3,1.452144
-3.0,3,1.453758
-3.0,3,1.455252
-3.0,3,1.456949
-3.0,3,1.458632
-3.0,3,1.460284
-3.0,3,1.461927
-3.0,3,1.463582
-3.0,3,1.46527
-3.0,3,1.466861
-3.0,3,1.468503
-3.0,3,1.470093
-3.0,3,1.471599
-3.0,3,1.473045
-3.0,3,1.474521
-3.0,3,1.47605
-3.0,3,1.477531
-3.0,3,1.478953
-3.0,3,1.48045
-3.0,3,1.481857
-3.0,3,1.483416
-3.0,3,1.484971
-3.0,3,1.486377
-3.0,3,1.487787
-3.0,3,1.489227
-3.0,3,1.490643
-3.0,3,1.492101
-3.0,3,1.493633
-3.0,3,1.495109
-3.0,3,1.496528
-3.0,3,1.498045
-3.0,3,1.499497
-3.0,3,1.500993
-3.0,3,1.502419
-3.0,3,1.504056
-3.0,3,1.505814
-3.0,3,1.507556
-3.0,3,1.509138
-3.0,3,1.51062
-3.0,3,1.512105
-3.0,3,1.513527
-3.0,3,1.515003
-3.0,3,1.516422
-3.0,3,1.517834
-3.0,3,1.519255
-3.0,3,1.520697
-3.0,3,1.522141
-3.0,3,1.523647
-3.0,3,1.525082
-3.0,3,1.526567
-3.0,3,1.528124
-3.0,3,1.530003
-3.0,3,1.531834
-3.0,3,1.53372
-3.0,3,1.535563
-3.0,3,1.537431
-3.0,3,1.539388
-3.0,3,1.541235
-3.0,3,1.543155
-3.0,3,1.545036
-3.0,3,1.546745
-3.0,3,1.548527
-3.0,3,1.55039
-3.0,3,1.552096
-3.0,3,1.55396
-3.0,3,1.555587
-3.0,3,1.557173
-3.0,3,1.558689
-3.0,3,1.560209
-3.0,3,1.56174
-3.0,3,1.563317
-3.0,3,1.564937
-3.0,3,1.566512
-3.0,3,1.568081
-3.0,3,1.569694
-3.0,3,1.5713
-3.0,3,1.572924
-3.0,3,1.574533
-3.0,3,1.57608
-3.0,3,1.577698
-3.0,3,1.579257
-3.0,3,1.580914
-3.0,3,1.582598
-3.0,3,1.584274
-3.0,3,1.585913
-3.0,3,1.587581
-3.0,3,1.589192
-3.0,3,1.590806
-3.0,3,1.592505
-3.0,3,1.594189
-3.0,3,1.595822
-3.0,3,1.597503
-3.0,3,1.599059
-3.0,3,1.600761
-3.0,3,1.602456
-3.0,3,1.604036
-3.0,3,1.605675
-3.0,3,1.607243
-3.0,3,1.608771
-3.0,3,1.610297
-3.0,3,1.611958
-3.0,3,1.613653
-3.0,3,1.61527
-3.0,3,1.616798
-3.0,3,1.618301
-3.0,3,1.619936
-3.0,3,1.621576
-3.0,3,1.623083
-3.0,3,1.624651
-3.0,3,1.626196
-3.0,3,1.627872
-3.0,3,1.629526
-3.0,3,1.631114
-3.0,3,1.632595
-3.0,3,1.634041
-3.0,3,1.635491
-3.0,3,1.636947
-3.0,3,1.638435
-3.0,3,1.640002
-3.0,3,1.64176
-3.0,3,1.643497
-3.0,3,1.645231
-3.0,3,1.646969
-3.0,3,1.648717
-3.0,3,1.650409
-3.0,3,1.65216
-3.0,3,1.653907
-3.0,3,1.655589
-3.0,3,1.657342
-3.0,3,1.659077
-3.0,3,1.660819
-3.0,3,1.662506
-3.0,3,1.664209
-3.0,3,1.665945
-3.0,3,1.667641
-3.0,3,1.669419
-3.0,3,1.67115
-3.0,3,1.672816
-3.0,3,1.674367
-3.0,3,1.676117
-3.0,3,1.677815
-3.0,3,1.679467
-3.0,3,1.681189
-3.0,3,1.682868
-3.0,3,1.684605
-3.0,3,1.686361
-3.0,3,1.687901
-3.0,3,1.68948
-3.0,3,1.691022
-3.0,3,1.692561
-3.0,3,1.694154
-3.0,3,1.695699
-3.0,3,1.697253
-3.0,3,1.698841
-3.0,3,1.700495
-3.0,3,1.702085
-3.0,3,1.703614
-3.0,3,1.705159
-3.0,3,1.706682
-3.0,3,1.789464
-15.0,15,1.797468
-15.0,15,1.804641
-17.0,17,1.812782
-17.0,17,1.820875
-15.0,15,1.828014
-19.0,19,1.837037
-14.0,14,1.843696
-17.0,17,1.851937
-21.0,21,1.862192
-17.0,17,1.870445
-15.0,15,1.877903
-16.0,16,1.886399
-15.0,15,1.89367
-16.0,16,1.902015
-15.0,15,1.90949
-16.0,16,1.917276
-15.0,15,1.924853
-19.0,19,1.935672
-15.0,15,1.944592
-17.0,17,1.954314
-14.0,14,1.962229
-15.0,15,1.970838
-15.0,15,1.979392
-17.0,17,1.989211
-17.0,17,1.998831
-15.0,15,2.007439
-19.0,19,2.018211
-16.0,16,2.027413
-17.0,17,2.037255
-15.0,15,2.045834
-15.0,15,2.054497
-16.0,16,2.063845
-18.0,18,2.07415
-15.0,15,2.082788
-15.0,15,2.091361
-16.0,16,2.100557
-15.0,15,2.109163
-16.0,16,2.1182
-16.0,16,2.126764
-16.0,16,2.135721
-16.0,16,2.144597
-15.0,15,2.152496
-15.0,15,2.160119
-14.0,14,2.167504
-14.0,14,2.174862
-17.0,17,2.183545
-18.0,18,2.192912
-15.0,15,2.200578
-17.0,17,2.209473
-17.0,17,2.218827
-16.0,16,2.228021
-15.0,15,2.236737
-15.0,15,2.24536
-17.0,17,2.254802
-18.0,18,2.264872
-17.0,17,2.274029
-16.0,16,2.282982
-15.0,15,2.291415
-16.0,16,2.300235
-18.0,18,2.310439
-14.0,14,2.318217
-17.0,17,2.327503
-18.0,18,2.33712
-15.0,15,2.345272
-17.0,17,2.354426
-18.0,18,2.364355
-14.0,14,2.371711
-17.0,17,2.381011
-16.0,16,2.390462
-15.0,15,2.399314
-19.0,19,2.410375
-18.0,18,2.420234
-15.0,15,2.427587
-18.0,18,2.436802
-15.0,15,2.444286
-16.0,16,2.452282
-16.0,16,2.460906
-17.0,17,2.470794
-16.0,16,2.479768
-15.0,15,2.488149
-16.0,16,2.496472
-15.0,15,2.504771
-17.0,17,2.514096
-14.0,14,2.521441
-17.0,17,2.530528
-18.0,18,2.540454
-15.0,15,2.54856
-17.0,17,2.557746
-16.0,16,2.566512
-16.0,16,2.575202
-15.0,15,2.583616
-17.0,17,2.592964
-15.0,15,2.601055
-14.0,14,2.608372
-16.0,16,2.617193
-16.0,16,2.625604
-17.0,17,2.634497
-16.0,16,2.642633
-15.0,15,2.650319
-14.0,14,2.657375
-17.0,17,2.666044
-16.0,16,2.674181
-16.0,16,2.682247
-18.0,18,2.691416
-15.0,15,2.699102
-18.0,18,2.708205
-21.0,21,2.71898
-17.0,17,2.727751
-15.0,15,2.735371
-18.0,18,2.744542
-16.0,16,2.752973
-17.0,17,2.762102
-15.0,15,2.769846
-17.0,17,2.778364
-15.0,15,2.786006
-17.0,17,2.795214
-16.0,16,2.803144
-14.0,14,2.810122
-15.0,15,2.818108
-16.0,16,2.826114
-16.0,16,2.834229
-15.0,15,2.842069
-17.0,17,2.850499
-15.0,15,2.858003
-15.0,15,2.865454
-17.0,17,2.873975
-18.0,18,2.934959
-200.0,200,3.031777
-200.0,200,3.135332
-200.0,200,3.240362
-200.0,200,3.344703
-200.0,200,3.446009
-200.0,200,3.5495
-200.0,200,3.655402
-43.0,43,3.68149
-33.0,33,3.701116
-200.0,200,3.807582
-200.0,200,3.907999
-200.0,200,4.06389
-200.0,200,4.165252
-200.0,200,4.266405
-200.0,200,4.372212
-200.0,200,4.476859
-200.0,200,4.583196
-200.0,200,4.68458
-200.0,200,4.789495
-200.0,200,4.893081
-200.0,200,5.003956
-200.0,200,5.117045
-200.0,200,5.278166
-200.0,200,5.384653
-200.0,200,5.49956
-200.0,200,5.623743
-200.0,200,5.746059
-200.0,200,5.856218
-200.0,200,5.961741
-200.0,200,6.072986
-200.0,200,6.179024
-200.0,200,6.285421
-200.0,200,6.445384
-200.0,200,6.563463
-200.0,200,6.678683
-200.0,200,6.791458
-200.0,200,6.901743
-200.0,200,7.010085
-200.0,200,7.112867
-200.0,200,7.215014
-200.0,200,7.313926
-200.0,200,7.421244
-200.0,200,7.577363
-200.0,200,7.676695
-200.0,200,7.783019
-200.0,200,7.888893
-200.0,200,7.993025
-200.0,200,8.114511
-200.0,200,8.228953
-200.0,200,8.334553
-200.0,200,8.435672
-200.0,200,8.540595
-200.0,200,8.701681
-200.0,200,8.806245
-200.0,200,8.914316
-200.0,200,9.011765
-200.0,200,9.108953
-200.0,200,9.208336
-200.0,200,9.308028
-200.0,200,9.410248
-200.0,200,9.526098
-200.0,200,9.639847
-200.0,200,9.749872
-200.0,200,9.917408
-200.0,200,10.028312
-200.0,200,10.136633
-200.0,200,10.237801
-200.0,200,10.339627
-200.0,200,10.444438
-200.0,200,10.550519
-200.0,200,10.655778
-200.0,200,10.765609
-200.0,200,10.862309
-200.0,200,11.030915
-200.0,200,11.150431
-200.0,200,11.252014
-200.0,200,11.3536
-200.0,200,11.453497
-200.0,200,11.551181
-200.0,200,11.64707
-200.0,200,11.749913
-200.0,200,11.848286
-200.0,200,11.944759
-200.0,200,12.10867
-200.0,200,12.220095
-200.0,200,12.314517
-200.0,200,12.431028
-200.0,200,12.539058
-200.0,200,12.647712
-200.0,200,12.746651
-200.0,200,12.849301
-200.0,200,12.949421
-200.0,200,13.048734
-200.0,200,13.199852
-200.0,200,13.299854
-200.0,200,13.398959
-200.0,200,13.492909
-200.0,200,13.594458
-200.0,200,13.700197
-200.0,200,13.80799
-200.0,200,13.914804
-200.0,200,14.023497
-200.0,200,14.133729
-200.0,200,14.247319
-200.0,200,14.409988
-200.0,200,14.528177
-200.0,200,14.64614
-200.0,200,14.754651
-200.0,200,14.867476
-200.0,200,14.98002
-200.0,200,15.091964
-200.0,200,15.197899
-200.0,200,15.302264
-200.0,200,15.405475
-200.0,200,15.565255
-200.0,200,15.672225
-200.0,200,15.775636
-200.0,200,15.872441
-200.0,200,16.007522
-200.0,200,16.131179
-200.0,200,16.279848
-200.0,200,16.415591
-200.0,200,16.529188
-200.0,200,16.632487
-200.0,200,16.792806
-200.0,200,16.909639
-200.0,200,17.017344
-200.0,200,17.13235
-200.0,200,17.235151
-200.0,200,17.336347
-200.0,200,17.442854
-200.0,200,17.550111
-200.0,200,17.658769
-200.0,200,17.764323
-200.0,200,17.931216
-200.0,200,18.040912
-200.0,200,18.164732
-200.0,200,18.271426
-200.0,200,18.384931
-200.0,200,18.50565
-200.0,200,18.619464
-200.0,200,18.733161
-200.0,200,18.850317
-200.0,200,18.956116
-200.0,200,19.113886
-200.0,200,19.213335
-200.0,200,19.310686
-200.0,200,19.420254
-200.0,200,19.528109
-200.0,200,19.635591
-200.0,200,19.740535
-200.0,200,19.852788
-200.0,200,19.964954
-200.0,200,20.0778
-200.0,200,20.195947
-200.0,200,20.346826
-200.0,200,20.451701
-200.0,200,20.553287
-145.0,145,20.629377
-200.0,200,20.733293
-200.0,200,20.841635
-200.0,200,20.952755
-200.0,200,21.061822
-141.0,141,21.141765
-200.0,200,21.254904
-200.0,200,21.355986
-200.0,200,21.51631
-200.0,200,21.625521
-200.0,200,21.730293
-200.0,200,21.824389
-200.0,200,21.935774
-200.0,200,22.05256
-200.0,200,22.164327
-200.0,200,22.340977
-200.0,200,22.447482
-200.0,200,22.552615
-200.0,200,22.715354
-200.0,200,22.82968
-200.0,200,22.947543
-200.0,200,23.061602
-200.0,200,23.23804
-200.0,200,23.344064
-200.0,200,23.445902
-200.0,200,23.548773
-200.0,200,23.649289
-200.0,200,23.761064
-200.0,200,23.92343
-200.0,200,24.042069
-200.0,200,24.158624
-200.0,200,24.261222
-200.0,200,24.362576
-200.0,200,24.464405
-200.0,200,24.572436
-200.0,200,24.688946
-200.0,200,24.807692
-200.0,200,24.916483
-200.0,200,25.073587
-200.0,200,25.172364
-200.0,200,25.268554
-200.0,200,25.36581
-200.0,200,25.463067
-200.0,200,25.567995
-200.0,200,25.679119
-200.0,200,25.791701
-200.0,200,25.903852
-200.0,200,26.009722
-200.0,200,26.169144
-200.0,200,26.287838
-200.0,200,26.405732
-200.0,200,26.519542
-200.0,200,26.634612
-200.0,200,26.742082
-200.0,200,26.844136
-200.0,200,26.943594
-200.0,200,27.045033
-200.0,200,27.14941
-200.0,200,27.259101
-200.0,200,27.456327
-200.0,200,27.57047
-200.0,200,27.68172
-200.0,200,27.787166
-200.0,200,27.898052
-200.0,200,28.00332
-200.0,200,28.109646
-200.0,200,28.211994
-200.0,200,28.309658
-200.0,200,28.415793
-200.0,200,28.569621
-200.0,200,28.679863
-200.0,200,28.782636
-200.0,200,28.878477
-200.0,200,28.976225
-200.0,200,29.071325
-200.0,200,29.16729
-200.0,200,29.272708
-200.0,200,29.373594
-200.0,200,29.474077
-200.0,200,29.627158
-200.0,200,29.726575
-200.0,200,29.829134
-200.0,200,29.935151
-200.0,200,30.04598
-200.0,200,30.155383
-200.0,200,30.249932
-200.0,200,30.350651
-200.0,200,30.453678
-200.0,200,30.567427
-200.0,200,30.72954
-200.0,200,30.839262
-200.0,200,30.940116
-200.0,200,31.046698
-200.0,200,31.152069
-200.0,200,31.255005
-200.0,200,31.3612
-200.0,200,31.471323
-200.0,200,31.576475
-200.0,200,31.678516
-200.0,200,31.783869
-200.0,200,31.933348
-200.0,200,32.042731
-200.0,200,32.152051
-200.0,200,32.247709
-200.0,200,32.355898
-200.0,200,32.468073
-200.0,200,32.580446
-200.0,200,32.689552
-200.0,200,32.799141
-200.0,200,32.921506
-200.0,200,33.087251
-200.0,200,33.236066
-200.0,200,33.396073
-200.0,200,33.509578
-200.0,200,33.615702
-200.0,200,33.72879
-200.0,200,33.835803
-200.0,200,33.945691
-200.0,200,34.059942
-200.0,200,34.172973
-200.0,200,34.337003
-200.0,200,34.440227
-200.0,200,34.544686
-200.0,200,34.656207
-200.0,200,34.75937
-200.0,200,34.870891
-200.0,200,34.975632
-200.0,200,35.086672
-200.0,200,35.186209
-200.0,200,35.291375
-200.0,200,35.467471
-200.0,200,35.578247
-200.0,200,35.694953
-200.0,200,35.862652
-200.0,200,35.972396
-200.0,200,36.087628
-200.0,200,36.196737
-200.0,200,36.309968
-200.0,200,36.409195
-200.0,200,36.511017
-200.0,200,36.653812
-200.0,200,36.823297
-200.0,200,36.929402
-200.0,200,37.037453
-200.0,200,37.153756
-200.0,200,37.267801
-200.0,200,37.395411
-200.0,200,37.520471
-200.0,200,37.626221
-200.0,200,37.726416
-200.0,200,37.82676
-200.0,200,37.982798
-200.0,200,38.117409
-200.0,200,38.23179
-200.0,200,38.338899
-200.0,200,38.444268
-200.0,200,38.552726
-200.0,200,38.659004
-200.0,200,38.764943
-200.0,200,38.878301
-200.0,200,38.987909
-200.0,200,39.147701
-200.0,200,39.252368
-200.0,200,39.361517
-200.0,200,39.516732
-200.0,200,39.628959
-200.0,200,39.747999
-200.0,200,39.856734
-200.0,200,39.959246
-200.0,200,40.076224
-200.0,200,40.190947
-200.0,200,40.354832
-200.0,200,40.465105
-200.0,200,40.565835
-200.0,200,40.662892
-200.0,200,40.769337
-200.0,200,40.868265
-200.0,200,40.969283
-200.0,200,41.069648
-200.0,200,41.16753
-200.0,200,41.267469
-200.0,200,41.371099
-200.0,200,41.526974
-200.0,200,41.629186
-200.0,200,41.739423
-200.0,200,41.853204
-200.0,200,41.966805
-200.0,200,42.078708
-200.0,200,42.190768
-200.0,200,42.302949
-200.0,200,42.407689
