# {"t_start": 1545333525.2368839, "env_id": "MountainCar-v0"} 
r,l,t
-1.0,1,0.682316
-1.0,1,0.682856
-1.0,1,0.683434
-1.0,1,0.684083
-1.0,1,0.684705
-1.0,1,0.685287
-1.0,1,0.685938
-1.0,1,0.686642
-1.0,1,0.687332
-1.0,1,0.687933
-1.0,1,0.688568
-1.0,1,0.689175
-1.0,1,0.689739
-1.0,1,0.690414
-1.0,1,0.691011
-1.0,1,0.691661
-1.0,1,0.692213
-1.0,1,0.69277
-1.0,1,0.693319
-1.0,1,0.693874
-1.0,1,0.694429
-1.0,1,0.694981
-1.0,1,0.695535
-1.0,1,0.696127
-1.0,1,0.696829
-1.0,1,0.697524
-1.0,1,0.698145
-1.0,1,0.69884
-1.0,1,0.699444
-1.0,1,0.700104
-1.0,1,0.700715
-1.0,1,0.701327
-1.0,1,0.701894
-1.0,1,0.702456
-1.0,1,0.703025
-1.0,1,0.703556
-1.0,1,0.704115
-1.0,1,0.704676
-1.0,1,0.705298
-1.0,1,0.705854
-1.0,1,0.706409
-1.0,1,0.706967
-1.0,1,0.707518
-1.0,1,0.70813
-1.0,1,0.708659
-1.0,1,0.709221
-1.0,1,0.709775
-1.0,1,0.710324
-1.0,1,0.710847
-1.0,1,0.711369
-1.0,1,0.711915
-1.0,1,0.712471
-1.0,1,0.713028
-1.0,1,0.713648
-1.0,1,0.714205
-1.0,1,0.714766
-1.0,1,0.715321
-1.0,1,0.715845
-1.0,1,0.716463
-1.0,1,0.717017
-1.0,1,0.717566
-1.0,1,0.718113
-1.0,1,0.718667
-1.0,1,0.719308
-1.0,1,0.719898
-1.0,1,0.720452
-1.0,1,0.721004
-1.0,1,0.721613
-1.0,1,0.72216
-1.0,1,0.722736
-1.0,1,0.723297
-1.0,1,0.723937
-1.0,1,0.724573
-1.0,1,0.725178
-1.0,1,0.725791
-1.0,1,0.726427
-1.0,1,0.727036
-1.0,1,0.727706
-1.0,1,0.728407
-1.0,1,0.729052
-1.0,1,0.729653
-1.0,1,0.73026
-1.0,1,0.730891
-1.0,1,0.731526
-1.0,1,0.732214
-1.0,1,0.732892
-1.0,1,0.733492
-1.0,1,0.734069
-1.0,1,0.734702
-1.0,1,0.735335
-1.0,1,0.735958
-1.0,1,0.736648
-1.0,1,0.737245
-1.0,1,0.737873
-1.0,1,0.738533
-1.0,1,0.739223
-1.0,1,0.739814
-1.0,1,0.740383
-1.0,1,0.740939
-1.0,1,0.741493
-1.0,1,0.742071
-1.0,1,0.742677
-1.0,1,0.743284
-1.0,1,0.743972
-1.0,1,0.744628
-1.0,1,0.745199
-1.0,1,0.745829
-1.0,1,0.746428
-1.0,1,0.747058
-1.0,1,0.747692
-1.0,1,0.748327
-1.0,1,0.748932
-1.0,1,0.749565
-1.0,1,0.750133
-1.0,1,0.750734
-1.0,1,0.751376
-1.0,1,0.751938
-1.0,1,0.752576
-1.0,1,0.753128
-1.0,1,0.753662
-1.0,1,0.754298
-1.0,1,0.754934
-1.0,1,0.755572
-1.0,1,0.756175
-1.0,1,0.756842
-1.0,1,0.757507
-1.0,1,0.758167
-1.0,1,0.758822
-1.0,1,0.759478
-1.0,1,0.76008
-1.0,1,0.760711
-1.0,1,0.761255
-1.0,1,0.761925
-1.0,1,0.762606
-1.0,1,0.763283
-1.0,1,0.763915
-1.0,1,0.764479
-1.0,1,0.765043
-1.0,1,0.765569
-1.0,1,0.766181
-1.0,1,0.766794
-1.0,1,0.767446
-1.0,1,0.768113
-1.0,1,0.768666
-1.0,1,0.769185
-1.0,1,0.76971
-1.0,1,0.770235
-1.0,1,0.770756
-1.0,1,0.771283
-1.0,1,0.771832
-1.0,1,0.772356
-1.0,1,0.772913
-1.0,1,0.773494
-1.0,1,0.774373
-1.0,1,0.776205
-1.0,1,0.780692
-1.0,1,0.782933
-1.0,1,0.783798
-1.0,1,0.785947
-1.0,1,0.787027
-1.0,1,0.787778
-1.0,1,0.788412
-1.0,1,0.789009
-1.0,1,0.789657
-1.0,1,0.790428
-1.0,1,0.791112
-1.0,1,0.791759
-1.0,1,0.792365
-1.0,1,0.793208
-1.0,1,0.793968
-1.0,1,0.794703
-1.0,1,0.795393
-1.0,1,0.796072
-1.0,1,0.796905
-1.0,1,0.797616
-1.0,1,0.798301
-1.0,1,0.799062
-1.0,1,0.799879
-1.0,1,0.800652
-1.0,1,0.801407
-1.0,1,0.802126
-1.0,1,0.802824
-1.0,1,0.803527
-1.0,1,0.80425
-1.0,1,0.805033
-1.0,1,0.805816
-1.0,1,0.806669
-1.0,1,0.807451
-1.0,1,0.80812
-1.0,1,0.808861
-1.0,1,0.809598
-1.0,1,0.810414
-1.0,1,0.811174
-1.0,1,0.8119
-1.0,1,0.812631
-1.0,1,0.813354
-1.0,1,0.814096
-1.0,1,0.814787
-1.0,1,0.815472
-1.0,1,0.816146
-1.0,1,0.816843
-1.0,1,0.817568
-1.0,1,0.818259
-1.0,1,0.819009
-1.0,1,0.819726
-1.0,1,0.823788
-1.0,1,0.827049
-1.0,1,0.827884
-1.0,1,0.828624
-1.0,1,0.829246
-1.0,1,0.829868
-1.0,1,0.830506
-1.0,1,0.831112
-1.0,1,0.832236
-1.0,1,0.832941
-1.0,1,0.833604
-1.0,1,0.834247
-1.0,1,0.834812
-1.0,1,0.835373
-1.0,1,0.836004
-1.0,1,0.836731
-1.0,1,0.837336
-1.0,1,0.837871
-1.0,1,0.838495
-1.0,1,0.839119
-1.0,1,0.840071
-1.0,1,0.840866
-1.0,1,0.84465
-1.0,1,0.847741
-1.0,1,0.848414
-1.0,1,0.84897
-1.0,1,0.849681
-1.0,1,0.850399
-1.0,1,0.85097
-1.0,1,0.851555
-1.0,1,0.85217
-1.0,1,0.852779
-1.0,1,0.853446
-1.0,1,0.854065
-1.0,1,0.85468
-1.0,1,0.855257
-1.0,1,0.855904
-1.0,1,0.856684
-1.0,1,0.857381
-1.0,1,0.858057
-1.0,1,0.862847
-1.0,1,0.864847
-1.0,1,0.865601
-1.0,1,0.866296
-1.0,1,0.867042
-1.0,1,0.867742
-1.0,1,0.868382
-1.0,1,0.868987
-1.0,1,0.869591
-1.0,1,0.870287
-1.0,1,0.870898
-1.0,1,0.871442
-1.0,1,0.872008
-1.0,1,0.872901
-1.0,1,0.87362
-1.0,1,0.874294
-1.0,1,0.874991
-1.0,1,0.879529
-1.0,1,0.881668
-1.0,1,0.882466
-1.0,1,0.883124
-1.0,1,0.883774
-1.0,1,0.88438
-1.0,1,0.884925
-1.0,1,0.885546
-1.0,1,0.886178
-1.0,1,0.886791
-1.0,1,0.887337
-1.0,1,0.887854
-1.0,1,0.888457
-1.0,1,0.889007
-1.0,1,0.889693
-1.0,1,0.890377
-1.0,1,0.891063
-1.0,1,0.891717
-1.0,1,0.896111
-1.0,1,0.898252
-1.0,1,0.898981
-1.0,1,0.899616
-1.0,1,0.900212
-1.0,1,0.90078
-1.0,1,0.901397
-1.0,1,0.901933
-1.0,1,0.902532
-1.0,1,0.903135
-1.0,1,0.903791
-1.0,1,0.904343
-1.0,1,0.904894
-1.0,1,0.905457
-1.0,1,0.906147
-1.0,1,0.906811
-1.0,1,0.907461
-1.0,1,0.908156
-1.0,1,0.908849
-1.0,1,0.909523
-1.0,1,0.913904
-1.0,1,0.915952
-1.0,1,0.916623
-1.0,1,0.917241
-1.0,1,0.917834
-1.0,1,0.918351
-1.0,1,0.918936
-1.0,1,0.919559
-1.0,1,0.920156
-1.0,1,0.920678
-1.0,1,0.921256
-1.0,1,0.921823
-1.0,1,0.922469
-1.0,1,0.923259
-1.0,1,0.923966
-1.0,1,0.924656
-1.0,1,0.925936
-1.0,1,0.926631
-1.0,1,0.927209
-1.0,1,0.927776
-1.0,1,0.928346
-1.0,1,0.928921
-1.0,1,0.929485
-1.0,1,0.930045
-1.0,1,0.930604
-1.0,1,0.931169
-1.0,1,0.931736
-1.0,1,0.932296
-1.0,1,0.932866
-1.0,1,0.933426
-1.0,1,0.933987
-1.0,1,0.934546
-1.0,1,0.935104
-1.0,1,0.935662
-1.0,1,0.936221
-1.0,1,0.936862
-1.0,1,0.937365
-1.0,1,0.93787
-1.0,1,0.93843
-1.0,1,0.93894
-1.0,1,0.939507
-1.0,1,0.940069
-1.0,1,0.940635
-1.0,1,0.941137
-1.0,1,0.941642
-1.0,1,0.942144
-1.0,1,0.942707
-1.0,1,0.943271
-1.0,1,0.943829
-1.0,1,0.944391
-1.0,1,0.944961
-1.0,1,0.945458
-1.0,1,0.946017
-1.0,1,0.946578
-1.0,1,0.947075
-1.0,1,0.947637
-1.0,1,0.948137
-1.0,1,0.948705
-1.0,1,0.949266
-1.0,1,0.949772
-1.0,1,0.950449
-1.0,1,0.9511
-1.0,1,0.951744
-1.0,1,0.952376
-1.0,1,0.952969
-1.0,1,0.953672
-1.0,1,0.954315
-1.0,1,0.954925
-1.0,1,0.955498
-1.0,1,0.956003
-1.0,1,0.956517
-1.0,1,0.957017
-1.0,1,0.957513
-1.0,1,0.958011
-1.0,1,0.95851
-1.0,1,0.959009
-1.0,1,0.959504
-1.0,1,0.960029
-1.0,1,0.960557
-1.0,1,0.961198
-1.0,1,0.961837
-1.0,1,0.962442
-1.0,1,0.962952
-1.0,1,0.963461
-1.0,1,0.963972
-1.0,1,0.964478
-1.0,1,0.964986
-1.0,1,0.965555
-1.0,1,0.966161
-1.0,1,0.966805
-1.0,1,0.967314
-1.0,1,0.967847
-1.0,1,0.968489
-1.0,1,0.969018
-1.0,1,0.969547
-1.0,1,0.970074
-1.0,1,0.970581
-1.0,1,0.971096
-1.0,1,0.971627
-1.0,1,0.97213
-1.0,1,0.972659
-1.0,1,0.973166
-1.0,1,0.973668
-1.0,1,0.974166
-1.0,1,0.974659
-1.0,1,0.975157
-1.0,1,0.975655
-1.0,1,0.976177
-1.0,1,0.976706
-1.0,1,0.97733
-1.0,1,0.977871
-1.0,1,0.978482
-1.0,1,0.979141
-1.0,1,0.979697
-1.0,1,0.980191
-1.0,1,0.980731
-1.0,1,0.981249
-1.0,1,0.981755
-1.0,1,0.982253
-1.0,1,0.982747
-1.0,1,0.983367
-1.0,1,0.983946
-1.0,1,0.98451
-1.0,1,0.985077
-1.0,1,0.985665
-1.0,1,0.9862
-1.0,1,0.986731
-1.0,1,0.98723
-1.0,1,0.987732
-1.0,1,0.98823
-1.0,1,0.988744
-1.0,1,0.989263
-1.0,1,0.989789
-1.0,1,0.99032
-1.0,1,0.990942
-1.0,1,0.991573
-1.0,1,0.992195
-1.0,1,0.992822
-1.0,1,0.993491
-1.0,1,0.994076
-1.0,1,0.994716
-1.0,1,0.995412
-1.0,1,0.995972
-1.0,1,0.996501
-1.0,1,0.997035
-1.0,1,0.997541
-1.0,1,0.998041
-1.0,1,0.998541
-1.0,1,0.999039
-1.0,1,0.999534
-1.0,1,1.00012
-1.0,1,1.000666
-1.0,1,1.0012
-1.0,1,1.001784
-1.0,1,1.002288
-1.0,1,1.00283
-1.0,1,1.003403
-1.0,1,1.00397
-1.0,1,1.004481
-1.0,1,1.005074
-1.0,1,1.005677
-1.0,1,1.006182
-1.0,1,1.006777
-1.0,1,1.007365
-1.0,1,1.007927
-1.0,1,1.008471
-1.0,1,1.008981
-1.0,1,1.009516
-1.0,1,1.010123
-1.0,1,1.01071
-1.0,1,1.011296
-1.0,1,1.011862
-1.0,1,1.012419
-1.0,1,1.012986
-1.0,1,1.013521
-1.0,1,1.014089
-1.0,1,1.014614
-1.0,1,1.015138
-1.0,1,1.015679
-1.0,1,1.016243
-1.0,1,1.01675
-1.0,1,1.017254
-1.0,1,1.017751
-1.0,1,1.018247
-1.0,1,1.018783
-1.0,1,1.019287
-1.0,1,1.019883
-1.0,1,1.020489
-1.0,1,1.021112
-1.0,1,1.021687
-1.0,1,1.022279
-1.0,1,1.022834
-1.0,1,1.023463
-1.0,1,1.024086
-1.0,1,1.024608
-1.0,1,1.025151
-1.0,1,1.025697
-1.0,1,1.026244
-1.0,1,1.026781
-1.0,1,1.027373
-1.0,1,1.027978
-1.0,1,1.028504
-1.0,1,1.029098
-1.0,1,1.029707
-1.0,1,1.030241
-1.0,1,1.030757
-1.0,1,1.031293
-1.0,1,1.031833
-1.0,1,1.032432
-1.0,1,1.033028
-1.0,1,1.033543
-1.0,1,1.034056
-1.0,1,1.034585
-1.0,1,1.035112
-1.0,1,1.035788
-1.0,1,1.03638
-1.0,1,1.036902
-1.0,1,1.037402
-1.0,1,1.037906
-1.0,1,1.038407
-1.0,1,1.038925
-1.0,1,1.039621
-1.0,1,1.040307
-1.0,1,1.040927
-1.0,1,1.041545
-1.0,1,1.042408
-1.0,1,1.043098
-1.0,1,1.043751
-1.0,1,1.044379
-1.0,1,1.044933
-1.0,1,1.045475
-1.0,1,1.046034
-1.0,1,1.046602
-1.0,1,1.047181
-1.0,1,1.047719
-1.0,1,1.048259
-1.0,1,1.048863
-1.0,1,1.049428
-1.0,1,1.050009
-1.0,1,1.050554
-1.0,1,1.051118
-1.0,1,1.051654
-1.0,1,1.052215
-1.0,1,1.052788
-1.0,1,1.053417
-1.0,1,1.054026
-1.0,1,1.054606
-1.0,1,1.055184
-1.0,1,1.055725
-1.0,1,1.056337
-1.0,1,1.056908
-1.0,1,1.05744
-1.0,1,1.057995
-1.0,1,1.058576
-1.0,1,1.059112
-1.0,1,1.059615
-1.0,1,1.060188
-1.0,1,1.060745
-1.0,1,1.061301
-1.0,1,1.061864
-1.0,1,1.062418
-1.0,1,1.06298
-1.0,1,1.063515
-1.0,1,1.064058
-1.0,1,1.064597
-1.0,1,1.06514
-1.0,1,1.065665
-1.0,1,1.06622
-1.0,1,1.066751
-1.0,1,1.067283
-1.0,1,1.067844
-1.0,1,1.068401
-1.0,1,1.068932
-1.0,1,1.069534
-1.0,1,1.070098
-1.0,1,1.070653
-1.0,1,1.071194
-1.0,1,1.071726
-1.0,1,1.072263
-1.0,1,1.072832
-1.0,1,1.073396
-1.0,1,1.073944
-1.0,1,1.074503
-1.0,1,1.075096
-1.0,1,1.075789
-1.0,1,1.076451
-1.0,1,1.077153
-1.0,1,1.077873
-1.0,1,1.078529
-1.0,1,1.079242
-1.0,1,1.079953
-1.0,1,1.080763
-1.0,1,1.081605
-1.0,1,1.082679
-1.0,1,1.083696
-1.0,1,1.086265
-1.0,1,1.087312
-1.0,1,1.08801
-1.0,1,1.088708
-1.0,1,1.090163
-1.0,1,1.094357
-1.0,1,1.095642
-1.0,1,1.097057
-1.0,1,1.099345
-1.0,1,1.100322
-1.0,1,1.101174
-1.0,1,1.102962
-1.0,1,1.105176
-1.0,1,1.108893
-1.0,1,1.11142
-1.0,1,1.112497
-1.0,1,1.113121
-1.0,1,1.113668
-1.0,1,1.114226
-1.0,1,1.114765
-1.0,1,1.115293
-1.0,1,1.115813
-1.0,1,1.116342
-1.0,1,1.116872
-1.0,1,1.117397
-1.0,1,1.117928
-1.0,1,1.118483
-1.0,1,1.119031
-1.0,1,1.119591
-1.0,1,1.120269
-1.0,1,1.120868
-1.0,1,1.121463
-1.0,1,1.12205
-1.0,1,1.122682
-1.0,1,1.123424
-1.0,1,1.124404
-1.0,1,1.125017
-1.0,1,1.125546
-1.0,1,1.126087
-1.0,1,1.12663
-1.0,1,1.127164
-1.0,1,1.127686
-1.0,1,1.128255
-1.0,1,1.128849
-1.0,1,1.129488
-1.0,1,1.130351
-1.0,1,1.132675
-1.0,1,1.134504
-1.0,1,1.138236
-1.0,1,1.139161
-1.0,1,1.13992
-1.0,1,1.140619
-1.0,1,1.141293
-1.0,1,1.141864
-1.0,1,1.142452
-1.0,1,1.143037
-1.0,1,1.143633
-1.0,1,1.144184
-1.0,1,1.144787
-1.0,1,1.145341
-1.0,1,1.145886
-1.0,1,1.146446
-1.0,1,1.147004
-1.0,1,1.147561
-1.0,1,1.148116
-1.0,1,1.148675
-1.0,1,1.149241
-1.0,1,1.149785
-1.0,1,1.150362
-1.0,1,1.151007
-1.0,1,1.151687
-1.0,1,1.15233
-1.0,1,1.152987
-1.0,1,1.153703
-1.0,1,1.15474
-1.0,1,1.155475
-1.0,1,1.156087
-1.0,1,1.156748
-1.0,1,1.157318
-1.0,1,1.158017
-1.0,1,1.158618
-1.0,1,1.159171
-1.0,1,1.1597
-1.0,1,1.160252
-1.0,1,1.160812
-1.0,1,1.161382
-1.0,1,1.161948
-1.0,1,1.162539
-1.0,1,1.163118
-1.0,1,1.163725
-1.0,1,1.164293
-1.0,1,1.164879
-1.0,1,1.165488
-1.0,1,1.166048
-1.0,1,1.166673
-1.0,1,1.167216
-1.0,1,1.167838
-1.0,1,1.168368
-1.0,1,1.16891
-1.0,1,1.16945
-1.0,1,1.170027
-1.0,1,1.170671
-1.0,1,1.171245
-1.0,1,1.171747
-1.0,1,1.172335
-1.0,1,1.172939
-1.0,1,1.173523
-1.0,1,1.174083
-1.0,1,1.174697
-1.0,1,1.175272
-1.0,1,1.175888
-1.0,1,1.176548
-1.0,1,1.177189
-1.0,1,1.177796
-1.0,1,1.178345
-1.0,1,1.178891
-1.0,1,1.179412
-1.0,1,1.179947
-1.0,1,1.180478
-1.0,1,1.181045
-1.0,1,1.181636
-1.0,1,1.182194
-1.0,1,1.182771
-1.0,1,1.183402
-1.0,1,1.183937
-1.0,1,1.184572
-1.0,1,1.185203
-1.0,1,1.185744
-1.0,1,1.18631
-1.0,1,1.187037
-1.0,1,1.187598
-1.0,1,1.188203
-1.0,1,1.188779
-1.0,1,1.189336
-1.0,1,1.18997
-1.0,1,1.190601
-1.0,1,1.191231
-1.0,1,1.191867
-1.0,1,1.192502
-1.0,1,1.193158
-1.0,1,1.193778
-1.0,1,1.194319
-1.0,1,1.194954
-1.0,1,1.195611
-1.0,1,1.196283
-1.0,1,1.196847
-1.0,1,1.197414
-1.0,1,1.19805
-1.0,1,1.198685
-1.0,1,1.199255
-1.0,1,1.199866
-1.0,1,1.200404
-1.0,1,1.201037
-1.0,1,1.201689
-1.0,1,1.20225
-1.0,1,1.202967
-1.0,1,1.203688
-1.0,1,1.20432
-1.0,1,1.204803
-1.0,1,1.205402
-1.0,1,1.206023
-1.0,1,1.206595
-1.0,1,1.207198
-1.0,1,1.207802
-1.0,1,1.208413
-1.0,1,1.208991
-1.0,1,1.209565
-1.0,1,1.210121
-1.0,1,1.210773
-1.0,1,1.211471
-1.0,1,1.212104
-1.0,1,1.212706
-1.0,1,1.213321
-1.0,1,1.213836
-1.0,1,1.2144
-1.0,1,1.215005
-1.0,1,1.215633
-1.0,1,1.216252
-1.0,1,1.216827
-1.0,1,1.217406
-1.0,1,1.218003
-1.0,1,1.218604
-1.0,1,1.219145
-1.0,1,1.219798
-1.0,1,1.220424
-1.0,1,1.22102
-1.0,1,1.221754
-1.0,1,1.222559
-1.0,1,1.223398
-1.0,1,1.224139
-1.0,1,1.224991
-1.0,1,1.225757
-1.0,1,1.226563
-1.0,1,1.227309
-1.0,1,1.228182
-1.0,1,1.228993
-1.0,1,1.229831
-1.0,1,1.230575
-1.0,1,1.23138
-1.0,1,1.232153
-1.0,1,1.232998
-1.0,1,1.233711
-1.0,1,1.234496
-1.0,1,1.235264
-1.0,1,1.2361
-1.0,1,1.236847
-1.0,1,1.237568
-1.0,1,1.238275
-1.0,1,1.239051
-1.0,1,1.239739
-1.0,1,1.240656
-1.0,1,1.241349
-1.0,1,1.242017
-1.0,1,1.242564
-1.0,1,1.243101
-1.0,1,1.243759
-1.0,1,1.244464
-1.0,1,1.245121
-1.0,1,1.245713
-1.0,1,1.246397
-1.0,1,1.246971
-1.0,1,1.247575
-1.0,1,1.248183
-1.0,1,1.248772
-1.0,1,1.249381
-1.0,1,1.250098
-1.0,1,1.250767
-1.0,1,1.251421
-1.0,1,1.252063
-1.0,1,1.252616
-1.0,1,1.253213
-1.0,1,1.253927
-1.0,1,1.254499
-1.0,1,1.25507
-1.0,1,1.255692
-1.0,1,1.256262
-1.0,1,1.256871
-1.0,1,1.257465
-1.0,1,1.258035
-1.0,1,1.258603
-1.0,1,1.259143
-1.0,1,1.259707
-1.0,1,1.260231
-1.0,1,1.260746
-1.0,1,1.261331
-1.0,1,1.261909
-1.0,1,1.262489
-1.0,1,1.26309
-1.0,1,1.263666
-1.0,1,1.264266
-1.0,1,1.264834
-1.0,1,1.265346
-1.0,1,1.265956
-1.0,1,1.266621
-1.0,1,1.267259
-1.0,1,1.267844
-1.0,1,1.268366
-1.0,1,1.268927
-1.0,1,1.269572
-1.0,1,1.270174
-1.0,1,1.270717
-1.0,1,1.271269
-1.0,1,1.271828
-1.0,1,1.272464
-1.0,1,1.273083
-1.0,1,1.273677
-1.0,1,1.274377
-1.0,1,1.275061
-1.0,1,1.275711
-1.0,1,1.27627
-1.0,1,1.276916
-1.0,1,1.277526
-1.0,1,1.2781
-1.0,1,1.27872
-1.0,1,1.279307
-1.0,1,1.27988
-1.0,1,1.280405
-1.0,1,1.281082
-1.0,1,1.281672
-1.0,1,1.282315
-1.0,1,1.282898
-1.0,1,1.283459
-1.0,1,1.284005
-1.0,1,1.284611
-1.0,1,1.285177
-1.0,1,1.285731
-1.0,1,1.286279
-1.0,1,1.286883
-1.0,1,1.287435
-1.0,1,1.288043
-1.0,1,1.288617
-1.0,1,1.289227
-1.0,1,1.289783
-1.0,1,1.290408
-1.0,1,1.290956
-1.0,1,1.291508
-1.0,1,1.292088
-1.0,1,1.292617
-1.0,1,1.293151
-1.0,1,1.293732
-1.0,1,1.294366
-1.0,1,1.294938
-1.0,1,1.29552
-1.0,1,1.296092
-1.0,1,1.296843
-1.0,1,1.297607
-1.0,1,1.298606
-1.0,1,1.302237
-1.0,1,1.303327
-1.0,1,1.303981
-1.0,1,1.304638
-1.0,1,1.305267
-1.0,1,1.30583
-1.0,1,1.306394
-1.0,1,1.306938
-1.0,1,1.307516
-1.0,1,1.308097
-1.0,1,1.308658
-1.0,1,1.309303
-1.0,1,1.309853
-1.0,1,1.31041
-1.0,1,1.310973
-1.0,1,1.311532
-1.0,1,1.312096
-1.0,1,1.312712
-1.0,1,1.313273
-1.0,1,1.313832
-1.0,1,1.31439
-1.0,1,1.315005
-1.0,1,1.315551
-1.0,1,1.316166
-1.0,1,1.316762
-1.0,1,1.317355
-1.0,1,1.317954
-1.0,1,1.318567
-1.0,1,1.319173
-1.0,1,1.319728
-1.0,1,1.320336
-1.0,1,1.320952
-1.0,1,1.321567
-1.0,1,1.322206
-1.0,1,1.322848
-1.0,1,1.323439
-1.0,1,1.323997
-1.0,1,1.324614
-1.0,1,1.325164
-1.0,1,1.325775
-1.0,1,1.326372
-1.0,1,1.326934
-1.0,1,1.327492
-1.0,1,1.328048
-1.0,1,1.328635
-1.0,1,1.329276
-1.0,1,1.329918
-1.0,1,1.330508
-1.0,1,1.331121
-1.0,1,1.331732
-1.0,1,1.332324
-1.0,1,1.332917
-1.0,1,1.333475
-1.0,1,1.334028
-1.0,1,1.334611
-1.0,1,1.335199
-1.0,1,1.335842
-1.0,1,1.336485
-1.0,1,1.337078
-1.0,1,1.337727
-1.0,1,1.338367
-1.0,1,1.338957
-1.0,1,1.339603
-1.0,1,1.340164
-1.0,1,1.340782
-1.0,1,1.341394
-1.0,1,1.342002
-1.0,1,1.342645
-1.0,1,1.343236
-1.0,1,1.343824
-1.0,1,1.344463
-1.0,1,1.345045
-1.0,1,1.345627
-1.0,1,1.346213
-1.0,1,1.346818
-1.0,1,1.347424
-1.0,1,1.348036
-1.0,1,1.348649
-1.0,1,1.349244
-1.0,1,1.349821
-1.0,1,1.350395
-1.0,1,1.350957
-1.0,1,1.351528
-1.0,1,1.352153
-1.0,1,1.352716
-1.0,1,1.353339
-1.0,1,1.353921
-1.0,1,1.35448
-1.0,1,1.355044
-1.0,1,1.355654
-1.0,1,1.356215
-1.0,1,1.356825
-1.0,1,1.357414
-1.0,1,1.358057
-1.0,1,1.358697
-1.0,1,1.359338
-1.0,1,1.359977
-1.0,1,1.360609
-1.0,1,1.361236
-1.0,1,1.361798
-1.0,1,1.362714
-1.0,1,1.363577
-1.0,1,1.364584
-1.0,1,1.365244
-1.0,1,1.365897
-1.0,1,1.366544
-1.0,1,1.367191
-1.0,1,1.367859
-1.0,1,1.36853
-1.0,1,1.369199
-1.0,1,1.369828
-1.0,1,1.370594
-1.0,1,1.371233
-1.0,1,1.371872
-1.0,1,1.372524
-1.0,1,1.373144
-1.0,1,1.373763
-1.0,1,1.374437
-1.0,1,1.375118
-1.0,1,1.375797
-1.0,1,1.376439
-1.0,1,1.377113
-1.0,1,1.377761
-1.0,1,1.378397
-1.0,1,1.379062
-1.0,1,1.379706
-1.0,1,1.380386
-1.0,1,1.380991
-1.0,1,1.381633
-1.0,1,1.382234
-1.0,1,1.382834
-1.0,1,1.383407
-1.0,1,1.383942
-1.0,1,1.384485
-1.0,1,1.385002
-1.0,1,1.385579
-1.0,1,1.38618
-1.0,1,1.386833
-1.0,1,1.387472
-1.0,1,1.388024
-1.0,1,1.388541
-1.0,1,1.389053
-1.0,1,1.389621
-1.0,1,1.390157
-1.0,1,1.390748
-1.0,1,1.391238
-1.0,1,1.391773
-1.0,1,1.39235
-1.0,1,1.392981
-1.0,1,1.393595
-1.0,1,1.394195
-1.0,1,1.394787
-1.0,1,1.395456
-1.0,1,1.399269
-1.0,1,1.400106
-1.0,1,1.40073
-1.0,1,1.401314
-1.0,1,1.401881
-1.0,1,1.402443
-1.0,1,1.402991
-1.0,1,1.40356
-1.0,1,1.40414
-1.0,1,1.404713
-1.0,1,1.405277
