# {"t_start": 1545324071.6564698, "env_id": "MountainCar-v0"} 
r,l,t
-3.0,3,1.117294
-3.0,3,1.118857
-3.0,3,1.120916
-3.0,3,1.122676
-3.0,3,1.124272
-3.0,3,1.125938
-3.0,3,1.127596
-3.0,3,1.129466
-3.0,3,1.131285
-3.0,3,1.13309
-3.0,3,1.134808
-3.0,3,1.136535
-3.0,3,1.138193
-3.0,3,1.139971
-3.0,3,1.141709
-3.0,3,1.143456
-3.0,3,1.144949
-3.0,3,1.146652
-3.0,3,1.148279
-3.0,3,1.150095
-3.0,3,1.151847
-3.0,3,1.153614
-3.0,3,1.155291
-3.0,3,1.156804
-3.0,3,1.158754
-3.0,3,1.160711
-3.0,3,1.162351
-3.0,3,1.164007
-3.0,3,1.16562
-3.0,3,1.167365
-3.0,3,1.169177
-3.0,3,1.170994
-3.0,3,1.17262
-3.0,3,1.174216
-3.0,3,1.176113
-3.0,3,1.17792
-3.0,3,1.17963
-3.0,3,1.181376
-3.0,3,1.183015
-3.0,3,1.184544
-3.0,3,1.186206
-3.0,3,1.1879
-3.0,3,1.18976
-3.0,3,1.191485
-3.0,3,1.193234
-3.0,3,1.195215
-3.0,3,1.197574
-3.0,3,1.199865
-3.0,3,1.201667
-3.0,3,1.203308
-3.0,3,1.204946
-3.0,3,1.206485
-3.0,3,1.208061
-3.0,3,1.2097
-3.0,3,1.211192
-3.0,3,1.21284
-3.0,3,1.214481
-3.0,3,1.21609
-3.0,3,1.217714
-3.0,3,1.219243
-3.0,3,1.220752
-3.0,3,1.22225
-3.0,3,1.223763
-3.0,3,1.225281
-3.0,3,1.226818
-3.0,3,1.228414
-3.0,3,1.230056
-3.0,3,1.231672
-3.0,3,1.233305
-3.0,3,1.234973
-3.0,3,1.23668
-3.0,3,1.23843
-3.0,3,1.240072
-3.0,3,1.241683
-3.0,3,1.24377
-3.0,3,1.245563
-3.0,3,1.247411
-3.0,3,1.249373
-3.0,3,1.25128
-3.0,3,1.253088
-3.0,3,1.254888
-3.0,3,1.256796
-3.0,3,1.258508
-3.0,3,1.260251
-3.0,3,1.26218
-3.0,3,1.264197
-3.0,3,1.266048
-3.0,3,1.267641
-3.0,3,1.269164
-3.0,3,1.27101
-3.0,3,1.272749
-3.0,3,1.274393
-3.0,3,1.275892
-3.0,3,1.277393
-3.0,3,1.279064
-3.0,3,1.280669
-3.0,3,1.282777
-3.0,3,1.284793
-3.0,3,1.286503
-3.0,3,1.28805
-3.0,3,1.289611
-3.0,3,1.291163
-3.0,3,1.292653
-3.0,3,1.294315
-3.0,3,1.296057
-3.0,3,1.297685
-3.0,3,1.29941
-3.0,3,1.301023
-3.0,3,1.302603
-3.0,3,1.304248
-3.0,3,1.306224
-3.0,3,1.308078
-3.0,3,1.309977
-3.0,3,1.311685
-3.0,3,1.313263
-3.0,3,1.314895
-3.0,3,1.316491
-3.0,3,1.318116
-3.0,3,1.31965
-3.0,3,1.321273
-3.0,3,1.323043
-3.0,3,1.324574
-3.0,3,1.326209
-3.0,3,1.327806
-3.0,3,1.329642
-3.0,3,1.331251
-3.0,3,1.33292
-3.0,3,1.334622
-3.0,3,1.336151
-3.0,3,1.337698
-3.0,3,1.339369
-3.0,3,1.341051
-3.0,3,1.342682
-3.0,3,1.344214
-3.0,3,1.345749
-3.0,3,1.347343
-3.0,3,1.349027
-3.0,3,1.350675
-3.0,3,1.352303
-3.0,3,1.354569
-3.0,3,1.356113
-3.0,3,1.357787
-3.0,3,1.359501
-3.0,3,1.36113
-3.0,3,1.362801
-3.0,3,1.364401
-3.0,3,1.366005
-3.0,3,1.367609
-3.0,3,1.369135
-3.0,3,1.370753
-3.0,3,1.372301
-3.0,3,1.374
-3.0,3,1.375639
-3.0,3,1.377202
-3.0,3,1.378827
-3.0,3,1.380434
-3.0,3,1.382047
-3.0,3,1.383524
-3.0,3,1.385098
-3.0,3,1.38678
-3.0,3,1.38844
-3.0,3,1.390049
-3.0,3,1.391639
-3.0,3,1.393134
-3.0,3,1.394618
-3.0,3,1.396241
-3.0,3,1.397852
-3.0,3,1.399446
-3.0,3,1.400966
-3.0,3,1.402539
-3.0,3,1.404176
-3.0,3,1.405805
-3.0,3,1.407404
-3.0,3,1.40891
-3.0,3,1.410456
-3.0,3,1.412245
-3.0,3,1.413973
-3.0,3,1.415658
-3.0,3,1.417361
-3.0,3,1.418993
-3.0,3,1.420753
-3.0,3,1.422358
-3.0,3,1.424045
-3.0,3,1.425657
-3.0,3,1.427176
-3.0,3,1.428772
-3.0,3,1.430386
-3.0,3,1.432002
-3.0,3,1.433504
-3.0,3,1.435056
-3.0,3,1.436693
-3.0,3,1.438581
-3.0,3,1.440194
-3.0,3,1.441782
-3.0,3,1.443414
-3.0,3,1.445239
-3.0,3,1.446832
-3.0,3,1.448472
-3.0,3,1.450073
-3.0,3,1.451676
-3.0,3,1.453353
-3.0,3,1.455007
-3.0,3,1.456507
-3.0,3,1.458013
-3.0,3,1.459559
-3.0,3,1.461048
-3.0,3,1.462535
-3.0,3,1.464024
-3.0,3,1.465515
-3.0,3,1.46713
-3.0,3,1.468694
-3.0,3,1.470268
-3.0,3,1.471826
-3.0,3,1.473341
-3.0,3,1.474908
-3.0,3,1.476522
-3.0,3,1.478087
-3.0,3,1.479667
-3.0,3,1.481176
-3.0,3,1.482694
-3.0,3,1.484246
-3.0,3,1.485866
-3.0,3,1.48732
-3.0,3,1.4889
-3.0,3,1.490419
-3.0,3,1.491925
-3.0,3,1.493415
-3.0,3,1.494992
-3.0,3,1.496541
-3.0,3,1.497973
-3.0,3,1.49952
-3.0,3,1.50115
-3.0,3,1.502643
-3.0,3,1.504097
-3.0,3,1.505693
-3.0,3,1.507196
-3.0,3,1.508681
-3.0,3,1.510175
-3.0,3,1.511626
-3.0,3,1.513076
-3.0,3,1.51453
-3.0,3,1.515971
-3.0,3,1.517416
-3.0,3,1.518861
-3.0,3,1.520307
-3.0,3,1.52186
-3.0,3,1.523374
-3.0,3,1.524886
-3.0,3,1.526383
-3.0,3,1.527884
-3.0,3,1.529362
-3.0,3,1.530801
-3.0,3,1.532236
-3.0,3,1.533684
-3.0,3,1.53512
-3.0,3,1.536558
-3.0,3,1.538012
-3.0,3,1.539453
-3.0,3,1.540892
-3.0,3,1.542449
-3.0,3,1.543933
-3.0,3,1.545416
-3.0,3,1.546917
-3.0,3,1.548625
-3.0,3,1.550171
-3.0,3,1.551613
-3.0,3,1.553061
-3.0,3,1.55458
-3.0,3,1.5564
-3.0,3,1.55803
-3.0,3,1.559598
-3.0,3,1.561204
-3.0,3,1.562767
-3.0,3,1.564348
-3.0,3,1.565925
-3.0,3,1.5675
-3.0,3,1.569074
-3.0,3,1.570733
-3.0,3,1.572425
-3.0,3,1.574018
-3.0,3,1.57575
-3.0,3,1.577416
-3.0,3,1.579194
-3.0,3,1.580934
-3.0,3,1.582647
-3.0,3,1.58423
-3.0,3,1.58605
-3.0,3,1.587884
-3.0,3,1.589523
-3.0,3,1.591324
-3.0,3,1.593175
-3.0,3,1.594883
-3.0,3,1.596541
-3.0,3,1.598286
-3.0,3,1.599992
-3.0,3,1.601698
-3.0,3,1.603397
-3.0,3,1.60504
-3.0,3,1.606846
-3.0,3,1.608599
-3.0,3,1.610299
-3.0,3,1.6119
-3.0,3,1.61347
-3.0,3,1.615068
-3.0,3,1.616847
-3.0,3,1.61867
-3.0,3,1.620431
-3.0,3,1.622132
-3.0,3,1.623805
-3.0,3,1.625425
-3.0,3,1.627068
-3.0,3,1.628894
-3.0,3,1.63066
-3.0,3,1.63236
-3.0,3,1.634061
-3.0,3,1.635803
-3.0,3,1.637588
-3.0,3,1.639271
-3.0,3,1.641085
-3.0,3,1.6427
-3.0,3,1.644359
-3.0,3,1.646071
-3.0,3,1.647695
-3.0,3,1.649274
-3.0,3,1.65097
-3.0,3,1.652512
-3.0,3,1.654152
-3.0,3,1.655818
-3.0,3,1.657556
-3.0,3,1.659176
-3.0,3,1.660719
-3.0,3,1.662366
-3.0,3,1.663964
-3.0,3,1.665511
-3.0,3,1.667125
-3.0,3,1.668725
-3.0,3,1.67028
-3.0,3,1.671973
-3.0,3,1.673621
-3.0,3,1.675234
-3.0,3,1.67691
-3.0,3,1.678457
-3.0,3,1.680048
-3.0,3,1.681693
-3.0,3,1.683272
-3.0,3,1.684832
-3.0,3,1.68649
-3.0,3,1.688103
-3.0,3,1.689724
-3.0,3,1.691282
-3.0,3,1.692966
-3.0,3,1.694611
-3.0,3,1.69623
-3.0,3,1.6978
-3.0,3,1.699443
-3.0,3,1.701079
-3.0,3,1.702688
-3.0,3,1.704299
-3.0,3,1.705903
-3.0,3,1.707486
-3.0,3,1.709176
-3.0,3,1.710736
-3.0,3,1.712316
-3.0,3,1.713942
-3.0,3,1.715544
-3.0,3,1.71715
-3.0,3,1.718779
-3.0,3,1.801709
-15.0,15,1.810194
-15.0,15,1.818988
-16.0,16,1.828306
-16.0,16,1.838467
-14.0,14,1.846444
-15.0,15,1.854777
-16.0,16,1.863994
-15.0,15,1.87276
-20.0,20,1.885091
-17.0,17,1.894901
-17.0,17,1.904594
-15.0,15,1.913085
-15.0,15,1.921833
-18.0,18,1.931616
-19.0,19,1.942414
-17.0,17,1.95171
-15.0,15,1.959777
-17.0,17,1.968366
-16.0,16,1.97701
-18.0,18,1.987987
-15.0,15,1.995756
-16.0,16,2.004276
-16.0,16,2.013216
-15.0,15,2.021574
-16.0,16,2.029648
-16.0,16,2.038254
-18.0,18,2.048662
-15.0,15,2.057213
-17.0,17,2.066487
-15.0,15,2.074604
-18.0,18,2.084305
-16.0,16,2.092696
-16.0,16,2.100799
-17.0,17,2.110218
-17.0,17,2.11924
-16.0,16,2.127332
-17.0,17,2.136631
-15.0,15,2.145129
-17.0,17,2.156308
-16.0,16,2.164339
-15.0,15,2.172384
-16.0,16,2.180671
-17.0,17,2.189594
-15.0,15,2.197532
-15.0,15,2.204944
-16.0,16,2.213479
-15.0,15,2.22077
-16.0,16,2.228784
-14.0,14,2.235695
-17.0,17,2.244057
-16.0,16,2.252094
-16.0,16,2.260785
-15.0,15,2.269427
-14.0,14,2.277888
-15.0,15,2.286169
-17.0,17,2.295291
-16.0,16,2.303698
-18.0,18,2.313593
-14.0,14,2.32068
-15.0,15,2.327956
-18.0,18,2.336931
-15.0,15,2.344241
-18.0,18,2.353104
-16.0,16,2.361717
-17.0,17,2.37011
-14.0,14,2.37713
-14.0,14,2.384657
-16.0,16,2.393814
-15.0,15,2.402242
-17.0,17,2.412185
-17.0,17,2.421248
-16.0,16,2.430033
-18.0,18,2.439564
-16.0,16,2.448113
-17.0,17,2.457279
-16.0,16,2.466489
-17.0,17,2.476114
-14.0,14,2.484212
-15.0,15,2.492982
-18.0,18,2.503096
-16.0,16,2.512224
-16.0,16,2.520293
-15.0,15,2.527546
-14.0,14,2.534723
-15.0,15,2.542501
-15.0,15,2.550042
-15.0,15,2.557501
-15.0,15,2.564725
-16.0,16,2.572671
-17.0,17,2.580872
-14.0,14,2.587416
-17.0,17,2.596286
-16.0,16,2.604721
-17.0,17,2.613622
-15.0,15,2.62195
-16.0,16,2.631154
-15.0,15,2.639803
-16.0,16,2.648965
-16.0,16,2.658575
-17.0,17,2.669481
-18.0,18,2.680902
-17.0,17,2.691754
-15.0,15,2.70112
-15.0,15,2.711064
-15.0,15,2.719868
-16.0,16,2.729987
-14.0,14,2.738854
-17.0,17,2.749293
-16.0,16,2.759498
-14.0,14,2.767138
-15.0,15,2.77645
-17.0,17,2.787174
-17.0,17,2.797761
-20.0,20,2.810343
-16.0,16,2.820791
-16.0,16,2.83051
-17.0,17,2.840762
-15.0,15,2.849864
-17.0,17,2.860657
-18.0,18,2.872239
-16.0,16,2.882635
-14.0,14,2.891582
-15.0,15,2.901528
-15.0,15,2.911231
-15.0,15,2.921063
-18.0,18,2.932571
-16.0,16,2.943331
-16.0,16,3.005506
-128.0,128,3.092601
-28.0,28,3.11107
-200.0,200,3.249315
-200.0,200,3.348586
-40.0,40,3.369652
-200.0,200,3.469339
-200.0,200,3.564847
-200.0,200,3.676826
-41.0,41,3.700867
-200.0,200,3.822194
-200.0,200,3.943197
-37.0,37,3.965253
-36.0,36,3.984818
-200.0,200,4.09027
-200.0,200,4.24629
-200.0,200,4.35574
-200.0,200,4.467624
-200.0,200,4.563699
-200.0,200,4.659602
-200.0,200,4.758436
-55.0,55,4.785926
-200.0,200,4.890602
-200.0,200,5.002817
-200.0,200,5.114434
-200.0,200,5.229345
-200.0,200,5.390402
-200.0,200,5.503058
-200.0,200,5.606728
-200.0,200,5.711164
-200.0,200,5.816132
-200.0,200,5.924842
-200.0,200,6.02807
-200.0,200,6.123511
-200.0,200,6.226319
-200.0,200,6.336955
-200.0,200,6.492817
-200.0,200,6.594353
-200.0,200,6.704251
-200.0,200,6.813955
-200.0,200,6.92661
-200.0,200,7.033532
-200.0,200,7.168153
-200.0,200,7.271246
-200.0,200,7.386178
-200.0,200,7.48881
-200.0,200,7.595404
-200.0,200,7.79046
-200.0,200,7.89653
-200.0,200,8.025964
-200.0,200,8.162995
-200.0,200,8.289355
-200.0,200,8.392851
-200.0,200,8.492295
-200.0,200,8.597469
-200.0,200,8.698217
-200.0,200,8.804088
-200.0,200,8.959355
-200.0,200,9.064044
-200.0,200,9.162961
-200.0,200,9.257849
-200.0,200,9.356313
-200.0,200,9.461438
-200.0,200,9.570118
-200.0,200,9.67818
-200.0,200,9.784404
-200.0,200,9.893333
-200.0,200,10.054979
-200.0,200,10.165576
-200.0,200,10.280558
-200.0,200,10.383201
-200.0,200,10.486643
-200.0,200,10.584317
-200.0,200,10.68397
-200.0,200,10.786186
-200.0,200,10.88479
-200.0,200,10.999589
-200.0,200,11.163913
-200.0,200,11.272206
-200.0,200,11.384046
-200.0,200,11.490467
-200.0,200,11.59927
-200.0,200,11.705862
-200.0,200,11.812094
-200.0,200,11.922839
-200.0,200,12.034827
-200.0,200,12.131896
-200.0,200,12.23576
-200.0,200,12.393978
-200.0,200,12.498999
-200.0,200,12.608903
-200.0,200,12.717957
-200.0,200,12.819588
-200.0,200,12.926445
-200.0,200,13.037438
-200.0,200,13.144112
-200.0,200,13.262741
-200.0,200,13.361432
-200.0,200,13.520182
-200.0,200,13.631658
-200.0,200,13.736808
-200.0,200,13.839289
-200.0,200,13.944247
-200.0,200,14.047155
-200.0,200,14.145419
-200.0,200,14.24743
-200.0,200,14.351071
-200.0,200,14.460208
-200.0,200,14.614219
-200.0,200,14.725376
-200.0,200,14.835576
-200.0,200,14.944322
-200.0,200,15.056869
-200.0,200,15.162111
-200.0,200,15.266632
-200.0,200,15.368191
-200.0,200,15.465767
-200.0,200,15.570343
-200.0,200,15.73048
-200.0,200,15.835363
-200.0,200,15.935572
-200.0,200,16.048148
-200.0,200,16.14568
-200.0,200,16.249454
-200.0,200,16.350856
-200.0,200,16.449223
-200.0,200,16.554138
-200.0,200,16.65264
-200.0,200,16.751358
-200.0,200,16.9079
-200.0,200,17.019328
-200.0,200,17.124455
-200.0,200,17.232868
-200.0,200,17.333604
-200.0,200,17.441941
-200.0,200,17.552065
-200.0,200,17.661576
-200.0,200,17.759355
-200.0,200,17.861811
-200.0,200,18.024763
-150.0,150,18.103612
-200.0,200,18.204332
-200.0,200,18.310177
-200.0,200,18.411937
-200.0,200,18.505891
-200.0,200,18.603803
-200.0,200,18.708089
-200.0,200,18.810807
-200.0,200,18.922196
-200.0,200,19.07074
-200.0,200,19.172268
-200.0,200,19.283242
-200.0,200,19.384761
-200.0,200,19.495073
-200.0,200,19.603066
-200.0,200,19.705112
-200.0,200,19.803069
-200.0,200,19.902342
-200.0,200,20.008436
-200.0,200,20.14073
-200.0,200,20.357224
-167.0,167,20.455813
-200.0,200,20.566685
-200.0,200,20.691308
-200.0,200,20.795179
-200.0,200,20.905651
-200.0,200,21.005698
-149.0,149,21.078273
-200.0,200,21.17481
-200.0,200,21.281137
-200.0,200,21.445029
-200.0,200,21.548025
-200.0,200,21.656811
-200.0,200,21.76387
-135.0,135,21.83101
-200.0,200,21.938114
-200.0,200,22.032375
-148.0,148,22.108875
-200.0,200,22.22683
-200.0,200,22.333495
-200.0,200,22.440763
-51.0,51,22.46646
-158.0,158,22.600427
-50.0,50,22.6291
-172.0,172,22.721835
-200.0,200,22.82
-48.0,48,22.846529
-43.0,43,22.870761
-151.0,151,22.9485
-175.0,175,23.043955
-200.0,200,23.147652
-43.0,43,23.17087
-200.0,200,23.302061
-53.0,53,23.347623
-62.0,62,23.379623
-200.0,200,23.528894
-50.0,50,23.558672
-58.0,58,23.59351
-167.0,167,23.685589
-55.0,55,23.714361
-46.0,46,23.791247
-200.0,200,23.90173
-49.0,49,23.927905
-55.0,55,23.958371
-200.0,200,24.070995
-64.0,64,24.107149
-200.0,200,24.211782
-63.0,63,24.2442
-54.0,54,24.272556
-51.0,51,24.298454
-155.0,155,24.384622
-60.0,60,24.419515
-51.0,51,24.447412
-61.0,61,24.480132
-48.0,48,24.503879
-52.0,52,24.534672
-59.0,59,24.566746
-51.0,51,24.594831
-200.0,200,24.765265
-60.0,60,24.802198
-62.0,62,24.835585
-170.0,170,24.920029
-56.0,56,25.007289
-200.0,200,25.11429
-200.0,200,25.216693
-180.0,180,25.305344
-74.0,74,25.344627
-200.0,200,25.449775
-170.0,170,25.535515
-79.0,79,25.579177
-200.0,200,25.688592
-67.0,67,25.725366
-86.0,86,25.775145
-81.0,81,25.819566
-200.0,200,25.931521
-176.0,176,26.105746
-200.0,200,26.284601
-200.0,200,26.389834
-200.0,200,26.496578
-200.0,200,26.605265
-200.0,200,26.736946
-200.0,200,26.858443
-200.0,200,26.971918
-200.0,200,27.088045
-200.0,200,27.200347
-200.0,200,27.310069
-200.0,200,27.496914
-200.0,200,27.61673
-200.0,200,27.737538
-200.0,200,27.846948
-200.0,200,27.95091
-200.0,200,28.062151
-200.0,200,28.174805
-200.0,200,28.284398
-200.0,200,28.396265
-200.0,200,28.525119
-200.0,200,28.63207
-200.0,200,28.789507
-200.0,200,28.895214
-200.0,200,28.996255
-200.0,200,29.098107
-200.0,200,29.210173
-200.0,200,29.32964
-200.0,200,29.450223
-200.0,200,29.5594
-200.0,200,29.703228
-200.0,200,29.84294
-200.0,200,30.018445
-200.0,200,30.136022
-200.0,200,30.242101
-200.0,200,30.363448
-200.0,200,30.483718
-200.0,200,30.628823
-200.0,200,30.763981
-200.0,200,30.880407
-200.0,200,30.990257
-200.0,200,31.100117
-170.0,170,31.261482
-200.0,200,31.395997
-200.0,200,31.526038
-200.0,200,31.642289
-200.0,200,31.757341
-200.0,200,31.870645
-180.0,180,31.964548
-200.0,200,32.07066
-200.0,200,32.175106
-200.0,200,32.280095
-200.0,200,32.380744
-200.0,200,32.542631
-200.0,200,32.64822
-200.0,200,32.748955
-200.0,200,32.855688
-200.0,200,32.969042
-200.0,200,33.085268
-200.0,200,33.191521
-175.0,175,33.291159
-200.0,200,33.404562
-200.0,200,33.517482
-200.0,200,33.669125
-200.0,200,33.771929
-200.0,200,33.931818
-200.0,200,34.071062
-200.0,200,34.226819
-200.0,200,34.355209
-200.0,200,34.483144
-200.0,200,34.593004
-200.0,200,34.708356
-200.0,200,34.814798
-200.0,200,34.985487
-200.0,200,35.104029
-200.0,200,35.212787
-200.0,200,35.317699
-200.0,200,35.422143
-200.0,200,35.519637
-200.0,200,35.618936
-200.0,200,35.736371
-200.0,200,35.857905
-200.0,200,35.9565
-200.0,200,36.159184
-200.0,200,36.270863
-200.0,200,36.373116
-181.0,181,36.466571
-200.0,200,36.575018
-200.0,200,36.686389
-200.0,200,36.79003
-200.0,200,36.898626
-108.0,108,36.954376
-200.0,200,37.059979
-200.0,200,37.164304
-200.0,200,37.316639
-200.0,200,37.437508
-182.0,182,37.535397
-200.0,200,37.643427
-200.0,200,37.752352
-200.0,200,37.858727
-200.0,200,37.960092
-200.0,200,38.068528
-200.0,200,38.179131
-200.0,200,38.290602
-186.0,186,38.396785
-200.0,200,38.62682
-200.0,200,38.737791
-200.0,200,38.855109
-200.0,200,38.957199
-200.0,200,39.068438
-200.0,200,39.170736
-200.0,200,39.268337
-200.0,200,39.365714
-200.0,200,39.469172
-200.0,200,39.5821
