# {"t_start": 1545333392.7211132, "env_id": "MountainCar-v0"} 
r,l,t
-1.0,1,0.739664
-1.0,1,0.740234
-1.0,1,0.740805
-1.0,1,0.741312
-1.0,1,0.741826
-1.0,1,0.742371
-1.0,1,0.742944
-1.0,1,0.743522
-1.0,1,0.74403
-1.0,1,0.744614
-1.0,1,0.745135
-1.0,1,0.745651
-1.0,1,0.746183
-1.0,1,0.746692
-1.0,1,0.747272
-1.0,1,0.74781
-1.0,1,0.748321
-1.0,1,0.748832
-1.0,1,0.749367
-1.0,1,0.749903
-1.0,1,0.750445
-1.0,1,0.750978
-1.0,1,0.751489
-1.0,1,0.752003
-1.0,1,0.752574
-1.0,1,0.753087
-1.0,1,0.753594
-1.0,1,0.754171
-1.0,1,0.754715
-1.0,1,0.755256
-1.0,1,0.755789
-1.0,1,0.756367
-1.0,1,0.756931
-1.0,1,0.757495
-1.0,1,0.75805
-1.0,1,0.75858
-1.0,1,0.759114
-1.0,1,0.759696
-1.0,1,0.760298
-1.0,1,0.760837
-1.0,1,0.761353
-1.0,1,0.761984
-1.0,1,0.762532
-1.0,1,0.763067
-1.0,1,0.763603
-1.0,1,0.764184
-1.0,1,0.76474
-1.0,1,0.765289
-1.0,1,0.765826
-1.0,1,0.766405
-1.0,1,0.766986
-1.0,1,0.767492
-1.0,1,0.768062
-1.0,1,0.768641
-1.0,1,0.769148
-1.0,1,0.76966
-1.0,1,0.77017
-1.0,1,0.770669
-1.0,1,0.771238
-1.0,1,0.771803
-1.0,1,0.772373
-1.0,1,0.772954
-1.0,1,0.773527
-1.0,1,0.774027
-1.0,1,0.774526
-1.0,1,0.775093
-1.0,1,0.775662
-1.0,1,0.776166
-1.0,1,0.776747
-1.0,1,0.777325
-1.0,1,0.777902
-1.0,1,0.778473
-1.0,1,0.779037
-1.0,1,0.779602
-1.0,1,0.780172
-1.0,1,0.780768
-1.0,1,0.78134
-1.0,1,0.781846
-1.0,1,0.782362
-1.0,1,0.782893
-1.0,1,0.783434
-1.0,1,0.784002
-1.0,1,0.784512
-1.0,1,0.785025
-1.0,1,0.78556
-1.0,1,0.786103
-1.0,1,0.786682
-1.0,1,0.787191
-1.0,1,0.787698
-1.0,1,0.788207
-1.0,1,0.788721
-1.0,1,0.789291
-1.0,1,0.789804
-1.0,1,0.790381
-1.0,1,0.790887
-1.0,1,0.791457
-1.0,1,0.792028
-1.0,1,0.792541
-1.0,1,0.793123
-1.0,1,0.793651
-1.0,1,0.794198
-1.0,1,0.794744
-1.0,1,0.795282
-1.0,1,0.795865
-1.0,1,0.796379
-1.0,1,0.796951
-1.0,1,0.797517
-1.0,1,0.798081
-1.0,1,0.798595
-1.0,1,0.799106
-1.0,1,0.79968
-1.0,1,0.800188
-1.0,1,0.800703
-1.0,1,0.801204
-1.0,1,0.801774
-1.0,1,0.802276
-1.0,1,0.802846
-1.0,1,0.803352
-1.0,1,0.803859
-1.0,1,0.80437
-1.0,1,0.804933
-1.0,1,0.805443
-1.0,1,0.805952
-1.0,1,0.806451
-1.0,1,0.807026
