# {"t_start": 1545333252.939103, "env_id": "MountainCar-v0"} 
r,l,t
-1.0,1,0.779852
-1.0,1,0.780553
-1.0,1,0.781193
-1.0,1,0.781733
-1.0,1,0.782298
-1.0,1,0.782835
-1.0,1,0.783381
-1.0,1,0.783919
-1.0,1,0.784543
-1.0,1,0.785083
-1.0,1,0.785618
-1.0,1,0.786131
-1.0,1,0.786667
-1.0,1,0.787176
-1.0,1,0.787723
-1.0,1,0.788327
-1.0,1,0.788953
-1.0,1,0.789575
-1.0,1,0.790115
-1.0,1,0.790663
-1.0,1,0.791274
-1.0,1,0.791985
-1.0,1,0.792659
-1.0,1,0.793283
-1.0,1,0.793909
-1.0,1,0.794532
-1.0,1,0.795236
-1.0,1,0.795903
-1.0,1,0.796603
-1.0,1,0.797348
-1.0,1,0.798044
-1.0,1,0.799201
-1.0,1,0.799964
-1.0,1,0.800799
-1.0,1,0.801393
-1.0,1,0.802142
-1.0,1,0.802726
-1.0,1,0.803255
-1.0,1,0.803779
-1.0,1,0.80437
-1.0,1,0.804897
-1.0,1,0.805422
-1.0,1,0.805946
-1.0,1,0.80647
-1.0,1,0.806993
-1.0,1,0.80753
-1.0,1,0.808094
-1.0,1,0.808681
-1.0,1,0.809315
-1.0,1,0.809999
-1.0,1,0.811055
-1.0,1,0.811634
-1.0,1,0.812213
-1.0,1,0.812874
-1.0,1,0.813475
-1.0,1,0.81409
-1.0,1,0.814687
-1.0,1,0.815264
-1.0,1,0.815832
-1.0,1,0.816391
-1.0,1,0.817004
-1.0,1,0.817615
-1.0,1,0.818293
-1.0,1,0.818889
-1.0,1,0.819519
-1.0,1,0.820241
-1.0,1,0.820944
-1.0,1,0.821588
-1.0,1,0.822162
-1.0,1,0.822741
-1.0,1,0.823315
-1.0,1,0.823831
-1.0,1,0.824393
-1.0,1,0.824995
-1.0,1,0.825646
-1.0,1,0.826259
-1.0,1,0.82686
-1.0,1,0.827436
-1.0,1,0.828107
-1.0,1,0.828795
-1.0,1,0.829501
-1.0,1,0.830683
-1.0,1,0.831285
-1.0,1,0.831893
-1.0,1,0.832579
-1.0,1,0.833151
-1.0,1,0.833708
-1.0,1,0.834212
-1.0,1,0.83475
-1.0,1,0.835323
-1.0,1,0.83586
-1.0,1,0.836409
-1.0,1,0.836977
-1.0,1,0.837509
-1.0,1,0.838039
-1.0,1,0.83854
-1.0,1,0.839051
-1.0,1,0.839664
-1.0,1,0.840272
-1.0,1,0.840859
-1.0,1,0.841461
-1.0,1,0.842077
-1.0,1,0.842702
-1.0,1,0.843234
-1.0,1,0.843759
-1.0,1,0.844293
-1.0,1,0.84484
-1.0,1,0.84537
-1.0,1,0.84592
-1.0,1,0.846469
-1.0,1,0.847012
-1.0,1,0.847563
-1.0,1,0.848114
-1.0,1,0.848719
-1.0,1,0.84933
-1.0,1,0.84996
-1.0,1,0.850722
-1.0,1,0.85135
-1.0,1,0.852022
-1.0,1,0.852657
-1.0,1,0.853262
-1.0,1,0.853808
-1.0,1,0.854363
-1.0,1,0.854906
-1.0,1,0.855447
-1.0,1,0.856048
-1.0,1,0.856649
-1.0,1,0.857253
-1.0,1,0.857856
-1.0,1,0.858461
-1.0,1,0.859005
-1.0,1,0.859574
-1.0,1,0.860814
-1.0,1,0.86154
-1.0,1,0.862121
-1.0,1,0.862749
-1.0,1,0.863378
-1.0,1,0.863961
-1.0,1,0.864613
-1.0,1,0.865196
-1.0,1,0.865752
-1.0,1,0.866298
-1.0,1,0.867367
-1.0,1,0.868046
-1.0,1,0.868648
-1.0,1,0.869284
-1.0,1,0.869979
-1.0,1,0.870553
-1.0,1,0.871163
-1.0,1,0.871732
-1.0,1,0.872296
-1.0,1,0.872886
-1.0,1,0.873481
-1.0,1,0.873983
-1.0,1,0.874489
-1.0,1,0.875024
-1.0,1,0.875757
-1.0,1,0.876281
-1.0,1,0.876815
-1.0,1,0.877431
-1.0,1,0.877989
-1.0,1,0.878685
-1.0,1,0.879255
-1.0,1,0.87985
-1.0,1,0.880908
-1.0,1,0.881557
-1.0,1,0.882112
-1.0,1,0.882717
-1.0,1,0.883338
-1.0,1,0.883857
-1.0,1,0.884449
-1.0,1,0.885006
-1.0,1,0.885527
-1.0,1,0.886049
-1.0,1,0.886569
-1.0,1,0.887083
-1.0,1,0.887596
-1.0,1,0.88811
-1.0,1,0.888621
-1.0,1,0.889143
-1.0,1,0.889655
-1.0,1,0.890173
-1.0,1,0.890694
-1.0,1,0.891215
-1.0,1,0.891884
-1.0,1,0.892471
-1.0,1,0.893055
-1.0,1,0.893675
-1.0,1,0.894315
-1.0,1,0.89494
-1.0,1,0.895524
-1.0,1,0.896092
-1.0,1,0.896693
-1.0,1,0.897309
-1.0,1,0.897916
-1.0,1,0.898506
-1.0,1,0.899103
-1.0,1,0.899673
-1.0,1,0.900217
-1.0,1,0.900785
-1.0,1,0.901327
-1.0,1,0.901835
-1.0,1,0.902369
-1.0,1,0.902907
-1.0,1,0.903439
-1.0,1,0.903973
-1.0,1,0.904523
-1.0,1,0.905099
-1.0,1,0.90568
-1.0,1,0.906239
-1.0,1,0.906791
-1.0,1,0.907319
-1.0,1,0.907849
-1.0,1,0.908399
-1.0,1,0.908956
-1.0,1,0.909514
-1.0,1,0.910188
-1.0,1,0.911209
-1.0,1,0.911789
-1.0,1,0.912344
-1.0,1,0.912908
-1.0,1,0.913485
-1.0,1,0.914079
-1.0,1,0.914658
-1.0,1,0.91523
-1.0,1,0.91585
-1.0,1,0.916398
-1.0,1,0.916941
-1.0,1,0.918007
-1.0,1,0.918668
-1.0,1,0.919355
-1.0,1,0.919978
-1.0,1,0.920591
-1.0,1,0.921243
-1.0,1,0.921859
-1.0,1,0.922448
-1.0,1,0.923
-1.0,1,0.923592
-1.0,1,0.924175
-1.0,1,0.924753
-1.0,1,0.925677
-1.0,1,0.926319
-1.0,1,0.926961
-1.0,1,0.927645
-1.0,1,0.928363
-1.0,1,0.929061
-1.0,1,0.929733
-1.0,1,0.930411
-1.0,1,0.931051
-1.0,1,0.931672
-1.0,1,0.932866
-1.0,1,0.933494
-1.0,1,0.934052
-1.0,1,0.934704
-1.0,1,0.935333
-1.0,1,0.935966
-1.0,1,0.936685
-1.0,1,0.937391
-1.0,1,0.938018
-1.0,1,0.93868
-1.0,1,0.939378
-1.0,1,0.939997
-1.0,1,0.940649
-1.0,1,0.941319
-1.0,1,0.94206
-1.0,1,0.94267
-1.0,1,0.943234
-1.0,1,0.943855
-1.0,1,0.94453
-1.0,1,0.945176
-1.0,1,0.945834
-1.0,1,0.946565
-1.0,1,0.947229
-1.0,1,0.947838
-1.0,1,0.948507
-1.0,1,0.949101
-1.0,1,0.949694
-1.0,1,0.950256
-1.0,1,0.950793
-1.0,1,0.951404
-1.0,1,0.951987
-1.0,1,0.952595
-1.0,1,0.953274
-1.0,1,0.953845
-1.0,1,0.954378
-1.0,1,0.954905
-1.0,1,0.955486
-1.0,1,0.956014
-1.0,1,0.956609
-1.0,1,0.957139
-1.0,1,0.957656
-1.0,1,0.958178
-1.0,1,0.958758
-1.0,1,0.95938
-1.0,1,0.960019
-1.0,1,0.961159
-1.0,1,0.961848
-1.0,1,0.962392
-1.0,1,0.962916
-1.0,1,0.963442
-1.0,1,0.963928
-1.0,1,0.964484
-1.0,1,0.965009
-1.0,1,0.965599
-1.0,1,0.96618
-1.0,1,0.966936
-1.0,1,0.967641
-1.0,1,0.968295
-1.0,1,0.968929
-1.0,1,0.969578
-1.0,1,0.970136
-1.0,1,0.970669
-1.0,1,0.971192
-1.0,1,0.971712
-1.0,1,0.972261
-1.0,1,0.972841
-1.0,1,0.973406
-1.0,1,0.973967
-1.0,1,0.974494
-1.0,1,0.975053
-1.0,1,0.975843
-1.0,1,0.976368
-1.0,1,0.976967
-1.0,1,0.977547
-1.0,1,0.978125
-1.0,1,0.978848
-1.0,1,0.979561
-1.0,1,0.980324
-1.0,1,0.981022
-1.0,1,0.981724
-1.0,1,0.983044
-1.0,1,0.983788
-1.0,1,0.984437
-1.0,1,0.985165
-1.0,1,0.985738
-1.0,1,0.986216
-1.0,1,0.986721
-1.0,1,0.987256
-1.0,1,0.987757
-1.0,1,0.988292
-1.0,1,0.988823
-1.0,1,0.989355
-1.0,1,0.989861
-1.0,1,0.990423
-1.0,1,0.990954
-1.0,1,0.991505
-1.0,1,0.992225
-1.0,1,0.992719
-1.0,1,0.993271
-1.0,1,0.993819
-1.0,1,0.994334
-1.0,1,0.994881
-1.0,1,0.995442
-1.0,1,0.995975
-1.0,1,0.996481
-1.0,1,0.997059
-1.0,1,0.997626
-1.0,1,0.998188
-1.0,1,0.998761
-1.0,1,0.999418
-1.0,1,1.000118
-1.0,1,1.000802
-1.0,1,1.001456
-1.0,1,1.002117
-1.0,1,1.002805
-1.0,1,1.003425
-1.0,1,1.004045
-1.0,1,1.004678
-1.0,1,1.005276
-1.0,1,1.005887
-1.0,1,1.006517
-1.0,1,1.007064
-1.0,1,1.007683
-1.0,1,1.008325
-1.0,1,1.009052
-1.0,1,1.009617
-1.0,1,1.010308
-1.0,1,1.01114
-1.0,1,1.012053
-1.0,1,1.012714
-1.0,1,1.013389
-1.0,1,1.014019
-1.0,1,1.014611
-1.0,1,1.015165
-1.0,1,1.015754
-1.0,1,1.016384
-1.0,1,1.016972
-1.0,1,1.01754
-1.0,1,1.018122
-1.0,1,1.018785
-1.0,1,1.019409
-1.0,1,1.019952
-1.0,1,1.020572
-1.0,1,1.021137
-1.0,1,1.021693
-1.0,1,1.022259
-1.0,1,1.022878
-1.0,1,1.023437
-1.0,1,1.024041
-1.0,1,1.024612
-1.0,1,1.025241
-1.0,1,1.025971
-1.0,1,1.026609
-1.0,1,1.027158
-1.0,1,1.027784
-1.0,1,1.028331
-1.0,1,1.028915
-1.0,1,1.029483
-1.0,1,1.030024
-1.0,1,1.030572
-1.0,1,1.031086
-1.0,1,1.031609
-1.0,1,1.032119
-1.0,1,1.032654
-1.0,1,1.033269
-1.0,1,1.033963
-1.0,1,1.034647
-1.0,1,1.035179
-1.0,1,1.036048
-1.0,1,1.036604
-1.0,1,1.037171
-1.0,1,1.037698
-1.0,1,1.038245
-1.0,1,1.038861
-1.0,1,1.039502
-1.0,1,1.040015
-1.0,1,1.040575
-1.0,1,1.041141
-1.0,1,1.041675
-1.0,1,1.042319
-1.0,1,1.042916
-1.0,1,1.043493
-1.0,1,1.044127
-1.0,1,1.044681
-1.0,1,1.045264
-1.0,1,1.045847
-1.0,1,1.0464
-1.0,1,1.046945
-1.0,1,1.04753
-1.0,1,1.048106
-1.0,1,1.04869
-1.0,1,1.049205
-1.0,1,1.049779
-1.0,1,1.050306
-1.0,1,1.050905
-1.0,1,1.051476
-1.0,1,1.052076
-1.0,1,1.052612
-1.0,1,1.053173
-1.0,1,1.053798
-1.0,1,1.054383
-1.0,1,1.054992
-1.0,1,1.055592
-1.0,1,1.05614
-1.0,1,1.056719
-1.0,1,1.057268
-1.0,1,1.057806
-1.0,1,1.058393
-1.0,1,1.058941
-1.0,1,1.059627
-1.0,1,1.060492
-1.0,1,1.061352
-1.0,1,1.061894
-1.0,1,1.062507
-1.0,1,1.063072
-1.0,1,1.063746
-1.0,1,1.064344
-1.0,1,1.065005
-1.0,1,1.065618
-1.0,1,1.066287
-1.0,1,1.066942
-1.0,1,1.067627
-1.0,1,1.06825
-1.0,1,1.068911
-1.0,1,1.06954
-1.0,1,1.070172
-1.0,1,1.070833
-1.0,1,1.071424
-1.0,1,1.072052
-1.0,1,1.07262
-1.0,1,1.073285
-1.0,1,1.073922
-1.0,1,1.074522
-1.0,1,1.07528
-1.0,1,1.07614
-1.0,1,1.076834
-1.0,1,1.077492
-1.0,1,1.078349
-1.0,1,1.078936
-1.0,1,1.079532
-1.0,1,1.080691
-1.0,1,1.081271
-1.0,1,1.08192
-1.0,1,1.082532
-1.0,1,1.083084
-1.0,1,1.083633
-1.0,1,1.084185
-1.0,1,1.08473
-1.0,1,1.08529
-1.0,1,1.085889
-1.0,1,1.086525
-1.0,1,1.087063
-1.0,1,1.087598
-1.0,1,1.088134
-1.0,1,1.08867
-1.0,1,1.089206
-1.0,1,1.089742
-1.0,1,1.090342
-1.0,1,1.09088
-1.0,1,1.091413
-1.0,1,1.092056
-1.0,1,1.092718
-1.0,1,1.093374
-1.0,1,1.094021
-1.0,1,1.094601
-1.0,1,1.095194
-1.0,1,1.095757
-1.0,1,1.096325
-1.0,1,1.096889
-1.0,1,1.097456
-1.0,1,1.098031
-1.0,1,1.09867
-1.0,1,1.099238
-1.0,1,1.099826
-1.0,1,1.100487
-1.0,1,1.101118
-1.0,1,1.101686
-1.0,1,1.102299
-1.0,1,1.102887
-1.0,1,1.103432
-1.0,1,1.103979
-1.0,1,1.104509
-1.0,1,1.105037
-1.0,1,1.105584
-1.0,1,1.106122
-1.0,1,1.106692
-1.0,1,1.107287
-1.0,1,1.107846
-1.0,1,1.108413
-1.0,1,1.109034
-1.0,1,1.109893
-1.0,1,1.110782
-1.0,1,1.111709
-1.0,1,1.112539
-1.0,1,1.113278
-1.0,1,1.113974
-1.0,1,1.114795
-1.0,1,1.115497
-1.0,1,1.116209
-1.0,1,1.116928
-1.0,1,1.117649
-1.0,1,1.118307
-1.0,1,1.119007
-1.0,1,1.119749
-1.0,1,1.120491
-1.0,1,1.121202
-1.0,1,1.12192
-1.0,1,1.122645
-1.0,1,1.123704
-1.0,1,1.124265
-1.0,1,1.124864
-1.0,1,1.125803
-1.0,1,1.126439
-1.0,1,1.127024
-1.0,1,1.127578
-1.0,1,1.128402
-1.0,1,1.129064
-1.0,1,1.129653
-1.0,1,1.130786
-1.0,1,1.131435
-1.0,1,1.132112
-1.0,1,1.132819
-1.0,1,1.133533
-1.0,1,1.134171
-1.0,1,1.134894
-1.0,1,1.135602
-1.0,1,1.136263
-1.0,1,1.136889
-1.0,1,1.137524
-1.0,1,1.138131
-1.0,1,1.138713
-1.0,1,1.139286
-1.0,1,1.139855
-1.0,1,1.140468
-1.0,1,1.141055
-1.0,1,1.14169
-1.0,1,1.142396
-1.0,1,1.142998
-1.0,1,1.143588
-1.0,1,1.14415
-1.0,1,1.144665
-1.0,1,1.145209
-1.0,1,1.145808
-1.0,1,1.146349
-1.0,1,1.146948
-1.0,1,1.147549
-1.0,1,1.148119
-1.0,1,1.148716
-1.0,1,1.149306
-1.0,1,1.149899
-1.0,1,1.15055
-1.0,1,1.151095
-1.0,1,1.151683
-1.0,1,1.152246
-1.0,1,1.152802
-1.0,1,1.153373
-1.0,1,1.15396
-1.0,1,1.154542
-1.0,1,1.15514
-1.0,1,1.155733
-1.0,1,1.156308
-1.0,1,1.156832
-1.0,1,1.157421
-1.0,1,1.157904
-1.0,1,1.158451
-1.0,1,1.159027
-1.0,1,1.159585
-1.0,1,1.160155
-1.0,1,1.160688
-1.0,1,1.161233
-1.0,1,1.161789
-1.0,1,1.162335
-1.0,1,1.162898
-1.0,1,1.16385
-1.0,1,1.166483
-1.0,1,1.167673
-1.0,1,1.168694
-1.0,1,1.169605
-1.0,1,1.170531
-1.0,1,1.171533
-1.0,1,1.172428
-1.0,1,1.17329
-1.0,1,1.174124
-1.0,1,1.176051
-1.0,1,1.178339
-1.0,1,1.17941
-1.0,1,1.180629
-1.0,1,1.181306
-1.0,1,1.18187
-1.0,1,1.182451
-1.0,1,1.183035
-1.0,1,1.183599
-1.0,1,1.18416
-1.0,1,1.184711
-1.0,1,1.185271
-1.0,1,1.185837
-1.0,1,1.186662
-1.0,1,1.187236
-1.0,1,1.188054
-1.0,1,1.188687
-1.0,1,1.189251
-1.0,1,1.189841
-1.0,1,1.190415
-1.0,1,1.190969
-1.0,1,1.192563
-1.0,1,1.193383
-1.0,1,1.194107
-1.0,1,1.195242
-1.0,1,1.196293
-1.0,1,1.197209
-1.0,1,1.198378
-1.0,1,1.199099
-1.0,1,1.199683
-1.0,1,1.200301
-1.0,1,1.200879
-1.0,1,1.201463
-1.0,1,1.202014
-1.0,1,1.202799
-1.0,1,1.203483
-1.0,1,1.204631
-1.0,1,1.205297
-1.0,1,1.206051
-1.0,1,1.209309
-1.0,1,1.210494
-1.0,1,1.211248
-1.0,1,1.212003
-1.0,1,1.21297
-1.0,1,1.214104
-1.0,1,1.214996
-1.0,1,1.215767
-1.0,1,1.216464
-1.0,1,1.217151
-1.0,1,1.217863
-1.0,1,1.218634
-1.0,1,1.219317
-1.0,1,1.219994
-1.0,1,1.220591
-1.0,1,1.221334
-1.0,1,1.222428
-1.0,1,1.225533
-1.0,1,1.228467
-1.0,1,1.229293
-1.0,1,1.230088
-1.0,1,1.230783
-1.0,1,1.2317
-1.0,1,1.232402
-1.0,1,1.233051
-1.0,1,1.233669
-1.0,1,1.234285
-1.0,1,1.235249
-1.0,1,1.235887
-1.0,1,1.236545
-1.0,1,1.237203
-1.0,1,1.237836
-1.0,1,1.238446
-1.0,1,1.238976
-1.0,1,1.239502
-1.0,1,1.240049
-1.0,1,1.240615
-1.0,1,1.241208
-1.0,1,1.241806
-1.0,1,1.242545
-1.0,1,1.243156
-1.0,1,1.243726
-1.0,1,1.244279
-1.0,1,1.244843
-1.0,1,1.245383
-1.0,1,1.245906
-1.0,1,1.246448
-1.0,1,1.246991
-1.0,1,1.247521
-1.0,1,1.248081
-1.0,1,1.248612
-1.0,1,1.249196
-1.0,1,1.249796
-1.0,1,1.250453
-1.0,1,1.25108
-1.0,1,1.251798
-1.0,1,1.25241
-1.0,1,1.253086
-1.0,1,1.256536
-1.0,1,1.259087
-1.0,1,1.259839
-1.0,1,1.260516
-1.0,1,1.26114
-1.0,1,1.261839
-1.0,1,1.262484
-1.0,1,1.263106
-1.0,1,1.263714
-1.0,1,1.264294
-1.0,1,1.264828
-1.0,1,1.265399
-1.0,1,1.265964
-1.0,1,1.266526
-1.0,1,1.267217
-1.0,1,1.267909
-1.0,1,1.26857
-1.0,1,1.269232
-1.0,1,1.273442
-1.0,1,1.274988
-1.0,1,1.27588
-1.0,1,1.276459
-1.0,1,1.276942
-1.0,1,1.277515
-1.0,1,1.278193
-1.0,1,1.279027
-1.0,1,1.279723
-1.0,1,1.280356
-1.0,1,1.281124
-1.0,1,1.281786
-1.0,1,1.282549
-1.0,1,1.283305
-1.0,1,1.284026
-1.0,1,1.284722
-1.0,1,1.285415
-1.0,1,1.286027
-1.0,1,1.286708
-1.0,1,1.287407
-1.0,1,1.289613
-1.0,1,1.293344
-1.0,1,1.294109
-1.0,1,1.294738
-1.0,1,1.295337
-1.0,1,1.295928
-1.0,1,1.296569
-1.0,1,1.29713
-1.0,1,1.297669
-1.0,1,1.298304
-1.0,1,1.298891
-1.0,1,1.29941
-1.0,1,1.299926
-1.0,1,1.300579
-1.0,1,1.301164
-1.0,1,1.301729
-1.0,1,1.302255
-1.0,1,1.30286
-1.0,1,1.303496
-1.0,1,1.304146
-1.0,1,1.304755
-1.0,1,1.305353
-1.0,1,1.305873
-1.0,1,1.306395
-1.0,1,1.306959
-1.0,1,1.307489
-1.0,1,1.308003
-1.0,1,1.308563
-1.0,1,1.309157
-1.0,1,1.309779
-1.0,1,1.310386
-1.0,1,1.310945
-1.0,1,1.311573
-1.0,1,1.312123
-1.0,1,1.312635
-1.0,1,1.313213
-1.0,1,1.313729
-1.0,1,1.314237
-1.0,1,1.314747
-1.0,1,1.315256
-1.0,1,1.315938
-1.0,1,1.3166
-1.0,1,1.317284
-1.0,1,1.317905
-1.0,1,1.318525
-1.0,1,1.319094
-1.0,1,1.319706
-1.0,1,1.320303
-1.0,1,1.320915
-1.0,1,1.321514
-1.0,1,1.322108
-1.0,1,1.322661
-1.0,1,1.323274
-1.0,1,1.323886
-1.0,1,1.324513
-1.0,1,1.325063
-1.0,1,1.325776
-1.0,1,1.326404
-1.0,1,1.326953
-1.0,1,1.327513
-1.0,1,1.328083
-1.0,1,1.328705
-1.0,1,1.329278
-1.0,1,1.329837
-1.0,1,1.330398
-1.0,1,1.330976
-1.0,1,1.331603
-1.0,1,1.332325
-1.0,1,1.33311
-1.0,1,1.333705
-1.0,1,1.334291
-1.0,1,1.334806
-1.0,1,1.335333
-1.0,1,1.335847
-1.0,1,1.336357
-1.0,1,1.336864
-1.0,1,1.337378
-1.0,1,1.337891
-1.0,1,1.338407
-1.0,1,1.33892
-1.0,1,1.339429
-1.0,1,1.339934
-1.0,1,1.340442
-1.0,1,1.340948
-1.0,1,1.341453
-1.0,1,1.341992
-1.0,1,1.342718
-1.0,1,1.343326
-1.0,1,1.343958
-1.0,1,1.344525
-1.0,1,1.345079
-1.0,1,1.345618
-1.0,1,1.346144
-1.0,1,1.346675
-1.0,1,1.347188
-1.0,1,1.347698
-1.0,1,1.348221
-1.0,1,1.349086
-1.0,1,1.349734
-1.0,1,1.350318
-1.0,1,1.350893
-1.0,1,1.351506
-1.0,1,1.352065
-1.0,1,1.352715
-1.0,1,1.353308
-1.0,1,1.353949
-1.0,1,1.354571
-1.0,1,1.355106
-1.0,1,1.355653
-1.0,1,1.356212
-1.0,1,1.356829
-1.0,1,1.357464
-1.0,1,1.358083
-1.0,1,1.358668
-1.0,1,1.35936
-1.0,1,1.359886
-1.0,1,1.360507
-1.0,1,1.361056
-1.0,1,1.361687
-1.0,1,1.362193
-1.0,1,1.362789
-1.0,1,1.363337
-1.0,1,1.363874
-1.0,1,1.364396
-1.0,1,1.365123
-1.0,1,1.365703
-1.0,1,1.366249
-1.0,1,1.366753
-1.0,1,1.36729
-1.0,1,1.367799
-1.0,1,1.368325
-1.0,1,1.368856
-1.0,1,1.369388
-1.0,1,1.36994
-1.0,1,1.370486
-1.0,1,1.370995
-1.0,1,1.371553
-1.0,1,1.372096
-1.0,1,1.372643
-1.0,1,1.373154
-1.0,1,1.373684
-1.0,1,1.374252
-1.0,1,1.37482
