# {"t_start": 1545330881.2331727, "env_id": "MountainCar-v0"} 
r,l,t
-3.0,3,0.853536
-3.0,3,0.855178
-3.0,3,0.856885
-3.0,3,0.858562
-3.0,3,0.860194
-3.0,3,0.861857
-3.0,3,0.86346
-3.0,3,0.865106
-3.0,3,0.866773
-3.0,3,0.868372
-3.0,3,0.869972
-3.0,3,0.871539
-3.0,3,0.873135
-3.0,3,0.874801
-3.0,3,0.876592
-3.0,3,0.878228
-3.0,3,0.879804
-3.0,3,0.881359
-3.0,3,0.88294
-3.0,3,0.884531
-3.0,3,0.886056
-3.0,3,0.887621
-3.0,3,0.889129
-3.0,3,0.890651
-3.0,3,0.892178
-3.0,3,0.893717
-3.0,3,0.895282
-3.0,3,0.896798
-3.0,3,0.898357
-3.0,3,0.899902
-3.0,3,0.901506
-3.0,3,0.903013
-3.0,3,0.904532
-3.0,3,0.906116
-3.0,3,0.907765
-3.0,3,0.909519
-3.0,3,0.911441
-3.0,3,0.91339
-3.0,3,0.915259
-3.0,3,0.917021
-3.0,3,0.918999
-3.0,3,0.920625
-3.0,3,0.922418
-3.0,3,0.924183
-3.0,3,0.925946
-3.0,3,0.927728
-3.0,3,0.929476
-3.0,3,0.93126
-3.0,3,0.933053
-3.0,3,0.934829
-3.0,3,0.936621
-3.0,3,0.938385
-3.0,3,0.940132
-3.0,3,0.941895
-3.0,3,0.94366
-3.0,3,0.945361
-3.0,3,0.94691
-3.0,3,0.948562
-3.0,3,0.950352
-3.0,3,0.952073
-3.0,3,0.953818
-3.0,3,0.955553
-3.0,3,0.957319
-3.0,3,0.959091
-3.0,3,0.960875
-3.0,3,0.962585
-3.0,3,0.96415
-3.0,3,0.965943
-3.0,3,0.967681
-3.0,3,0.969474
-3.0,3,0.971246
-3.0,3,0.973079
-3.0,3,0.974799
-3.0,3,0.976589
-3.0,3,0.978356
-3.0,3,0.980121
-3.0,3,0.981905
-3.0,3,0.983627
-3.0,3,0.98544
-3.0,3,0.987186
-3.0,3,0.988891
-3.0,3,0.990625
-3.0,3,0.992353
-3.0,3,0.993993
-3.0,3,0.995641
-3.0,3,0.997468
-3.0,3,0.999183
-3.0,3,1.00075
-3.0,3,1.002302
-3.0,3,1.003924
-3.0,3,1.005583
-3.0,3,1.007211
-3.0,3,1.008965
-3.0,3,1.010631
-3.0,3,1.012363
-3.0,3,1.014121
-3.0,3,1.015916
-3.0,3,1.01769
-3.0,3,1.019335
-3.0,3,1.021127
-3.0,3,1.022897
-3.0,3,1.024685
-3.0,3,1.026431
-3.0,3,1.028141
-3.0,3,1.029917
-3.0,3,1.031657
-3.0,3,1.033359
-3.0,3,1.035057
-3.0,3,1.036718
-3.0,3,1.038496
-3.0,3,1.040257
-3.0,3,1.042039
-3.0,3,1.043632
-3.0,3,1.045283
-3.0,3,1.047021
-3.0,3,1.048801
-3.0,3,1.050635
-3.0,3,1.052502
-3.0,3,1.054266
-3.0,3,1.056004
-3.0,3,1.057741
-3.0,3,1.059485
-3.0,3,1.061212
-3.0,3,1.063019
-3.0,3,1.064782
-3.0,3,1.066538
-3.0,3,1.068296
-3.0,3,1.07005
-3.0,3,1.07179
-3.0,3,1.073563
-3.0,3,1.075239
-3.0,3,1.076879
-3.0,3,1.078496
-3.0,3,1.080139
-3.0,3,1.081818
-3.0,3,1.0835
-3.0,3,1.085163
-3.0,3,1.086707
-3.0,3,1.08818
-3.0,3,1.089615
-3.0,3,1.091131
-3.0,3,1.092599
-3.0,3,1.094103
-3.0,3,1.095542
-3.0,3,1.097009
-3.0,3,1.098504
-3.0,3,1.099996
-3.0,3,1.101484
-3.0,3,1.103025
-3.0,3,1.104517
-3.0,3,1.106083
-3.0,3,1.107533
-3.0,3,1.10896
-3.0,3,1.110404
-3.0,3,1.111819
-3.0,3,1.113378
-3.0,3,1.114945
-3.0,3,1.116447
-3.0,3,1.118058
-3.0,3,1.119569
-3.0,3,1.121165
-3.0,3,1.122727
-3.0,3,1.124285
-3.0,3,1.125843
-3.0,3,1.127339
-3.0,3,1.128774
-3.0,3,1.130271
-3.0,3,1.131705
-3.0,3,1.133264
-3.0,3,1.134829
-3.0,3,1.136488
-3.0,3,1.138094
-3.0,3,1.139766
-3.0,3,1.141346
-3.0,3,1.142908
-3.0,3,1.144496
-3.0,3,1.146096
-3.0,3,1.147724
-3.0,3,1.14947
-3.0,3,1.151405
-3.0,3,1.153125
-3.0,3,1.154744
-3.0,3,1.15639
-3.0,3,1.158114
-3.0,3,1.159697
-3.0,3,1.16137
-3.0,3,1.163057
-3.0,3,1.164708
-3.0,3,1.166351
-3.0,3,1.168049
-3.0,3,1.169636
-3.0,3,1.171331
-3.0,3,1.172965
-3.0,3,1.174576
-3.0,3,1.176095
-3.0,3,1.177713
-3.0,3,1.179358
-3.0,3,1.18102
-3.0,3,1.182755
-3.0,3,1.184383
-3.0,3,1.18596
-3.0,3,1.187677
-3.0,3,1.189292
-3.0,3,1.191002
-3.0,3,1.192598
-3.0,3,1.194118
-3.0,3,1.195798
-3.0,3,1.197481
-3.0,3,1.19943
-3.0,3,1.201129
-3.0,3,1.202897
-3.0,3,1.204652
-3.0,3,1.206393
-3.0,3,1.208118
-3.0,3,1.209873
-3.0,3,1.211602
-3.0,3,1.213405
-3.0,3,1.215143
-3.0,3,1.216768
-3.0,3,1.218275
-3.0,3,1.219881
-3.0,3,1.221522
-3.0,3,1.223648
-3.0,3,1.225382
-3.0,3,1.227059
-3.0,3,1.228766
-3.0,3,1.230396
-3.0,3,1.231967
-3.0,3,1.233583
-3.0,3,1.235486
-3.0,3,1.237037
-3.0,3,1.238715
-3.0,3,1.240481
-3.0,3,1.242191
-3.0,3,1.243864
-3.0,3,1.245627
-3.0,3,1.247388
-3.0,3,1.249065
-3.0,3,1.2508
-3.0,3,1.252461
-3.0,3,1.254255
-3.0,3,1.255984
-3.0,3,1.257728
-3.0,3,1.25946
-3.0,3,1.261188
-3.0,3,1.262878
-3.0,3,1.264563
-3.0,3,1.266335
-3.0,3,1.268031
-3.0,3,1.26989
-3.0,3,1.271596
-3.0,3,1.273314
-3.0,3,1.27519
-3.0,3,1.276897
-3.0,3,1.278578
-3.0,3,1.280254
-3.0,3,1.281934
-3.0,3,1.283606
-3.0,3,1.28542
-3.0,3,1.287141
-3.0,3,1.288848
-3.0,3,1.290476
-3.0,3,1.292267
-3.0,3,1.294049
-3.0,3,1.295866
-3.0,3,1.297624
-3.0,3,1.299379
-3.0,3,1.301053
-3.0,3,1.303023
-3.0,3,1.304569
-3.0,3,1.306331
-3.0,3,1.308107
-3.0,3,1.309801
-3.0,3,1.311526
-3.0,3,1.313198
-3.0,3,1.315098
-3.0,3,1.316993
-3.0,3,1.318826
-3.0,3,1.320378
-3.0,3,1.322041
-3.0,3,1.323715
-3.0,3,1.325449
-3.0,3,1.327107
-3.0,3,1.328859
-3.0,3,1.330608
-3.0,3,1.33242
-3.0,3,1.334113
-3.0,3,1.335863
-3.0,3,1.337556
-3.0,3,1.33927
-3.0,3,1.340922
-3.0,3,1.3426
-3.0,3,1.34429
-3.0,3,1.34597
-3.0,3,1.347683
-3.0,3,1.349296
-3.0,3,1.351019
-3.0,3,1.353299
-3.0,3,1.354765
-3.0,3,1.356326
-3.0,3,1.357863
-3.0,3,1.359306
-3.0,3,1.36084
-3.0,3,1.362315
-3.0,3,1.363806
-3.0,3,1.365301
-3.0,3,1.366752
-3.0,3,1.368227
-3.0,3,1.369685
-3.0,3,1.371137
-3.0,3,1.372645
-3.0,3,1.374352
-3.0,3,1.376052
-3.0,3,1.377659
-3.0,3,1.379204
-3.0,3,1.380865
-3.0,3,1.382522
-3.0,3,1.384217
-3.0,3,1.385882
-3.0,3,1.387607
-3.0,3,1.389374
-3.0,3,1.391096
-3.0,3,1.392764
-3.0,3,1.394514
-3.0,3,1.396222
-3.0,3,1.39792
-3.0,3,1.399393
-3.0,3,1.400887
-3.0,3,1.402422
-3.0,3,1.403911
-3.0,3,1.405444
-3.0,3,1.406912
-3.0,3,1.408438
-3.0,3,1.409876
-3.0,3,1.411313
-3.0,3,1.412752
-3.0,3,1.414193
-3.0,3,1.415626
-3.0,3,1.417072
-3.0,3,1.418645
-3.0,3,1.420335
-3.0,3,1.421905
-3.0,3,1.423596
-3.0,3,1.42537
-3.0,3,1.427026
-3.0,3,1.428719
-3.0,3,1.430325
-3.0,3,1.431922
-3.0,3,1.433468
-3.0,3,1.435119
-3.0,3,1.436597
-3.0,3,1.438164
-3.0,3,1.43962
-3.0,3,1.441277
-3.0,3,1.442876
-3.0,3,1.444454
-3.0,3,1.446046
-3.0,3,1.447717
-3.0,3,1.449337
-3.0,3,1.450773
-3.0,3,1.452288
-3.0,3,1.454017
-3.0,3,1.455632
-3.0,3,1.457181
-3.0,3,1.458758
-3.0,3,1.460361
-3.0,3,1.461907
-3.0,3,1.463357
-3.0,3,1.464797
-3.0,3,1.466243
-3.0,3,1.467699
-3.0,3,1.469148
-3.0,3,1.470594
-3.0,3,1.472028
-3.0,3,1.473486
-3.0,3,1.474931
-3.0,3,1.476373
-3.0,3,1.477818
-3.0,3,1.479258
-3.0,3,1.480695
-3.0,3,1.482125
-3.0,3,1.483557
-3.0,3,1.485014
-3.0,3,1.486449
-3.0,3,1.487884
-3.0,3,1.489337
-3.0,3,1.490782
-3.0,3,1.492224
-3.0,3,1.493763
-3.0,3,1.495215
-3.0,3,1.496662
-3.0,3,1.498096
-3.0,3,1.499542
-3.0,3,1.500984
-3.0,3,1.502483
-3.0,3,1.504056
-3.0,3,1.505873
-3.0,3,1.507712
-3.0,3,1.509605
-3.0,3,1.511276
-3.0,3,1.513196
-3.0,3,1.515078
-3.0,3,1.517066
-3.0,3,1.51893
-3.0,3,1.520872
-3.0,3,1.522874
-3.0,3,1.524565
-3.0,3,1.526406
-3.0,3,1.528195
-3.0,3,1.529805
-3.0,3,1.531575
-3.0,3,1.533302
-3.0,3,1.535124
-3.0,3,1.536825
-3.0,3,1.538703
-3.0,3,1.540555
-3.0,3,1.542322
-3.0,3,1.544147
-3.0,3,1.546215
-3.0,3,1.548082
-3.0,3,1.549715
-3.0,3,1.551476
-3.0,3,1.553238
-3.0,3,1.555226
-3.0,3,1.557095
-3.0,3,1.558764
-3.0,3,1.56046
-3.0,3,1.562262
-3.0,3,1.56404
-3.0,3,1.565919
-3.0,3,1.567964
-3.0,3,1.569661
-3.0,3,1.571609
-3.0,3,1.573594
-3.0,3,1.575289
-3.0,3,1.577183
-3.0,3,1.578936
-3.0,3,1.58069
-3.0,3,1.582617
-3.0,3,1.584393
-3.0,3,1.586135
-3.0,3,1.587849
-3.0,3,1.589634
-3.0,3,1.591341
-3.0,3,1.593045
-3.0,3,1.594761
-3.0,3,1.596551
-3.0,3,1.598304
-3.0,3,1.600012
-3.0,3,1.601832
-3.0,3,1.603395
-3.0,3,1.605021
-3.0,3,1.60665
-3.0,3,1.60829
-3.0,3,1.61014
-3.0,3,1.611936
-3.0,3,1.613773
-3.0,3,1.615678
-3.0,3,1.617391
-3.0,3,1.619079
-3.0,3,1.620849
-3.0,3,1.622604
-3.0,3,1.62444
-3.0,3,1.626134
-3.0,3,1.627834
-3.0,3,1.629615
-3.0,3,1.631444
-3.0,3,1.633155
-3.0,3,1.634832
-3.0,3,1.636538
-3.0,3,1.638185
-3.0,3,1.639846
-3.0,3,1.641631
-3.0,3,1.643329
-3.0,3,1.644881
-3.0,3,1.646735
-3.0,3,1.648598
-3.0,3,1.650589
-3.0,3,1.652306
-3.0,3,1.654066
-3.0,3,1.655777
-3.0,3,1.657617
-3.0,3,1.659727
-3.0,3,1.661536
-3.0,3,1.663272
-3.0,3,1.66498
-3.0,3,1.666751
-3.0,3,1.668551
-3.0,3,1.670318
-3.0,3,1.672032
-3.0,3,1.673867
-3.0,3,1.675629
-3.0,3,1.677328
-3.0,3,1.679113
-3.0,3,1.680787
-3.0,3,1.682633
-3.0,3,1.684411
-3.0,3,1.686127
-3.0,3,1.687941
-3.0,3,1.689796
-3.0,3,1.691513
-3.0,3,1.69328
-3.0,3,1.695019
-3.0,3,1.696831
-3.0,3,1.698499
-3.0,3,1.700276
-3.0,3,1.702019
-3.0,3,1.703862
-3.0,3,1.705695
-3.0,3,1.707333
-3.0,3,1.709158
-3.0,3,1.710958
-3.0,3,1.713025
-3.0,3,1.71496
-3.0,3,1.716711
-3.0,3,1.718496
-3.0,3,1.719969
-3.0,3,1.721479
-3.0,3,1.723073
-3.0,3,1.724876
-3.0,3,1.726658
-3.0,3,1.728277
-3.0,3,1.729826
-3.0,3,1.731377
-3.0,3,1.732929
-3.0,3,1.814022
-18.0,18,1.82336
-15.0,15,1.831939
-15.0,15,1.840586
-15.0,15,1.84851
-15.0,15,1.856785
-16.0,16,1.866074
-18.0,18,1.875977
-18.0,18,1.885006
-14.0,14,1.891814
-15.0,15,1.898803
-15.0,15,1.905836
-16.0,16,1.913308
-15.0,15,1.920646
-16.0,16,1.928521
-15.0,15,1.935553
-17.0,17,1.943639
-15.0,15,1.950741
-18.0,18,1.959487
-18.0,18,1.968276
-15.0,15,1.97559
-18.0,18,1.984592
-17.0,17,1.992932
-15.0,15,2.000176
-15.0,15,2.007572
-15.0,15,2.014844
-15.0,15,2.022321
-19.0,19,2.031697
-14.0,14,2.038573
-17.0,17,2.046886
-16.0,16,2.054711
-18.0,18,2.063514
-17.0,17,2.071655
-17.0,17,2.079627
-17.0,17,2.088234
-18.0,18,2.097101
-15.0,15,2.104513
-17.0,17,2.112704
-18.0,18,2.121583
-18.0,18,2.131008
-17.0,17,2.139546
-17.0,17,2.148118
-16.0,16,2.156066
-17.0,17,2.164555
-17.0,17,2.173064
-19.0,19,2.183105
-16.0,16,2.191607
-17.0,17,2.200471
-17.0,17,2.209298
-18.0,18,2.218767
-19.0,19,2.228739
-15.0,15,2.236738
-16.0,16,2.245789
-14.0,14,2.253798
-16.0,16,2.26293
-14.0,14,2.270449
-19.0,19,2.280503
-15.0,15,2.288346
-16.0,16,2.29617
-16.0,16,2.303922
-15.0,15,2.318088
-15.0,15,2.326025
-19.0,19,2.336003
-16.0,16,2.344226
-18.0,18,2.353644
-17.0,17,2.362557
-16.0,16,2.371208
-16.0,16,2.379409
-16.0,16,2.387644
-15.0,15,2.395717
-14.0,14,2.403054
-14.0,14,2.410648
-15.0,15,2.418684
-17.0,17,2.428672
-16.0,16,2.436827
-16.0,16,2.444723
-16.0,16,2.452589
-15.0,15,2.460013
-14.0,14,2.467723
-17.0,17,2.477969
-14.0,14,2.486363
-14.0,14,2.494665
-15.0,15,2.503124
-18.0,18,2.51337
-17.0,17,2.522795
-16.0,16,2.531599
-15.0,15,2.539852
-19.0,19,2.550143
-16.0,16,2.558911
-17.0,17,2.568229
-17.0,17,2.577576
-16.0,16,2.586386
-18.0,18,2.596763
-16.0,16,2.606103
-14.0,14,2.614115
-17.0,17,2.623633
-15.0,15,2.632478
-17.0,17,2.642468
-16.0,16,2.65154
-16.0,16,2.660225
-15.0,15,2.668
-16.0,16,2.675606
-18.0,18,2.684613
-17.0,17,2.693043
-15.0,15,2.700588
-18.0,18,2.709782
-15.0,15,2.717321
-15.0,15,2.725247
-15.0,15,2.733043
-19.0,19,2.742772
-16.0,16,2.750953
-19.0,19,2.760871
-14.0,14,2.767956
-16.0,16,2.776061
-15.0,15,2.783638
-18.0,18,2.79278
-19.0,19,2.802289
-20.0,20,2.812426
-17.0,17,2.820811
-16.0,16,2.829269
-20.0,20,2.840727
-17.0,17,2.850398
-16.0,16,2.859554
-16.0,16,2.869251
-20.0,20,2.881175
-15.0,15,2.889679
-16.0,16,2.953635
-200.0,200,3.064483
-31.0,31,3.080158
-29.0,29,3.094671
-200.0,200,3.204847
-200.0,200,3.309747
-200.0,200,3.410774
-200.0,200,3.513493
-200.0,200,3.622488
-200.0,200,3.727779
-200.0,200,3.833401
-200.0,200,3.939758
-200.0,200,4.086795
-200.0,200,4.197519
-200.0,200,4.306015
-200.0,200,4.405783
-200.0,200,4.519879
-29.0,29,4.535325
-200.0,200,4.633361
-200.0,200,4.727843
-200.0,200,4.82728
-200.0,200,4.924251
-200.0,200,5.022581
-32.0,32,5.040622
-200.0,200,5.198931
-33.0,33,5.213814
-200.0,200,5.310291
-200.0,200,5.416206
-200.0,200,5.519861
-200.0,200,5.624506
-200.0,200,5.721432
-200.0,200,5.825911
-200.0,200,5.926452
-200.0,200,6.035066
-200.0,200,6.146769
-200.0,200,6.307054
-200.0,200,6.421907
-200.0,200,6.527765
-200.0,200,6.63725
-200.0,200,6.746809
-200.0,200,6.853662
-200.0,200,6.964848
-200.0,200,7.080933
-200.0,200,7.187228
-33.0,33,7.203772
-200.0,200,7.303869
-200.0,200,7.45906
-200.0,200,7.563802
-34.0,34,7.583406
-37.0,37,7.604105
-34.0,34,7.623377
-200.0,200,7.72986
-53.0,53,7.756421
-200.0,200,7.859619
-200.0,200,7.964916
-34.0,34,7.982441
-200.0,200,8.089669
-36.0,36,8.109694
-200.0,200,8.212535
-200.0,200,8.313848
-200.0,200,8.418571
-200.0,200,8.51755
-35.0,35,8.584032
-200.0,200,8.68959
-40.0,40,8.710798
-200.0,200,8.809118
-200.0,200,8.906321
-200.0,200,9.002621
-200.0,200,9.100568
-38.0,38,9.120311
-200.0,200,9.227603
-200.0,200,9.334257
-200.0,200,9.434868
-200.0,200,9.536456
-200.0,200,9.684888
-200.0,200,9.784029
-200.0,200,9.881797
-200.0,200,9.986665
-29.0,29,10.002024
-200.0,200,10.102213
-200.0,200,10.199431
-200.0,200,10.299214
-200.0,200,10.418333
-200.0,200,10.532982
-200.0,200,10.652098
-200.0,200,10.805382
-134.0,134,10.873196
-200.0,200,10.976703
-200.0,200,11.102627
-200.0,200,11.210809
-200.0,200,11.317585
-200.0,200,11.417186
-200.0,200,11.514353
-200.0,200,11.615276
-200.0,200,11.7127
-200.0,200,11.811887
-200.0,200,11.960336
-200.0,200,12.058187
-200.0,200,12.153826
-31.0,31,12.169865
-200.0,200,12.264805
-200.0,200,12.374896
-200.0,200,12.493758
-200.0,200,12.600488
-200.0,200,12.6955
-200.0,200,12.790183
-200.0,200,12.891787
-200.0,200,13.046162
-200.0,200,13.164703
-200.0,200,13.284915
-29.0,29,13.302062
-200.0,200,13.422622
-200.0,200,13.543219
-200.0,200,13.66348
-33.0,33,13.683262
-200.0,200,13.792151
-200.0,200,13.892017
-200.0,200,13.990628
-30.0,30,14.006615
-200.0,200,14.112676
-35.0,35,14.131609
-143.0,143,14.252372
-200.0,200,14.34657
-43.0,43,14.36689
-200.0,200,14.463716
-200.0,200,14.560277
-200.0,200,14.655319
-200.0,200,14.75961
-34.0,34,14.777711
-200.0,200,14.878274
-200.0,200,14.986858
-200.0,200,15.095483
-31.0,31,15.112615
-47.0,47,15.138669
-200.0,200,15.299692
-37.0,37,15.320858
-200.0,200,15.426281
-200.0,200,15.53708
-37.0,37,15.559069
-33.0,33,15.577936
-200.0,200,15.693805
-200.0,200,15.80193
-200.0,200,15.903883
-200.0,200,16.009495
-200.0,200,16.115757
-200.0,200,16.228711
-200.0,200,16.341134
-37.0,37,16.36061
-29.0,29,16.375591
-200.0,200,16.52736
-25.0,25,16.540607
-200.0,200,16.641673
-200.0,200,16.739848
-155.0,155,16.821742
-200.0,200,16.927921
-200.0,200,17.036389
-29.0,29,17.051307
-200.0,200,17.154155
-40.0,40,17.173794
-200.0,200,17.277141
-200.0,200,17.392957
-57.0,57,17.421948
-200.0,200,17.578168
-38.0,38,17.599679
-200.0,200,17.703384
-200.0,200,17.811963
-200.0,200,17.915698
-35.0,35,17.935412
-200.0,200,18.032532
-200.0,200,18.135359
-200.0,200,18.24493
-41.0,41,18.26726
-38.0,38,18.287395
-135.0,135,18.359002
-200.0,200,18.46602
-200.0,200,18.572982
-34.0,34,18.591346
-141.0,141,18.715844
-26.0,26,18.729326
-31.0,31,18.74447
-200.0,200,18.848581
-200.0,200,18.943045
-200.0,200,19.04057
-200.0,200,19.139419
-45.0,45,19.162857
-35.0,35,19.181765
-200.0,200,19.292225
-31.0,31,19.308497
-35.0,35,19.325707
-200.0,200,19.432033
-36.0,36,19.452482
-28.0,28,19.467864
-200.0,200,19.577788
-28.0,28,19.593074
-30.0,30,19.610369
-200.0,200,19.71739
-200.0,200,19.876662
-30.0,30,19.893981
-200.0,200,20.002156
-43.0,43,20.022404
-28.0,28,20.03587
-34.0,34,20.052142
-200.0,200,20.153168
-200.0,200,20.248218
-200.0,200,20.356972
-37.0,37,20.378894
-41.0,41,20.411419
-200.0,200,20.534234
-200.0,200,20.634237
-152.0,152,20.738106
-31.0,31,20.755558
-200.0,200,20.86259
-200.0,200,21.048394
-28.0,28,21.062298
-56.0,56,21.089054
-40.0,40,21.108827
-30.0,30,21.123565
-158.0,158,21.204809
-33.0,33,21.220317
-200.0,200,21.335486
-31.0,31,21.353438
-38.0,38,21.378215
-45.0,45,21.404379
-32.0,32,21.423249
-30.0,30,21.439663
-34.0,34,21.467052
-200.0,200,21.571519
-52.0,52,21.598683
-41.0,41,21.620047
-32.0,32,21.63743
-30.0,30,21.654589
-43.0,43,21.679924
-200.0,200,21.793656
-60.0,60,21.826343
-28.0,28,21.841617
-27.0,27,21.856346
-50.0,50,21.886627
-33.0,33,21.909882
-146.0,146,22.019075
-32.0,32,22.039221
-26.0,26,22.05448
-39.0,39,22.075701
-200.0,200,22.186972
-33.0,33,22.265713
-35.0,35,22.301869
-29.0,29,22.325467
-29.0,29,22.343905
-36.0,36,22.364217
-36.0,36,22.382815
-28.0,28,22.400572
-33.0,33,22.421508
-151.0,151,22.500328
-145.0,145,22.58407
-32.0,32,22.602512
-34.0,34,22.621909
-29.0,29,22.638121
-47.0,47,22.663981
-41.0,41,22.686891
-29.0,29,22.702533
-29.0,29,22.719138
-42.0,42,22.742367
-32.0,32,22.758286
-29.0,29,22.772261
-28.0,28,22.785416
-40.0,40,22.804217
-31.0,31,22.819327
-37.0,37,22.839725
-26.0,26,22.854927
-29.0,29,22.873023
-200.0,200,22.988573
-31.0,31,23.006295
-31.0,31,23.02448
-33.0,33,23.043551
-49.0,49,23.070895
-28.0,28,23.086079
-26.0,26,23.11498
-36.0,36,23.136464
-33.0,33,23.15477
-34.0,34,23.173479
-35.0,35,23.193254
-35.0,35,23.21261
-200.0,200,23.321499
-200.0,200,23.490764
-200.0,200,23.624605
-200.0,200,23.732777
-200.0,200,23.83918
-200.0,200,23.945567
-200.0,200,24.050037
-46.0,46,24.075037
-61.0,61,24.107686
-200.0,200,24.2126
-200.0,200,24.322639
-43.0,43,24.347077
-46.0,46,24.374008
-49.0,49,24.401524
-140.0,140,24.47775
-140.0,140,24.551475
-47.0,47,24.577942
-200.0,200,24.737714
-44.0,44,24.761875
-59.0,59,24.793895
-174.0,174,24.888063
-158.0,158,24.965261
-200.0,200,25.061497
-149.0,149,25.134675
-46.0,46,25.157614
-43.0,43,25.179286
-200.0,200,25.282204
-42.0,42,25.306455
-71.0,71,25.345155
-50.0,50,25.371487
-46.0,46,25.398281
-145.0,145,25.47911
-200.0,200,25.587476
-39.0,39,25.610805
-43.0,43,25.636716
-194.0,194,25.749125
-66.0,66,25.834453
-51.0,51,25.861854
-139.0,139,25.932452
-61.0,61,25.964299
-152.0,152,26.048792
-43.0,43,26.072283
-149.0,149,26.153456
-57.0,57,26.184312
-69.0,69,26.221131
-200.0,200,26.327786
-45.0,45,26.352976
-40.0,40,26.374634
-42.0,42,26.397498
-44.0,44,26.421369
-42.0,42,26.444479
-43.0,43,26.468326
-200.0,200,26.572089
-46.0,46,26.597025
-41.0,41,26.61926
-48.0,48,26.644894
-200.0,200,26.747198
-44.0,44,26.769778
-41.0,41,26.790409
-48.0,48,26.813121
-47.0,47,26.839337
-147.0,147,26.967858
-53.0,53,26.995835
-44.0,44,27.019321
-40.0,40,27.042087
-41.0,41,27.065399
-41.0,41,27.088307
-200.0,200,27.20003
-42.0,42,27.222167
-39.0,39,27.242682
