# {"t_start": 1545329171.7964487, "env_id": "MountainCar-v0"} 
r,l,t
-3.0,3,1.065197
-3.0,3,1.066893
-3.0,3,1.06862
-3.0,3,1.070166
-3.0,3,1.071705
-3.0,3,1.073394
-3.0,3,1.075005
-3.0,3,1.076668
-3.0,3,1.078312
-3.0,3,1.079918
-3.0,3,1.08191
-3.0,3,1.083804
-3.0,3,1.086005
-3.0,3,1.087818
-3.0,3,1.089532
-3.0,3,1.091345
-3.0,3,1.093016
-3.0,3,1.094543
-3.0,3,1.096033
-3.0,3,1.097729
-3.0,3,1.099445
-3.0,3,1.101309
-3.0,3,1.103243
-3.0,3,1.105166
-3.0,3,1.106902
-3.0,3,1.10863
-3.0,3,1.110536
-3.0,3,1.112355
-3.0,3,1.114022
-3.0,3,1.115905
-3.0,3,1.117593
-3.0,3,1.119474
-3.0,3,1.12152
-3.0,3,1.12338
-3.0,3,1.125218
-3.0,3,1.126846
-3.0,3,1.128532
-3.0,3,1.130351
-3.0,3,1.132193
-3.0,3,1.13396
-3.0,3,1.135784
-3.0,3,1.137676
-3.0,3,1.13955
-3.0,3,1.141588
-3.0,3,1.143192
-3.0,3,1.144619
-3.0,3,1.14606
-3.0,3,1.147618
-3.0,3,1.149296
-3.0,3,1.150945
-3.0,3,1.152697
-3.0,3,1.154377
-3.0,3,1.155945
-3.0,3,1.157575
-3.0,3,1.159214
-3.0,3,1.160987
-3.0,3,1.162773
-3.0,3,1.164398
-3.0,3,1.165962
-3.0,3,1.167524
-3.0,3,1.169151
-3.0,3,1.170783
-3.0,3,1.172351
-3.0,3,1.17392
-3.0,3,1.175475
-3.0,3,1.17705
-3.0,3,1.178681
-3.0,3,1.18024
-3.0,3,1.181874
-3.0,3,1.183437
-3.0,3,1.185076
-3.0,3,1.18664
-3.0,3,1.188261
-3.0,3,1.1899
-3.0,3,1.191464
-3.0,3,1.193035
-3.0,3,1.194595
-3.0,3,1.196222
-3.0,3,1.198049
-3.0,3,1.199804
-3.0,3,1.201558
-3.0,3,1.203313
-3.0,3,1.205034
-3.0,3,1.206738
-3.0,3,1.209249
-3.0,3,1.210929
-3.0,3,1.212441
-3.0,3,1.213933
-3.0,3,1.215749
-3.0,3,1.217351
-3.0,3,1.21951
-3.0,3,1.221018
-3.0,3,1.222548
-3.0,3,1.224021
-3.0,3,1.225466
-3.0,3,1.226969
-3.0,3,1.228516
-3.0,3,1.230128
-3.0,3,1.231824
-3.0,3,1.233481
-3.0,3,1.234939
-3.0,3,1.236556
-3.0,3,1.238334
-3.0,3,1.240278
-3.0,3,1.242152
-3.0,3,1.243845
-3.0,3,1.24556
-3.0,3,1.247354
-3.0,3,1.249081
-3.0,3,1.250953
-3.0,3,1.252764
-3.0,3,1.25469
-3.0,3,1.256625
-3.0,3,1.258206
-3.0,3,1.259734
-3.0,3,1.261226
-3.0,3,1.262827
-3.0,3,1.264316
-3.0,3,1.265916
-3.0,3,1.267422
-3.0,3,1.269045
-3.0,3,1.270501
-3.0,3,1.27209
-3.0,3,1.273732
-3.0,3,1.27533
-3.0,3,1.2769
-3.0,3,1.278434
-3.0,3,1.279993
-3.0,3,1.281535
-3.0,3,1.283122
-3.0,3,1.284662
-3.0,3,1.286562
-3.0,3,1.288224
-3.0,3,1.289815
-3.0,3,1.291372
-3.0,3,1.292943
-3.0,3,1.294553
-3.0,3,1.296106
-3.0,3,1.297678
-3.0,3,1.299236
-3.0,3,1.300788
-3.0,3,1.302369
-3.0,3,1.303963
-3.0,3,1.305532
-3.0,3,1.307104
-3.0,3,1.308668
-3.0,3,1.310242
-3.0,3,1.311801
-3.0,3,1.313389
-3.0,3,1.3151
-3.0,3,1.316676
-3.0,3,1.318301
-3.0,3,1.319937
-3.0,3,1.321568
-3.0,3,1.32314
-3.0,3,1.324726
-3.0,3,1.326352
-3.0,3,1.327979
-3.0,3,1.329638
-3.0,3,1.331289
-3.0,3,1.332963
-3.0,3,1.334627
-3.0,3,1.336285
-3.0,3,1.337939
-3.0,3,1.339586
-3.0,3,1.341228
-3.0,3,1.343102
-3.0,3,1.345578
-3.0,3,1.3474
-3.0,3,1.349516
-3.0,3,1.351238
-3.0,3,1.352846
-3.0,3,1.35433
-3.0,3,1.355823
-3.0,3,1.357339
-3.0,3,1.358868
-3.0,3,1.360457
-3.0,3,1.361901
-3.0,3,1.363358
-3.0,3,1.365074
-3.0,3,1.367637
-3.0,3,1.369513
-3.0,3,1.371193
-3.0,3,1.372774
-3.0,3,1.374488
-3.0,3,1.376004
-3.0,3,1.377455
-3.0,3,1.379007
-3.0,3,1.380563
-3.0,3,1.382008
-3.0,3,1.383449
-3.0,3,1.384893
-3.0,3,1.386343
-3.0,3,1.387848
-3.0,3,1.389324
-3.0,3,1.39099
-3.0,3,1.39268
-3.0,3,1.394203
-3.0,3,1.395642
-3.0,3,1.397099
-3.0,3,1.398576
-3.0,3,1.400014
-3.0,3,1.401516
-3.0,3,1.403028
-3.0,3,1.404464
-3.0,3,1.405902
-3.0,3,1.407345
-3.0,3,1.40881
-3.0,3,1.410297
-3.0,3,1.411775
-3.0,3,1.413419
-3.0,3,1.414976
-3.0,3,1.416727
-3.0,3,1.418429
-3.0,3,1.420098
-3.0,3,1.421685
-3.0,3,1.423311
-3.0,3,1.425152
-3.0,3,1.426837
-3.0,3,1.428449
-3.0,3,1.429981
-3.0,3,1.431651
-3.0,3,1.433445
-3.0,3,1.435357
-3.0,3,1.437142
-3.0,3,1.439085
-3.0,3,1.441601
-3.0,3,1.443195
-3.0,3,1.444653
-3.0,3,1.446137
-3.0,3,1.44764
-3.0,3,1.449921
-3.0,3,1.452524
-3.0,3,1.454147
-3.0,3,1.455615
-3.0,3,1.457187
-3.0,3,1.458794
-3.0,3,1.460295
-3.0,3,1.461725
-3.0,3,1.463137
-3.0,3,1.46495
-3.0,3,1.46655
-3.0,3,1.468591
-3.0,3,1.470257
-3.0,3,1.471894
-3.0,3,1.473419
-3.0,3,1.475154
-3.0,3,1.476607
-3.0,3,1.478181
-3.0,3,1.479619
-3.0,3,1.481314
-3.0,3,1.483119
-3.0,3,1.485051
-3.0,3,1.486918
-3.0,3,1.488488
-3.0,3,1.490018
-3.0,3,1.491576
-3.0,3,1.493106
-3.0,3,1.494743
-3.0,3,1.496415
-3.0,3,1.498007
-3.0,3,1.49957
-3.0,3,1.501222
-3.0,3,1.502925
-3.0,3,1.50452
-3.0,3,1.506095
-3.0,3,1.507722
-3.0,3,1.509351
-3.0,3,1.511107
-3.0,3,1.512854
-3.0,3,1.514617
-3.0,3,1.516487
-3.0,3,1.518373
-3.0,3,1.519938
-3.0,3,1.521654
-3.0,3,1.523257
-3.0,3,1.524776
-3.0,3,1.526236
-3.0,3,1.52765
-3.0,3,1.529098
-3.0,3,1.530561
-3.0,3,1.532111
-3.0,3,1.533571
-3.0,3,1.535104
-3.0,3,1.536724
-3.0,3,1.538465
-3.0,3,1.540349
-3.0,3,1.542214
-3.0,3,1.544631
-3.0,3,1.546748
-3.0,3,1.54873
-3.0,3,1.550518
-3.0,3,1.552495
-3.0,3,1.554191
-3.0,3,1.555787
-3.0,3,1.557379
-3.0,3,1.559005
-3.0,3,1.560577
-3.0,3,1.562212
-3.0,3,1.563817
-3.0,3,1.565882
-3.0,3,1.567579
-3.0,3,1.56919
-3.0,3,1.570757
-3.0,3,1.572225
-3.0,3,1.573789
-3.0,3,1.575333
-3.0,3,1.576777
-3.0,3,1.578281
-3.0,3,1.579912
-3.0,3,1.581411
-3.0,3,1.582917
-3.0,3,1.584484
-3.0,3,1.586095
-3.0,3,1.587837
-3.0,3,1.589491
-3.0,3,1.591108
-3.0,3,1.592785
-3.0,3,1.594416
-3.0,3,1.596006
-3.0,3,1.597524
-3.0,3,1.599062
-3.0,3,1.60069
-3.0,3,1.602378
-3.0,3,1.603991
-3.0,3,1.605629
-3.0,3,1.607104
-3.0,3,1.608709
-3.0,3,1.610451
-3.0,3,1.61204
-3.0,3,1.613738
-3.0,3,1.615477
-3.0,3,1.617108
-3.0,3,1.618823
-3.0,3,1.62041
-3.0,3,1.622356
-3.0,3,1.624662
-3.0,3,1.626955
-3.0,3,1.628709
-3.0,3,1.630413
-3.0,3,1.632594
-3.0,3,1.634336
-3.0,3,1.636437
-3.0,3,1.638152
-3.0,3,1.63982
-3.0,3,1.641435
-3.0,3,1.64326
-3.0,3,1.645072
-3.0,3,1.646704
-3.0,3,1.648321
-3.0,3,1.649787
-3.0,3,1.651286
-3.0,3,1.652991
-3.0,3,1.654958
-3.0,3,1.656748
-3.0,3,1.658782
-3.0,3,1.660699
-3.0,3,1.662701
-3.0,3,1.664581
-3.0,3,1.666376
-3.0,3,1.66809
-3.0,3,1.669847
-3.0,3,1.671758
-3.0,3,1.673396
-3.0,3,1.675259
-3.0,3,1.677239
-3.0,3,1.679072
-3.0,3,1.680658
-3.0,3,1.682245
-3.0,3,1.683772
-3.0,3,1.685558
-3.0,3,1.687923
-3.0,3,1.690417
-3.0,3,1.692333
-3.0,3,1.694031
-3.0,3,1.695668
-3.0,3,1.69734
-3.0,3,1.699443
-3.0,3,1.701413
-3.0,3,1.703022
-3.0,3,1.704445
-3.0,3,1.705878
-3.0,3,1.70736
-3.0,3,1.708863
-3.0,3,1.71036
-3.0,3,1.711886
-3.0,3,1.713422
-3.0,3,1.715053
-3.0,3,1.716533
-3.0,3,1.718051
-3.0,3,1.719543
-3.0,3,1.721011
-3.0,3,1.722439
-3.0,3,1.723877
-3.0,3,1.725329
-3.0,3,1.726756
-3.0,3,1.728177
-3.0,3,1.72962
-3.0,3,1.731041
-3.0,3,1.732673
-3.0,3,1.734334
-3.0,3,1.735957
-3.0,3,1.737426
-3.0,3,1.738859
-3.0,3,1.740304
-3.0,3,1.7421
-3.0,3,1.743989
-3.0,3,1.745611
-3.0,3,1.827195
-18.0,18,1.837777
-15.0,15,1.844882
-15.0,15,1.851962
-15.0,15,1.860475
-15.0,15,1.87012
-16.0,16,1.878035
-18.0,18,1.8884
-18.0,18,1.898382
-14.0,14,1.905876
-15.0,15,1.913999
-15.0,15,1.922573
-16.0,16,1.930558
-15.0,15,1.937951
-16.0,16,1.946241
-15.0,15,1.955186
-17.0,17,1.963262
-15.0,15,1.971385
-18.0,18,1.981328
-18.0,18,1.991592
-15.0,15,1.999437
-18.0,18,2.008974
-17.0,17,2.017221
-15.0,15,2.024282
-15.0,15,2.031744
-15.0,15,2.038849
-15.0,15,2.045602
-19.0,19,2.055221
-14.0,14,2.064134
-17.0,17,2.075277
-16.0,16,2.08523
-18.0,18,2.095273
-17.0,17,2.105917
-17.0,17,2.114699
-17.0,17,2.12483
-18.0,18,2.134803
-15.0,15,2.142792
-17.0,17,2.153036
-18.0,18,2.162642
-18.0,18,2.174377
-17.0,17,2.183338
-17.0,17,2.194009
-16.0,16,2.204572
-17.0,17,2.21372
-17.0,17,2.224354
-19.0,19,2.233979
-16.0,16,2.24429
-17.0,17,2.255406
-17.0,17,2.26467
-18.0,18,2.275163
-19.0,19,2.286222
-15.0,15,2.294234
-16.0,16,2.302874
-14.0,14,2.310486
-16.0,16,2.319258
-14.0,14,2.327317
-19.0,19,2.33809
-15.0,15,2.346622
-16.0,16,2.355349
-16.0,16,2.363464
-15.0,15,2.371154
-15.0,15,2.378776
-19.0,19,2.388765
-16.0,16,2.39693
-18.0,18,2.405487
-17.0,17,2.413594
-16.0,16,2.421118
-16.0,16,2.428631
-16.0,16,2.436145
-15.0,15,2.443207
-14.0,14,2.449874
-14.0,14,2.456539
-15.0,15,2.463664
-17.0,17,2.472054
-16.0,16,2.480118
-16.0,16,2.488702
-16.0,16,2.497021
-15.0,15,2.504608
-14.0,14,2.511738
-17.0,17,2.52132
-14.0,14,2.529667
-14.0,14,2.537728
-15.0,15,2.545996
-18.0,18,2.556379
-17.0,17,2.565485
-16.0,16,2.574331
-15.0,15,2.582478
-19.0,19,2.59266
-16.0,16,2.600693
-17.0,17,2.609361
-17.0,17,2.617896
-16.0,16,2.627901
-18.0,18,2.637816
-16.0,16,2.646403
-14.0,14,2.654847
-17.0,17,2.666614
-15.0,15,2.674911
-17.0,17,2.683907
-16.0,16,2.691613
-16.0,16,2.699707
-15.0,15,2.707552
-16.0,16,2.716277
-18.0,18,2.726802
-17.0,17,2.736784
-15.0,15,2.745271
-18.0,18,2.754293
-15.0,15,2.763158
-15.0,15,2.772674
-15.0,15,2.780656
-19.0,19,2.791402
-16.0,16,2.800191
-19.0,19,2.810251
-14.0,14,2.817744
-16.0,16,2.826334
-15.0,15,2.833596
-18.0,18,2.842522
-19.0,19,2.851748
-20.0,20,2.862099
-17.0,17,2.870597
-16.0,16,2.878122
-20.0,20,2.888032
-17.0,17,2.896293
-16.0,16,2.903849
-16.0,16,2.911492
-20.0,20,2.920905
-15.0,15,2.92796
-16.0,16,2.987059
-200.0,200,3.090446
-31.0,31,3.105749
-29.0,29,3.120997
-200.0,200,3.22871
-200.0,200,3.342663
-200.0,200,3.458598
-200.0,200,3.561962
-200.0,200,3.667927
-200.0,200,3.766648
-200.0,200,3.871542
-200.0,200,3.966483
-200.0,200,4.124928
-200.0,200,4.226413
-200.0,200,4.335709
-200.0,200,4.440003
-200.0,200,4.54599
-29.0,29,4.562341
-200.0,200,4.67263
-200.0,200,4.783059
-200.0,200,4.887462
-200.0,200,4.990046
-200.0,200,5.094295
-32.0,32,5.112498
-200.0,200,5.272963
-33.0,33,5.291501
-200.0,200,5.401896
-200.0,200,5.517946
-200.0,200,5.631258
-200.0,200,5.746174
-200.0,200,5.852098
-200.0,200,5.960112
-200.0,200,6.073099
-200.0,200,6.182522
-200.0,200,6.286245
-200.0,200,6.431818
-200.0,200,6.538105
-200.0,200,6.643827
-200.0,200,6.764732
-200.0,200,6.881466
-200.0,200,6.996265
-200.0,200,7.104198
-200.0,200,7.210752
-200.0,200,7.347619
-33.0,33,7.366765
-200.0,200,7.481319
-200.0,200,7.640124
-200.0,200,7.736515
-34.0,34,7.752106
-37.0,37,7.770149
-34.0,34,7.788706
-200.0,200,7.894483
-53.0,53,7.924921
-200.0,200,8.025202
-200.0,200,8.134196
-34.0,34,8.1524
-200.0,200,8.258009
-36.0,36,8.275039
-200.0,200,8.381071
-200.0,200,8.496367
-200.0,200,8.597153
-200.0,200,8.691386
-35.0,35,8.75898
-200.0,200,8.857412
-40.0,40,8.877824
-200.0,200,8.972443
-200.0,200,9.075895
-200.0,200,9.175762
-200.0,200,9.280145
-38.0,38,9.298908
-200.0,200,9.398125
-200.0,200,9.508117
-200.0,200,9.611761
-200.0,200,9.714536
-200.0,200,9.886819
-200.0,200,10.003965
-200.0,200,10.114439
-200.0,200,10.216886
-29.0,29,10.230426
-200.0,200,10.333604
-200.0,200,10.439829
-200.0,200,10.541181
-200.0,200,10.648114
-200.0,200,10.754314
-200.0,200,10.857105
-200.0,200,11.010231
-134.0,134,11.077426
-200.0,200,11.175295
-200.0,200,11.279615
-200.0,200,11.384584
-200.0,200,11.492533
-200.0,200,11.5912
-200.0,200,11.689888
-200.0,200,11.787852
-200.0,200,11.892029
-200.0,200,11.996626
-200.0,200,12.157943
-200.0,200,12.268166
-200.0,200,12.373606
-31.0,31,12.389676
-200.0,200,12.487051
-200.0,200,12.583184
-200.0,200,12.681704
-200.0,200,12.78063
-200.0,200,12.887457
-200.0,200,12.983425
-200.0,200,13.085213
-200.0,200,13.233019
-200.0,200,13.327401
-200.0,200,13.435971
-29.0,29,13.451415
-200.0,200,13.562298
-200.0,200,13.676809
-200.0,200,13.782626
-33.0,33,13.800737
-200.0,200,13.903932
-200.0,200,14.01088
-200.0,200,14.124574
-30.0,30,14.141724
-200.0,200,14.247198
-35.0,35,14.265656
-143.0,143,14.389754
-200.0,200,14.489479
-43.0,43,14.51199
-200.0,200,14.617461
-200.0,200,14.73141
-200.0,200,14.850939
-200.0,200,14.975436
-34.0,34,14.998334
-200.0,200,15.122118
-200.0,200,15.228966
-200.0,200,15.363944
-31.0,31,15.37944
-47.0,47,15.403015
-200.0,200,15.590829
-37.0,37,15.618085
-200.0,200,15.763708
-200.0,200,15.881127
-37.0,37,15.903334
-33.0,33,15.922649
-200.0,200,16.03041
-200.0,200,16.146424
-200.0,200,16.256319
-200.0,200,16.368592
-200.0,200,16.476954
-200.0,200,16.592588
-200.0,200,16.707202
-37.0,37,16.72718
-29.0,29,16.743784
-200.0,200,16.901868
-25.0,25,16.915253
-200.0,200,17.011837
-200.0,200,17.113388
-155.0,155,17.189173
-200.0,200,17.292333
-200.0,200,17.398641
-29.0,29,17.416976
-200.0,200,17.52386
-40.0,40,17.542965
-200.0,200,17.644857
-200.0,200,17.75532
-57.0,57,17.786824
-200.0,200,17.936788
-38.0,38,17.956641
-200.0,200,18.061429
-200.0,200,18.164769
-200.0,200,18.262298
-35.0,35,18.280645
-200.0,200,18.377374
-200.0,200,18.474615
-200.0,200,18.569071
-41.0,41,18.58814
-38.0,38,18.605774
-135.0,135,18.674528
-200.0,200,18.768785
-200.0,200,18.863103
-34.0,34,18.879958
-141.0,141,18.999705
-26.0,26,19.012829
-31.0,31,19.028387
-200.0,200,19.129083
-200.0,200,19.226186
-200.0,200,19.337764
-200.0,200,19.452355
-45.0,45,19.476832
-35.0,35,19.49596
-200.0,200,19.597987
-31.0,31,19.6144
-35.0,35,19.633995
-200.0,200,19.744242
-36.0,36,19.763411
-28.0,28,19.777601
-200.0,200,19.880963
-28.0,28,19.896028
-30.0,30,19.911847
-200.0,200,20.013967
-200.0,200,20.166433
-30.0,30,20.181543
-200.0,200,20.287925
-43.0,43,20.309871
-28.0,28,20.324235
-34.0,34,20.342533
-200.0,200,20.448384
-200.0,200,20.548164
-200.0,200,20.653895
-37.0,37,20.67376
-41.0,41,20.695583
-200.0,200,20.80378
-200.0,200,20.90902
-152.0,152,20.985816
-31.0,31,21.005762
-200.0,200,21.12428
-200.0,200,21.285751
-28.0,28,21.299184
-56.0,56,21.325599
-40.0,40,21.343884
-30.0,30,21.359109
-158.0,158,21.435603
-33.0,33,21.453396
-200.0,200,21.557794
-31.0,31,21.574569
-38.0,38,21.59524
-45.0,45,21.619686
-32.0,32,21.636157
-30.0,30,21.651967
-34.0,34,21.669814
-200.0,200,21.769916
-52.0,52,21.796405
-41.0,41,21.820323
-32.0,32,21.843416
-30.0,30,21.858463
-43.0,43,21.879972
-200.0,200,21.99237
-60.0,60,22.024587
-28.0,28,22.044399
-27.0,27,22.058704
-50.0,50,22.086481
-33.0,33,22.106745
-146.0,146,22.208448
-32.0,32,22.229367
-26.0,26,22.245876
-39.0,39,22.270342
-200.0,200,22.375295
-33.0,33,22.442726
-200.0,200,22.554111
-159.0,159,22.641671
-200.0,200,22.746812
-200.0,200,22.858566
-200.0,200,22.967973
-200.0,200,23.063201
-146.0,146,23.131696
-145.0,145,23.202873
-200.0,200,23.302372
-200.0,200,23.405897
-200.0,200,23.562207
-200.0,200,23.665618
-200.0,200,23.77093
-186.0,186,23.86404
-182.0,182,23.949548
-200.0,200,24.058533
-58.0,58,24.088088
-169.0,169,24.173311
-200.0,200,24.277609
-200.0,200,24.375781
-43.0,43,24.396693
-142.0,142,24.469532
-148.0,148,24.556147
-75.0,75,24.598683
-48.0,48,24.673893
-172.0,172,24.769578
-47.0,47,24.79348
-44.0,44,24.815394
-49.0,49,24.841404
-56.0,56,24.870466
-182.0,182,24.960013
-155.0,155,25.041484
-200.0,200,25.160412
-198.0,198,25.272777
-200.0,200,25.379744
-200.0,200,25.488128
-63.0,63,25.524882
-182.0,182,25.630939
-42.0,42,25.65517
-44.0,44,25.681004
-200.0,200,25.832077
-42.0,42,25.852986
-46.0,46,25.876117
-200.0,200,25.971364
-200.0,200,26.073514
-53.0,53,26.100438
-47.0,47,26.124487
-43.0,43,26.14637
-49.0,49,26.171237
-50.0,50,26.196578
-44.0,44,26.218899
-45.0,45,26.241745
-42.0,42,26.263139
-49.0,49,26.288993
-47.0,47,26.312726
-45.0,45,26.336751
-45.0,45,26.359513
-43.0,43,26.381344
-43.0,43,26.402658
-44.0,44,26.424317
-47.0,47,26.448115
-50.0,50,26.473715
-47.0,47,26.497685
-44.0,44,26.51911
-61.0,61,26.548683
-43.0,43,26.569349
-42.0,42,26.589315
-49.0,49,26.612198
-56.0,56,26.638431
-81.0,81,26.676939
-52.0,52,26.703015
-45.0,45,26.725352
-46.0,46,26.747959
-47.0,47,26.771177
-49.0,49,26.795201
-53.0,53,26.82163
-52.0,52,26.900187
-56.0,56,26.93519
-54.0,54,26.964485
-53.0,53,26.991408
-52.0,52,27.015516
-51.0,51,27.039098
-55.0,55,27.064594
-50.0,50,27.089206
-51.0,51,27.114336
-50.0,50,27.138944
-51.0,51,27.170211
-57.0,57,27.203946
-52.0,52,27.234042
-52.0,52,27.259005
-50.0,50,27.283958
-51.0,51,27.313192
-56.0,56,27.346991
-54.0,54,27.379281
-50.0,50,27.409045
-53.0,53,27.441302
-55.0,55,27.474407
-53.0,53,27.504262
-51.0,51,27.533354
-53.0,53,27.563898
-52.0,52,27.594692
-54.0,54,27.625407
-59.0,59,27.658179
-56.0,56,27.691434
-51.0,51,27.717071
-48.0,48,27.741125
-49.0,49,27.766078
