# {"t_start": 1545290679.3045406, "env_id": "MountainCar-v0"} 
r,l,t
-3.0,3,1.430918
-3.0,3,1.432592
-3.0,3,1.434343
-3.0,3,1.436001
-3.0,3,1.437736
-3.0,3,1.439476
-3.0,3,1.441211
-3.0,3,1.442912
-3.0,3,1.444613
-3.0,3,1.446349
-3.0,3,1.447973
-3.0,3,1.449735
-3.0,3,1.451455
-3.0,3,1.453181
-3.0,3,1.454851
-3.0,3,1.456598
-3.0,3,1.458327
-3.0,3,1.460011
-3.0,3,1.461658
-3.0,3,1.463291
-3.0,3,1.465072
-3.0,3,1.46754
-3.0,3,1.469402
-3.0,3,1.471147
-3.0,3,1.472822
-3.0,3,1.474526
-3.0,3,1.476182
-3.0,3,1.477894
-3.0,3,1.479537
-3.0,3,1.481176
-3.0,3,1.482807
-3.0,3,1.484509
-3.0,3,1.48643
-3.0,3,1.488397
-3.0,3,1.490263
-3.0,3,1.492346
-3.0,3,1.494169
-3.0,3,1.495817
-3.0,3,1.49742
-3.0,3,1.499087
-3.0,3,1.500703
-3.0,3,1.50233
-3.0,3,1.503939
-3.0,3,1.505527
-3.0,3,1.507127
-3.0,3,1.508711
-3.0,3,1.510331
-3.0,3,1.512208
-3.0,3,1.514285
-3.0,3,1.517476
-3.0,3,1.520556
-3.0,3,1.522164
-3.0,3,1.523929
-3.0,3,1.525924
-3.0,3,1.528183
-3.0,3,1.52989
-3.0,3,1.531414
-3.0,3,1.53303
-3.0,3,1.534554
-3.0,3,1.536082
-3.0,3,1.537598
-3.0,3,1.539118
-3.0,3,1.540729
-3.0,3,1.54226
-3.0,3,1.543867
-3.0,3,1.545556
-3.0,3,1.547293
-3.0,3,1.54905
-3.0,3,1.550815
-3.0,3,1.552601
-3.0,3,1.554456
-3.0,3,1.556249
-3.0,3,1.557798
-3.0,3,1.559385
-3.0,3,1.5609
-3.0,3,1.562361
-3.0,3,1.563863
-3.0,3,1.56538
-3.0,3,1.567113
-3.0,3,1.568709
-3.0,3,1.570282
-3.0,3,1.572006
-3.0,3,1.57358
-3.0,3,1.575127
-3.0,3,1.576632
-3.0,3,1.578327
-3.0,3,1.579938
-3.0,3,1.581472
-3.0,3,1.582943
-3.0,3,1.58444
-3.0,3,1.586375
-3.0,3,1.588119
-3.0,3,1.5899
-3.0,3,1.59167
-3.0,3,1.593899
-3.0,3,1.595407
-3.0,3,1.596931
-3.0,3,1.598418
-3.0,3,1.600106
-3.0,3,1.601876
-3.0,3,1.603699
-3.0,3,1.605572
-3.0,3,1.607271
-3.0,3,1.608892
-3.0,3,1.611297
-3.0,3,1.61403
-3.0,3,1.626933
-3.0,3,1.631014
-3.0,3,1.633404
-3.0,3,1.636977
-3.0,3,1.647006
-3.0,3,1.65403
-3.0,3,1.65667
-3.0,3,1.659461
-3.0,3,1.666592
-3.0,3,1.669293
-3.0,3,1.671742
-3.0,3,1.674236
-3.0,3,1.67727
-3.0,3,1.679678
-3.0,3,1.681914
-3.0,3,1.683928
-3.0,3,1.68592
-3.0,3,1.687958
-3.0,3,1.690546
-3.0,3,1.69698
-3.0,3,1.699322
-3.0,3,1.701274
-3.0,3,1.703371
-3.0,3,1.705434
-3.0,3,1.707472
-3.0,3,1.709473
-3.0,3,1.711424
-3.0,3,1.713362
-3.0,3,1.71503
-3.0,3,1.716783
-3.0,3,1.718497
-3.0,3,1.720274
-3.0,3,1.721982
-3.0,3,1.723634
-3.0,3,1.725228
-3.0,3,1.726792
-3.0,3,1.728356
-3.0,3,1.730109
-3.0,3,1.731621
-3.0,3,1.733345
-3.0,3,1.73489
-3.0,3,1.737048
-3.0,3,1.738563
-3.0,3,1.74013
-3.0,3,1.741726
-3.0,3,1.746651
-3.0,3,1.748308
-3.0,3,1.749985
-3.0,3,1.751585
-3.0,3,1.753233
-3.0,3,1.75482
-3.0,3,1.756542
-3.0,3,1.758127
-3.0,3,1.759704
-3.0,3,1.761283
-3.0,3,1.762853
-3.0,3,1.764418
-3.0,3,1.765972
-3.0,3,1.76744
-3.0,3,1.768904
-3.0,3,1.770379
-3.0,3,1.772008
-3.0,3,1.77358
-3.0,3,1.775121
-3.0,3,1.77661
-3.0,3,1.778101
-3.0,3,1.779579
-3.0,3,1.781072
-3.0,3,1.782556
-3.0,3,1.784031
-3.0,3,1.785545
-3.0,3,1.787088
-3.0,3,1.78898
-3.0,3,1.790967
-3.0,3,1.794033
-3.0,3,1.797556
-3.0,3,1.799983
-3.0,3,1.802158
-3.0,3,1.808493
-3.0,3,1.811177
-3.0,3,1.813254
-3.0,3,1.815197
-3.0,3,1.817095
-3.0,3,1.818968
-3.0,3,1.820856
-3.0,3,1.822702
-3.0,3,1.824811
-3.0,3,1.826422
-3.0,3,1.827949
-3.0,3,1.82948
-3.0,3,1.830999
-3.0,3,1.832543
-3.0,3,1.834351
-3.0,3,1.835945
-3.0,3,1.83756
-3.0,3,1.83917
-3.0,3,1.840773
-3.0,3,1.842363
-3.0,3,1.844307
-3.0,3,1.846348
-3.0,3,1.848042
-3.0,3,1.849494
-3.0,3,1.850923
-3.0,3,1.852356
-3.0,3,1.853804
-3.0,3,1.855241
-3.0,3,1.856669
-3.0,3,1.858115
-3.0,3,1.859555
-3.0,3,1.86152
-3.0,3,1.863234
-3.0,3,1.864827
-3.0,3,1.86642
-3.0,3,1.868036
-3.0,3,1.869585
-3.0,3,1.871128
-3.0,3,1.872624
-3.0,3,1.874329
-3.0,3,1.875899
-3.0,3,1.877434
-3.0,3,1.879056
-3.0,3,1.880629
-3.0,3,1.882179
-3.0,3,1.883713
-3.0,3,1.885389
-3.0,3,1.887247
-3.0,3,1.888982
-3.0,3,1.890768
-3.0,3,1.894258
-3.0,3,1.896286
-3.0,3,1.898164
-3.0,3,1.899779
-3.0,3,1.901449
-3.0,3,1.903436
-3.0,3,1.905388
-3.0,3,1.907147
-3.0,3,1.909214
-3.0,3,1.911187
-3.0,3,1.912797
-3.0,3,1.914382
-3.0,3,1.916069
-3.0,3,1.917881
-3.0,3,1.919583
-3.0,3,2.007814
-15.0,15,2.016204
-15.0,15,2.024394
-17.0,17,2.03338
-17.0,17,2.04293
-15.0,15,2.051112
-19.0,19,2.061294
-14.0,14,2.06798
-17.0,17,2.076793
-21.0,21,2.088082
-17.0,17,2.110745
-15.0,15,2.132215
-16.0,16,2.148941
-15.0,15,2.162931
-16.0,16,2.174541
-15.0,15,2.184103
-16.0,16,2.192898
-15.0,15,2.201599
-19.0,19,2.211391
-15.0,15,2.219103
-17.0,17,2.228277
-14.0,14,2.236258
-15.0,15,2.244915
-15.0,15,2.252192
-17.0,17,2.26096
-17.0,17,2.269148
-15.0,15,2.276838
-19.0,19,2.287464
-16.0,16,2.297271
-17.0,17,2.307585
-15.0,15,2.316158
-15.0,15,2.325194
-16.0,16,2.334633
-18.0,18,2.345418
-15.0,15,2.354209
-15.0,15,2.363011
-16.0,16,2.372225
-15.0,15,2.381047
-16.0,16,2.389937
-16.0,16,2.398055
-16.0,16,2.40631
-16.0,16,2.415197
-15.0,15,2.422881
-15.0,15,2.430367
-14.0,14,2.437337
-14.0,14,2.44433
-17.0,17,2.45209
-18.0,18,2.460525
-15.0,15,2.468686
-17.0,17,2.47772
-17.0,17,2.487383
-16.0,16,2.496572
-15.0,15,2.505195
-15.0,15,2.513751
-17.0,17,2.52317
-18.0,18,2.533118
-17.0,17,2.542547
-16.0,16,2.551249
-15.0,15,2.559644
-16.0,16,2.568678
-18.0,18,2.578722
-14.0,14,2.586472
-17.0,17,2.595839
-18.0,18,2.605702
-15.0,15,2.613846
-17.0,17,2.62261
-18.0,18,2.63218
-14.0,14,2.639414
-17.0,17,2.648496
-16.0,16,2.657549
-15.0,15,2.666111
-19.0,19,2.676971
-18.0,18,2.687296
-15.0,15,2.695997
-18.0,18,2.707277
-15.0,15,2.715554
-16.0,16,2.724435
-16.0,16,2.733294
-17.0,17,2.74384
-16.0,16,2.752995
-15.0,15,2.76097
-16.0,16,2.768501
-15.0,15,2.775656
-17.0,17,2.783638
-14.0,14,2.790193
-17.0,17,2.798199
-18.0,18,2.806591
-15.0,15,2.813622
-17.0,17,2.821579
-16.0,16,2.829097
-16.0,16,2.836749
-15.0,15,2.843996
-17.0,17,2.851925
-15.0,15,2.858942
-14.0,14,2.865601
-16.0,16,2.873306
-16.0,16,2.881108
-17.0,17,2.888979
-16.0,16,2.896984
-15.0,15,2.904644
-14.0,14,2.911506
-17.0,17,2.919987
-16.0,16,2.927485
-16.0,16,2.935381
-18.0,18,2.945404
-15.0,15,2.954286
-18.0,18,2.964882
-21.0,21,2.977135
-17.0,17,2.986918
-15.0,15,2.995587
-18.0,18,3.006704
-16.0,16,3.016127
-17.0,17,3.026551
-15.0,15,3.034966
-17.0,17,3.044652
-15.0,15,3.053155
-17.0,17,3.062752
-16.0,16,3.071858
-14.0,14,3.080053
-15.0,15,3.088631
-16.0,16,3.0976
-16.0,16,3.106949
-15.0,15,3.115496
-17.0,17,3.125935
-15.0,15,3.135057
-15.0,15,3.144168
-17.0,17,3.154378
-18.0,18,3.214508
-200.0,200,3.325795
-200.0,200,3.430357
-200.0,200,3.540071
-200.0,200,3.647253
-200.0,200,3.756127
-200.0,200,3.863727
-200.0,200,3.970114
-43.0,43,3.993852
-33.0,33,4.010193
-200.0,200,4.123194
-200.0,200,4.232241
-200.0,200,4.387434
-36.0,36,4.407345
-200.0,200,4.544726
-200.0,200,4.653916
-200.0,200,4.753626
-200.0,200,4.861946
-200.0,200,4.95923
-200.0,200,5.066614
-43.0,43,5.08984
-200.0,200,5.204228
-200.0,200,5.336875
-200.0,200,5.453094
-30.0,30,5.471782
-32.0,32,5.489394
-200.0,200,5.673526
-200.0,200,5.792777
-200.0,200,5.907586
-29.0,29,5.92328
-200.0,200,6.038711
-200.0,200,6.153998
-200.0,200,6.269039
-31.0,31,6.285829
-38.0,38,6.304399
-200.0,200,6.412885
-200.0,200,6.524684
-200.0,200,6.637661
-200.0,200,6.742612
-200.0,200,6.905867
-33.0,33,6.923289
-33.0,33,6.941864
-200.0,200,7.057552
-200.0,200,7.169774
-200.0,200,7.274632
-200.0,200,7.381154
-200.0,200,7.481077
-200.0,200,7.580836
-200.0,200,7.682011
-200.0,200,7.783136
-200.0,200,7.887821
-40.0,40,7.964395
-200.0,200,8.068015
-200.0,200,8.169806
-200.0,200,8.266409
-200.0,200,8.378359
-32.0,32,8.396655
-200.0,200,8.497406
-200.0,200,8.599143
-200.0,200,8.718519
-135.0,135,8.796317
-200.0,200,8.918606
-40.0,40,8.939408
-200.0,200,9.044984
-200.0,200,9.20901
-200.0,200,9.315522
-200.0,200,9.41827
-200.0,200,9.520396
-200.0,200,9.628045
-200.0,200,9.727543
-200.0,200,9.829656
-200.0,200,9.937081
-200.0,200,10.043687
-200.0,200,10.141958
-200.0,200,10.308649
-200.0,200,10.428915
-140.0,140,10.520761
-200.0,200,10.648631
-200.0,200,10.779474
-200.0,200,10.896678
-200.0,200,11.003448
-200.0,200,11.103268
-200.0,200,11.205173
-29.0,29,11.220031
-200.0,200,11.329772
-200.0,200,11.492759
-200.0,200,11.600012
-200.0,200,11.710312
-200.0,200,11.819511
-200.0,200,11.923386
-200.0,200,12.033336
-200.0,200,12.143401
-40.0,40,12.164364
-46.0,46,12.19193
-31.0,31,12.208318
-200.0,200,12.314868
-200.0,200,12.425599
-34.0,34,12.445021
-200.0,200,12.555086
-33.0,33,12.571018
-200.0,200,12.728724
-29.0,29,12.743792
-41.0,41,12.763998
-200.0,200,12.872101
-200.0,200,12.982933
-200.0,200,13.105224
-200.0,200,13.213529
-200.0,200,13.320753
-43.0,43,13.346801
-200.0,200,13.451906
-44.0,44,13.473622
-200.0,200,13.580736
-200.0,200,13.687773
-200.0,200,13.855939
-42.0,42,13.878638
-200.0,200,13.984345
-33.0,33,14.004147
-200.0,200,14.126563
-200.0,200,14.247561
-33.0,33,14.266837
-200.0,200,14.373762
-200.0,200,14.468653
-38.0,38,14.488138
-200.0,200,14.592644
-200.0,200,14.701771
-200.0,200,14.802776
-200.0,200,14.961528
-27.0,27,14.975924
-200.0,200,15.083842
-38.0,38,15.103003
-42.0,42,15.123668
-200.0,200,15.231503
-200.0,200,15.332424
-200.0,200,15.436339
-200.0,200,15.54267
-200.0,200,15.647342
-200.0,200,15.75762
-200.0,200,15.862237
-200.0,200,15.967706
-138.0,138,16.098934
-31.0,31,16.116057
-200.0,200,16.219225
-200.0,200,16.321819
-200.0,200,16.425153
-200.0,200,16.540354
-200.0,200,16.646723
-200.0,200,16.758002
-41.0,41,16.779278
-200.0,200,16.889289
-200.0,200,16.995653
-200.0,200,17.114844
-30.0,30,17.132302
-200.0,200,17.310269
-33.0,33,17.327259
-200.0,200,17.43618
-28.0,28,17.451081
-200.0,200,17.552019
-200.0,200,17.653508
-200.0,200,17.76238
-200.0,200,17.871104
-200.0,200,17.978647
-41.0,41,17.998022
-200.0,200,18.10216
-200.0,200,18.210101
-200.0,200,18.314365
-200.0,200,18.4814
-34.0,34,18.50026
-54.0,54,18.530247
-34.0,34,18.548956
-200.0,200,18.646599
-141.0,141,18.717578
-200.0,200,18.822133
-200.0,200,18.925483
-200.0,200,19.031095
-28.0,28,19.046217
-29.0,29,19.061354
-35.0,35,19.079732
-39.0,39,19.10007
-200.0,200,19.205946
-32.0,32,19.224475
-200.0,200,19.330041
-31.0,31,19.34587
-200.0,200,19.450867
-200.0,200,19.633812
-200.0,200,19.752226
-200.0,200,19.882272
-47.0,47,19.910343
-49.0,49,19.944715
-200.0,200,20.071831
-200.0,200,20.17556
-50.0,50,20.204867
-42.0,42,20.229396
-200.0,200,20.331611
-200.0,200,20.43136
-150.0,150,20.508773
-60.0,60,20.538135
-153.0,153,20.6184
-200.0,200,20.778242
-44.0,44,20.802025
-41.0,41,20.822691
-64.0,64,20.85754
-148.0,148,20.941941
-200.0,200,21.050467
-200.0,200,21.156969
-146.0,146,21.230322
-200.0,200,21.333126
-54.0,54,21.362003
-200.0,200,21.464124
-200.0,200,21.560198
-159.0,159,21.633229
-200.0,200,21.736614
-200.0,200,21.88871
-200.0,200,21.985718
-140.0,140,22.062264
-200.0,200,22.176035
-139.0,139,22.250119
-153.0,153,22.332772
-45.0,45,22.357147
-150.0,150,22.43823
-182.0,182,22.547508
-200.0,200,22.656381
-200.0,200,22.768997
-146.0,146,22.855392
-200.0,200,22.970845
-200.0,200,23.143285
-200.0,200,23.255054
-49.0,49,23.281567
-49.0,49,23.30766
-69.0,69,23.344255
-47.0,47,23.369267
-60.0,60,23.401524
-43.0,43,23.425953
-66.0,66,23.462009
-200.0,200,23.566634
-200.0,200,23.670866
-164.0,164,23.756614
-43.0,43,23.778455
-200.0,200,23.882
-51.0,51,23.908855
-66.0,66,23.944828
-53.0,53,23.97411
-51.0,51,24.003096
-160.0,160,24.083091
-50.0,50,24.107802
-169.0,169,24.24077
-55.0,55,24.266355
-174.0,174,24.349576
-58.0,58,24.378008
-165.0,165,24.461956
-64.0,64,24.496844
-50.0,50,24.523434
-52.0,52,24.550035
-82.0,82,24.590679
-189.0,189,24.686958
-63.0,63,24.721509
-60.0,60,24.752266
-58.0,58,24.779686
-56.0,56,24.80617
-61.0,61,24.836437
-58.0,58,24.864555
-53.0,53,24.890049
-57.0,57,24.917835
-65.0,65,24.9492
-200.0,200,25.056007
-56.0,56,25.087008
-54.0,54,25.118524
-60.0,60,25.149854
-59.0,59,25.181306
-67.0,67,25.219248
-200.0,200,25.385142
-68.0,68,25.422399
-77.0,77,25.461277
-76.0,76,25.498522
-200.0,200,25.60657
-69.0,69,25.642069
-200.0,200,25.742072
-76.0,76,25.782771
-80.0,80,25.824249
-70.0,70,25.860197
-173.0,173,25.950594
-200.0,200,26.05793
-77.0,77,26.098466
-177.0,177,26.183519
-71.0,71,26.222853
-73.0,73,26.260576
-79.0,79,26.30011
-182.0,182,26.444339
-200.0,200,26.549469
-200.0,200,26.655024
-200.0,200,26.759648
-200.0,200,26.864359
-200.0,200,26.997206
-200.0,200,27.127925
-200.0,200,27.25904
-200.0,200,27.377698
-200.0,200,27.48582
-200.0,200,27.583687
-200.0,200,27.733659
-200.0,200,27.833088
-200.0,200,27.938997
-200.0,200,28.043911
-200.0,200,28.146033
-200.0,200,28.253721
-200.0,200,28.36147
-200.0,200,28.46683
-200.0,200,28.571411
-186.0,186,28.665322
-200.0,200,28.814532
-200.0,200,28.930202
-200.0,200,29.036098
-200.0,200,29.135789
-200.0,200,29.239086
-200.0,200,29.340811
-200.0,200,29.439555
-200.0,200,29.545939
-200.0,200,29.648365
-200.0,200,29.749672
-200.0,200,29.910069
-200.0,200,30.030799
-200.0,200,30.151181
-200.0,200,30.266867
-200.0,200,30.377457
-200.0,200,30.490082
-200.0,200,30.597981
-200.0,200,30.703377
-200.0,200,30.800797
-101.0,101,30.853211
-200.0,200,30.954449
-200.0,200,31.120751
-200.0,200,31.221866
-200.0,200,31.324951
-200.0,200,31.434118
-200.0,200,31.568932
-200.0,200,31.693317
-200.0,200,31.807991
-200.0,200,31.919161
-200.0,200,32.033335
-200.0,200,32.143201
-200.0,200,32.332355
-200.0,200,32.444876
-200.0,200,32.544377
-200.0,200,32.642428
-200.0,200,32.742917
-200.0,200,32.841523
-200.0,200,32.942283
-200.0,200,33.042775
-200.0,200,33.157732
-200.0,200,33.267773
-200.0,200,33.42633
-200.0,200,33.531673
